date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20210218,23,1,1,4,43,岩手県,A級3班,,12.0,逃げ,S,B,1,1,14643,菅原　洋輔
20210218,23,1,2,2,50,宮城県,A級3班,１／８車輪,11.9,マーク,,,1,2,13080,阿部　利光
20210218,23,1,3,6,37,新潟県,A級3班,３／４車身,11.9,,,,1,3,14376,保科　圭太
20210218,23,1,4,5,49,静岡県,A級3班,１　　車身,11.8,,,,2,2,13421,富澤　洋祐
20210218,23,1,5,3,,,,３　　車身,12.0,,,,3,1,,斉藤　重明
20210218,23,1,6,1,,,,２　　車身,12.0,,,,2,1,,黒川　将俊
20210218,23,2,1,2,,,,,12.8,逃げ,,B,1,1,,栗田　雅也
20210218,23,2,2,5,,,,３／４車身,12.8,マーク,S,,1,2,,海野　　晃
20210218,23,2,3,3,,,,３／４車身,12.7,,,,1,3,,関口　泰明
20210218,23,2,4,1,,,,１／２車身,12.7,,,,2,2,,物部　国治
20210218,23,2,5,4,37,埼玉県,A級3班,１　　車輪,13.0,,,,2,1,14810,小川　辰徳
20210218,23,2,6,6,,,,２　　車身,12.9,,,,2,3,,富岡　武志
20210218,23,3,1,3,,,,,12.0,差し,,,2,2,,佐藤　隆二
20210218,23,3,2,1,42,福島県,A級3班,１／４車輪,12.1,捲くり,S,,2,1,13919,森田　達也
20210218,23,3,3,5,,,,１車身１／２,12.3,,,B,1,1,,中山　　健
20210218,23,3,4,2,48,群馬県,A級3班,タイヤ差,12.2,,,,1,2,13456,小林　和彦
20210218,23,3,5,6,54,茨城県,A級3班,２　　車身,12.2,,,,1,3,12556,落合　　豊
20210218,23,3,6,4,,,,２　　車身,12.3,,,,2,3,,吉田　雄三
20210218,23,4,1,4,28,栃木県,A級1班,,12.5,逃げ,S,B,1,1,15423,上川　直紀
20210218,23,4,2,3,42,宮城県,A級3班,５　　車身,12.6,差し,,,3,2,13907,佐藤　正吾
20210218,23,4,3,5,33,宮城県,A級2班,１／２車輪,12.8,,,,3,1,14986,三浦　　綾
20210218,23,4,4,1,45,千葉県,A級3班,１／４車輪,12.5,,,,2,1,13847,小林　大能
20210218,23,4,5,6,,,,４　　車身,12.6,,,,2,2,,片岡　昌彰
