date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20210521,11,1,1,2,,,,,12.3,差し,,,1,2,,物部　国治
20210521,11,1,2,1,,,,３／４車輪,12.5,捲くり,,,1,1,,中山　　健
20210521,11,1,3,4,62,栃木県,A級3班,微差,12.3,,,,1,3,10973,北沢　勝弘
20210521,11,1,4,3,47,北海道,A級3班,２　　車身,12.7,,,,2,2,13378,小田桐義継
20210521,11,1,5,6,,,,１／２車身,12.6,,,,2,3,,鈴木　　守
20210521,11,1,6,5,34,福島県,A級3班,６　　車身,13.5,,,B,2,1,14650,佐藤　裕輝
20210521,11,2,1,2,,,,,12.0,差し,,,2,1,,二木　茂則
20210521,11,2,2,1,28,宮城県,S級2班,タイヤ差,12.5,逃げ,,B,3,1,15418,原　　大智
20210521,11,2,3,3,57,北海道,A級3班,１／２車身,12.5,,,,3,2,12063,椿　　佳友
20210521,11,2,4,5,,,,１／４車輪,12.3,,,,1,2,,海野　　晃
20210521,11,2,5,7,,,,２　　車身,12.4,,,,3,3,,高橋　　潤
20210521,11,2,6,6,41,埼玉県,A級2班,１／２車身,12.1,,,,1,3,14496,天沼　雅貴
20210521,11,2,7,4,36,千葉県,A級3班,大差,13.7,,S,,1,1,14379,角口　聖也
20210521,11,3,1,1,27,栃木県,A級1班,,12.5,逃げ,,B,1,1,15421,秋本耀太郎
20210521,11,3,2,3,43,福島県,A級3班,１　　車身,12.3,捲くり,,,2,1,13998,桂馬　将人
20210521,11,3,3,2,38,宮城県,A級3班,５　　車身,12.6,,,,3,1,14432,相澤　恵一
20210521,11,3,4,6,39,福島県,A級2班,１車身１／２,12.9,,,,1,3,14575,鈴木　達也
20210521,11,3,5,7,,,,１　　車身,12.9,,,,4,2,,鈴木　栄司
20210521,11,3,6,4,,,,３／４車身,13.3,,,,1,2,,戸邉　裕将
20210521,11,3,失,5,,,,,,,S,,4,1,,片岡　昌彰
20210521,11,4,1,1,24,栃木県,A級1班,,12.0,逃げ,S,B,1,1,15424,中村　隆生
20210521,11,4,2,2,45,群馬県,A級3班,１　　車身,12.0,マーク,,,1,2,13927,高橋　由記
20210521,11,4,3,5,,,,４　　車身,12.3,,,,1,3,,栗田　弘一
20210521,11,4,4,6,39,福島県,A級3班,４　　車身,12.2,,,,2,2,14357,佐藤　康恭
20210521,11,4,5,7,,,,３／４車身,12.3,,,,3,2,,高浜　裕一
20210521,11,4,6,4,,,,１車身１／２,12.7,,,,3,1,,原野　　隆
20210521,11,4,7,3,50,東京都,A級3班,大差,14.6,,,,2,1,14661,駒井　大輔
20210521,11,5,1,1,30,千葉県,A級2班,,12.0,捲くり,,B,1,1,15045,大関　祐也
20210521,11,5,2,3,40,宮城県,A級1班,１　　車身,11.9,マーク,,,2,1,14281,寺林　正秋
20210521,11,5,3,2,53,神奈川県,A級3班,１車身１／２,12.1,,,,1,2,12586,佐藤　和典
20210521,11,5,4,6,50,福島県,A級3班,３／４車身,12.0,,,,2,2,13161,齋藤　和也
20210521,11,5,5,7,56,長野県,A級3班,７　　車身,12.8,,,,3,2,11792,木下　　章
20210521,11,5,6,4,38,群馬県,A級3班,３／４車輪,12.9,,,,3,1,14931,横田　政直
20210521,11,5,7,5,59,静岡県,A級3班,１車身１／２,12.7,,,,1,3,11372,黒瀬　浩一
20210521,11,6,1,3,37,埼玉県,A級1班,,12.4,差し,,,2,1,14657,野中　祐志
20210521,11,6,2,4,45,新潟県,A級2班,１　　車身,12.4,マーク,,,2,2,13763,川上真二郎
20210521,11,6,3,5,30,千葉県,A級1班,１／２車身,12.3,,,,3,1,15167,小林裕一朗
20210521,11,6,4,2,53,福島県,A級2班,１／２車身,12.3,,,,1,2,12937,十文字菊雄
20210521,11,6,5,7,,,,１／２車輪,12.3,,,,3,2,,出口　眞浩
20210521,11,6,6,6,50,宮城県,A級3班,１／２車輪,12.2,,,,1,3,13454,関戸　　努
20210521,11,6,7,1,33,北海道,A級1班,１車身１／２,13.0,,S,B,1,1,15083,中村弘之輔
20210521,11,7,1,1,32,長野県,A級1班,,12.0,逃げ,,B,1,1,15351,宮下　一歩
20210521,11,7,2,5,44,北海道,A級2班,３／４車輪,11.9,マーク,,,3,1,13979,竹内　優也
20210521,11,7,3,4,38,青森県,A級2班,１／８車輪,11.7,,S,,3,2,14278,白川　将太
20210521,11,7,4,3,44,千葉県,A級1班,１／２車身,11.7,,,,2,1,14079,江本　博明
20210521,11,7,5,6,48,千葉県,A級2班,３　　車身,11.9,,,,2,2,13413,鶴岡　與之
