date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20210308,38,1,1,5,42,宮城県,A級3班,,11.8,捲くり,,,1,1,13908,菅田　和宏
20210308,38,1,2,2,38,北海道,A級1班,１　　車身,11.8,マーク,,,1,2,14347,外崎　一成
20210308,38,1,3,3,54,静岡県,A級3班,６　　車身,12.4,,,,2,2,12824,梶原　亜湖
20210308,38,1,4,1,36,静岡県,A級1班,１／８車輪,12.6,,,B,2,1,14938,夏目　新吾
20210308,38,1,5,6,59,静岡県,A級3班,２　　車身,12.5,,S,,2,3,11372,黒瀬　浩一
20210308,38,1,6,4,41,北海道,A級2班,１車身１／２,12.5,,,,1,3,14277,山口　慎吾
20210308,38,2,1,4,30,静岡県,S級2班,,12.2,逃げ,S,B,1,1,15097,長谷部　翔
20210308,38,2,2,1,49,静岡県,A級2班,１／４車輪,12.1,マーク,,,1,2,13192,平田　　徹
20210308,38,2,3,6,58,静岡県,A級3班,１車身１／２,12.1,,,,1,3,11367,石川　一浩
20210308,38,2,4,5,42,新潟県,A級2班,３／４車輪,12.0,,,,2,2,14155,佐藤　政利
20210308,38,2,5,3,51,栃木県,A級3班,１／４車輪,11.9,,,,2,3,12944,渡邊　恭典
20210308,38,2,6,2,39,福島県,A級2班,７　　車身,12.9,,,,2,1,15159,坂本　拓也
20210308,38,3,1,4,50,茨城県,A級3班,,12.8,差し,,,1,2,13610,土屋　　仁
20210308,38,3,2,3,53,神奈川県,A級3班,タイヤ差,12.6,差し,,,2,2,12586,佐藤　和典
20210308,38,3,3,7,44,群馬県,A級3班,３／４車輪,12.7,,,,1,3,13839,若林　耕司
20210308,38,3,4,2,51,千葉県,A級2班,３／４車身,12.5,,,,2,3,13106,赤井　　学
20210308,38,3,5,5,28,香川県,A級1班,３／４車輪,12.8,,,,2,1,15233,渋谷　　海
20210308,38,3,6,1,40,埼玉県,A級1班,１／４車輪,13.0,,S,B,1,1,15042,高橋　泰裕
20210308,38,3,7,6,56,千葉県,A級3班,３／４車身,12.6,,,,2,4,12277,井上　典善
20210308,38,4,1,7,33,北海道,S級2班,,12.5,逃げ,,B,1,1,15329,板垣　　昴
20210308,38,4,2,1,44,青森県,A級1班,３／４車身,12.4,マーク,S,,1,2,13984,栗林　　巧
20210308,38,4,3,6,,,,３／４車身,12.4,,,,4,1,,久保田　敦
20210308,38,4,4,4,43,埼玉県,A級2班,１車身１／２,12.4,,,,3,1,14011,細沼　健治
20210308,38,4,落,2,44,茨城県,A級2班,,,,,,1,3,14056,橋本　紀彰
20210308,38,4,落,3,60,神奈川県,A級3班,,,,,,2,2,11364,遠澤　健二
20210308,38,4,失,5,43,神奈川県,A級1班,,,,,,2,1,14464,中西　　司
20210308,38,5,1,7,44,茨城県,S級2班,,11.5,差し,,,2,3,14004,松永　　将
20210308,38,5,2,3,38,埼玉県,A級1班,３／４車身,11.7,マーク,,,2,2,14864,土屋　壮登
20210308,38,5,3,5,43,千葉県,A級1班,１　　車輪,12.1,,,B,1,1,14456,亀井　久幸
20210308,38,5,4,1,49,山梨県,A級1班,１車身１／２,11.6,,S,,2,4,13560,小佐野文秀
20210308,38,5,落,2,51,青森県,A級1班,,,,,,1,2,12785,小橋　明紀
20210308,38,5,落,4,44,秋田県,S級2班,,,,,,1,3,13996,丸山　貴秀
20210308,38,5,失,6,36,東京都,A級1班,,,,,,2,1,14512,長井　妙樹
20210308,38,6,1,3,35,千葉県,L級1班,,12.7,差し,,,2,1,14966,田中　まい
20210308,38,6,2,7,28,沖縄県,L級1班,１／２車身,13.2,逃げ,,B,7,1,15392,加藤　　舞
20210308,38,6,3,6,39,静岡県,L級1班,１／２車身,13.2,,,,5,1,14967,杉沢毛伊子
20210308,38,6,4,2,45,埼玉県,L級1班,１　　車輪,13.1,,S,,1,1,15018,高橋　梨香
