date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20210913,38,1,1,2,34,福島県,A級1班,,12.2,逃げ,,B,3,1,15240,前川　大輔
20210913,38,1,2,5,44,宮城県,A級2班,１／２車身,12.1,マーク,S,,3,2,13989,大泉　英則
20210913,38,1,3,4,49,千葉県,A級2班,１　　車輪,12.0,,,,1,1,14737,河上　陽一
20210913,38,1,4,1,49,静岡県,A級2班,１　　車身,12.0,,,,1,2,13112,佐藤　　明
20210913,38,1,5,6,49,静岡県,A級3班,３／４車身,11.9,,,,1,3,13421,富澤　洋祐
20210913,38,1,6,3,47,群馬県,A級3班,７　　車身,12.4,,,,2,1,13547,土屋　　宏
20210913,38,2,1,4,24,埼玉県,S級2班,,11.9,逃げ,,B,1,1,15426,太田　龍希
20210913,38,2,2,1,,,,１　　車身,11.8,マーク,S,,1,2,,川上　真吾
20210913,38,2,3,2,49,静岡県,A級2班,１車身１／２,11.8,,,,1,3,12970,山内　大作
20210913,38,2,4,6,,,,２　　車身,11.9,,,,1,4,,米田　勝洋
20210913,38,2,5,7,,,,１／２車身,11.8,,,,4,1,,澤田　光浩
20210913,38,2,6,3,47,三重県,A級2班,１／４車輪,12.2,,,,3,1,13784,太田　雅之
20210913,38,2,7,5,50,福島県,A級3班,７　　車身,12.9,,,,2,1,13161,齋藤　和也
20210913,38,3,1,7,44,神奈川県,S級2班,,11.6,差し,,,3,2,14084,小菅　　誠
20210913,38,3,2,2,53,群馬県,A級1班,タイヤ差,11.5,差し,,,1,2,12417,須藤　直道
20210913,38,3,3,4,41,栃木県,S級2班,１／２車輪,11.4,,,,1,3,14059,高塩　讓次
20210913,38,3,4,3,43,千葉県,A級1班,１／２車輪,11.7,,S,B,3,1,14456,亀井　久幸
20210913,38,3,5,1,47,岐阜県,S級2班,３／４車身,11.4,,,,2,1,13267,鷲見　逸喜
20210913,38,3,6,6,41,東京都,A級2班,３／４車身,11.8,,,,1,1,14366,阿久津浩之
20210913,38,3,7,5,51,青森県,A級2班,１／４車輪,11.3,,,,3,3,13006,佐々木健司
20210913,38,4,1,2,35,静岡県,A級1班,,12.1,差し,,,2,1,15095,遠藤　勝弥
20210913,38,4,2,4,38,静岡県,A級2班,３／４車身,12.1,マーク,S,,2,2,14243,齊藤　健人
20210913,38,4,3,5,40,三重県,A級1班,１／２車輪,11.7,,,,3,2,14166,倉野隆太郎
20210913,38,4,4,7,46,宮城県,A級1班,１／４車輪,12.4,,,,1,2,14711,相澤　政宏
20210913,38,4,5,3,26,奈良県,S級2班,１／２車身,11.9,,,,3,1,15363,田中　大我
20210913,38,4,6,1,34,福島県,A級1班,１／２車輪,12.6,,,B,1,1,14717,泉　　文人
20210913,38,4,7,6,36,静岡県,A級1班,１／２車輪,12.1,,,,2,3,14938,夏目　新吾
20210913,38,5,1,7,35,福岡県,S級2班,,11.7,差し,S,,1,2,15052,渡邉　豪大
20210913,38,5,2,3,49,埼玉県,A級2班,１　　車身,11.7,マーク,,,1,3,13553,小島　雅章
20210913,38,5,3,5,47,岐阜県,A級1班,１／２車身,11.9,,,,3,3,13479,田中　秀治
20210913,38,5,4,1,31,神奈川県,S級1班,１／２車輪,12.0,,,,1,1,15528,新村　　穣
20210913,38,5,5,2,46,京都府,A級1班,１／２車身,12.1,,,,3,2,14315,西谷　岳文
20210913,38,5,6,6,33,栃木県,A級2班,１　　車身,11.8,,,,2,1,14807,福田　拓也
20210913,38,5,7,4,36,京都府,A級1班,３　　車身,12.6,,,B,3,1,14604,菱田　浩二
20210913,38,6,1,3,47,埼玉県,S級2班,,11.5,差し,,,1,2,13550,安部　達也
20210913,38,6,2,1,38,京都府,A級1班,１／２車輪,11.5,捲くり,,,2,1,14313,小谷　　実
20210913,38,6,3,4,42,宮城県,A級3班,１／２車輪,11.7,,S,B,5,1,13908,菅田　和宏
20210913,38,6,4,7,44,富山県,A級1班,１　　車輪,11.4,,,,4,1,14090,竹澤　浩司
20210913,38,6,5,6,25,栃木県,S級2班,１／４車輪,11.7,,,,1,1,15340,幸田　望夢
20210913,38,6,6,5,52,愛知県,A級1班,１／４車輪,11.3,,,,4,2,13042,渡邊　　健
20210913,38,6,7,2,39,福島県,A級1班,２　　車身,11.3,,,,3,1,14136,金澤　竜二
20210913,38,7,1,1,45,東京都,S級1班,,11.3,差し,S,,2,1,13967,岡本　大嗣
20210913,38,7,2,4,46,千葉県,A級1班,１／２車身,11.8,逃げ,,B,3,1,13695,岡本　英之
20210913,38,7,3,6,46,北海道,A級1班,１／４車輪,11.7,,,,4,1,13669,荒澤　貴史
20210913,38,7,4,7,42,埼玉県,A級1班,１／８車輪,11.2,,,,2,2,14225,伊藤　　亮
20210913,38,7,5,3,55,石川県,A級1班,１／４車輪,11.1,,,,1,3,12452,伊藤　健詞
20210913,38,7,6,5,43,兵庫県,S級2班,１／２車身,11.5,,,,1,1,14031,筒井　裕哉
20210913,38,7,7,2,49,福井県,A級2班,４　　車身,11.5,,,,1,2,13047,田中　俊充
20210913,38,8,1,2,53,栃木県,A級1班,,11.4,差し,S,,2,3,13014,江連　和洋
20210913,38,8,2,4,48,愛知県,S級2班,１／２車輪,11.6,差し,,,3,1,13118,山内　卓也
20210913,38,8,3,7,50,群馬県,A級1班,１／２車輪,11.8,,,,2,2,13546,田村　真広
20210913,38,8,4,1,52,宮城県,S級2班,１　　車身,11.5,,,,1,2,12487,紺野　哲也
20210913,38,8,5,3,30,東京都,S級2班,１／４車輪,11.8,,,,2,1,15249,磯川　勝裕
20210913,38,8,6,5,41,北海道,A級1班,２　　車身,11.7,,,,1,1,13901,山田　敦也
20210913,38,8,7,6,37,和歌山県,A級3班,３／４車輪,12.3,,,B,4,1,14319,中野　彰人
20210913,38,9,1,1,33,青森県,S級2班,,11.5,捲くり,,,2,1,14791,木村　　弘
20210913,38,9,2,2,47,兵庫県,S級2班,１　　車身,11.6,差し,,,1,2,13878,松岡　健介
20210913,38,9,3,5,42,神奈川県,S級1班,３／４車輪,11.3,,,,3,2,13945,福田　知也
20210913,38,9,4,7,48,静岡県,S級2班,１／２車輪,11.2,,,,3,3,13115,望月　永悟
20210913,38,9,5,4,40,青森県,S級1班,１／２車身,11.6,,,,2,2,13982,五日市　誠
20210913,38,9,6,3,41,千葉県,S級2班,１　　車身,11.6,,,,3,1,14378,加賀山　淳
20210913,38,9,7,6,26,大阪府,S級2班,１／２車輪,12.0,,,B,1,1,15461,土生　敦弘
20210913,38,10,1,2,35,神奈川県,S級2班,,11.9,差し,S,,1,2,14523,東　龍之介
20210913,38,10,2,7,30,静岡県,S級2班,タイヤ差,12.0,逃げ,,B,1,1,15262,内山　雅貴
20210913,38,10,3,3,35,秋田県,S級2班,３／４車身,11.9,,,,3,2,14500,竹村　勇祐
20210913,38,10,4,5,51,千葉県,A級1班,１／４車輪,11.9,,,,1,3,12813,成清　貴之
20210913,38,10,5,1,33,奈良県,S級2班,３／４車身,11.9,,,,2,1,14946,元砂　勇雪
20210913,38,10,6,6,44,栃木県,A級1班,４　　車身,11.9,,,,2,2,13924,阿久津　修
20210913,38,10,失,4,34,宮城県,S級2班,,,,,,3,1,15035,阿部　拓真
20210913,38,11,1,1,43,静岡県,S級1班,,11.5,差し,S,,1,2,13772,岡村　　潤
20210913,38,11,2,3,,,,３／４車身,12.0,差し,,,3,2,,稲村　成浩
20210913,38,11,3,6,49,石川県,S級2班,１／２車輪,11.7,,,,2,2,13045,岩本　和也
20210913,38,11,4,2,32,奈良県,S級1班,１／２車輪,11.9,,,,2,1,14945,中井　俊亮
20210913,38,11,5,7,36,青森県,S級1班,１／４車輪,11.8,,,,1,1,14348,坂本　貴史
20210913,38,11,6,5,49,千葉県,S級2班,１　　車身,11.6,,,,1,3,13465,春日　勇人
20210913,38,11,7,4,37,埼玉県,S級2班,１／２車輪,12.3,,,B,3,1,14228,片折　亮太
20210913,45,1,1,5,39,岡山県,A級3班,,11.7,差し,,,2,1,14550,龍門慎太郎
20210913,45,1,2,1,25,愛知県,A級1班,１／２車身,12.0,逃げ,S,B,1,1,15533,岩城　佑典
20210913,45,1,3,4,49,愛知県,A級3班,１／２車輪,11.9,,,,1,2,13261,柴田　昌樹
20210913,45,1,4,2,55,広島県,A級3班,２　　車身,11.8,,,,2,2,12302,脇田　良雄
20210913,45,1,5,3,41,福岡県,A級2班,１／４車輪,11.6,,,,3,1,14042,徳吉　正治
20210913,45,1,6,6,51,熊本県,A級3班,大差,14.4,,,,3,2,13299,五十嵐博一
20210913,45,2,1,4,28,佐賀県,A級2班,,12.3,捲くり,,,1,1,15563,久保　光司
20210913,45,2,2,1,54,熊本県,A級3班,３／４車身,12.0,差し,,,1,2,12329,松尾　正人
20210913,45,2,3,3,51,徳島県,A級3班,１／４車輪,11.9,,,,3,2,12986,近藤　直幹
20210913,45,2,4,2,35,奈良県,A級3班,１／２車身,12.2,,,,3,3,15270,元砂　海人
20210913,45,2,5,6,29,岡山県,A級2班,１／２車身,12.6,,,B,3,1,15372,野上　竜太
20210913,45,2,6,5,,,,３　　車身,12.0,,,,2,1,,木村　高士
20210913,45,3,1,1,36,兵庫県,A級3班,,11.8,差し,,,2,1,14678,樋口有樹郎
20210913,45,3,2,2,27,福岡県,A級1班,１車身１／２,12.0,逃げ,S,B,1,1,15556,上野　恭哉
20210913,45,3,3,5,36,宮崎県,A級2班,１／４車輪,11.7,,,,1,2,14787,瀬口　　匠
20210913,45,3,4,4,32,奈良県,A級3班,１／４車輪,11.8,,,,2,2,15105,大崎龍一郎
20210913,45,3,5,3,53,広島県,A級3班,１車身１／２,11.5,,,,3,1,12383,田村　光昭
20210913,45,3,6,6,,,,１／２車身,11.7,,,,1,3,,上村　常文
20210913,45,3,7,7,46,岡山県,A級3班,６　　車身,12.4,,,,2,3,13492,坂本　智哉
