date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20211007,23,1,1,5,30,北海道,A級2班,,12.2,逃げ,,B,2,1,15505,荻原　寿嗣
20211007,23,1,2,3,46,新潟県,A級3班,１／２車身,12.2,マーク,,,2,2,13692,佐野多喜男
20211007,23,1,3,1,,,,３／４車身,12.1,,S,,2,3,,戸邉　裕将
20211007,23,1,4,6,62,栃木県,A級3班,１　　車身,12.1,,,,2,4,10973,北沢　勝弘
20211007,23,1,5,4,57,静岡県,A級3班,１　　車輪,11.8,,,,1,2,11803,植田　　誠
20211007,23,1,6,2,,,,３　　車身,12.2,,,,1,1,,浅野　　徹
20211007,23,2,1,1,34,福島県,A級3班,,12.3,差し,,,1,2,14650,佐藤　裕輝
20211007,23,2,2,2,36,栃木県,A級2班,１／２車身,12.6,差し,,,2,1,14578,大越　啓介
20211007,23,2,3,7,,,,３／４車身,12.2,,,,1,3,,佐藤　隆二
20211007,23,2,4,5,,,,１／８車輪,12.8,,,,3,2,,松江　健一
20211007,23,2,5,6,39,福島県,A級2班,１　　車輪,12.7,,,,2,2,14575,鈴木　達也
20211007,23,2,6,3,32,千葉県,A級2班,１／４車輪,13.0,,,B,3,1,15166,内田　　淳
20211007,23,2,7,4,33,宮城県,A級2班,３／４車身,12.9,,,,1,1,14986,三浦　　綾
20211007,23,3,1,7,49,千葉県,A級3班,,12.5,差し,,,3,2,13027,戸ノ下太郎
20211007,23,3,2,2,54,静岡県,A級3班,２　　車身,12.6,差し,,,3,3,12197,奥山　雅士
20211007,23,3,3,1,43,群馬県,A級2班,１／２車輪,13.1,,,,1,2,14062,齋藤　昌弘
20211007,23,3,4,5,38,神奈川県,A級2班,３／４車輪,13.0,,,,3,1,14866,櫻井　利之
20211007,23,3,5,3,30,茨城県,A級3班,１　　車身,13.4,,,B,1,1,15419,黒滝　大翔
20211007,23,3,6,4,,,,１／２車輪,12.7,,,,1,3,,大河原和彦
20211007,23,3,7,6,,,,５　　車身,13.3,,,,2,1,,鈴木　淳也
