date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20211031,23,1,1,3,49,青森県,A級2班,,12.8,差し,S,,3,2,13382,成田　直喜
20211031,23,1,2,2,43,大阪府,A級2班,１／８車輪,12.8,捲くり,,,2,1,14820,中井　勇介
20211031,23,1,3,4,48,埼玉県,A級1班,１／２車身,12.4,,,,1,2,13555,台　　和紀
20211031,23,1,4,6,53,兵庫県,A級3班,タイヤ差,12.7,,,,2,2,12530,池上　孝之
20211031,23,1,5,1,,,,３／４車身,12.7,,,,1,1,,安達　隆己
20211031,23,1,6,5,57,埼玉県,A級3班,１／２車輪,12.5,,,,1,3,11875,神田　宏行
20211031,23,1,7,7,26,福島県,S級2班,大差,14.2,,,B,3,1,15330,伊藤　　奎
20211031,23,2,1,4,34,埼玉県,A級1班,,12.1,差し,,,3,1,14731,山崎　輝夫
20211031,23,2,2,5,46,福島県,A級2班,１／４車輪,12.3,差し,,,1,2,13915,坂口　卓士
20211031,23,2,3,1,46,青森県,A級2班,タイヤ差,12.4,,S,B,1,1,13668,佐々木孝司
20211031,23,2,4,7,39,栃木県,S級2班,１／２車身,12.1,,,,3,2,14444,星野　辰也
20211031,23,2,5,2,41,群馬県,S級2班,２　　車身,12.2,,,,3,3,14065,鰐淵　圭佑
20211031,23,2,6,6,40,愛知県,A級3班,１／２車輪,12.2,,,,2,1,14595,瀧本　匡平
20211031,23,2,7,3,47,宮城県,A級3班,５　　車身,12.4,,,,1,3,13526,三澤　勝成
20211031,23,3,1,4,49,千葉県,A級2班,,12.1,差し,,,1,2,14737,河上　陽一
20211031,23,3,2,2,31,千葉県,A級1班,３／４車輪,12.4,逃げ,,B,1,1,15258,栗本　尚宗
20211031,23,3,3,3,42,福島県,A級3班,１　　車輪,12.0,,,,2,1,13919,森田　達也
20211031,23,3,4,5,51,青森県,A級2班,１／２車身,12.0,,,,3,1,13006,佐々木健司
20211031,23,3,5,6,47,群馬県,A級3班,１車身１／２,11.9,,,,4,3,13547,土屋　　宏
20211031,23,3,6,1,44,兵庫県,A級2班,１／４車輪,12.1,,S,,4,2,14102,篠塚　光一
