date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20240602,12,1,1,3,36,福島県,A級2班,,12.5,逃げ,,B,2,1,15241,山田　祐太
20240602,12,1,2,5,44,山口県,A級1班,１／２車輪,12.3,マーク,S,,2,2,14185,隅　　貴史
20240602,12,1,3,7,57,岡山県,A級2班,３／４車身,12.3,,,,2,3,11935,高嶋　一朗
20240602,12,1,4,2,43,愛媛県,A級2班,３／４車輪,12.2,,,,3,1,13969,武田　良太
20240602,12,1,5,4,35,熊本県,A級2班,３／４車身,12.5,,,,1,1,14563,興呂木雄治
20240602,12,1,6,1,57,福岡県,A級2班,１／２車輪,12.2,,,,1,3,12321,檀　　雄二
20240602,12,1,7,6,49,大分県,A級2班,１／２車身,12.4,,,,1,2,13148,小野　俊之
20240602,12,2,1,2,50,新潟県,A級2班,,12.8,差し,,,1,2,13408,川村　昭弘
20240602,12,2,2,3,51,愛媛県,A級2班,１／８車輪,12.4,差し,,,2,2,13142,黒田　大介
20240602,12,2,3,7,27,新潟県,A級2班,１／４車輪,13.0,,,B,1,1,15257,舟山　佑京
20240602,12,2,4,5,38,佐賀県,A級2班,３／４車身,12.7,,,,1,3,14133,高橋　紀史
20240602,12,2,5,6,44,長崎県,A級3班,１／２車身,12.5,,S,,1,4,13895,松尾　大樹
20240602,12,2,6,1,49,岩手県,A級2班,１／４車輪,12.3,,,,2,1,13082,小泉　俊也
20240602,12,2,7,4,36,山口県,A級2班,大差,13.7,,,,3,1,14351,田口　　守
20240602,12,3,1,7,39,高知県,A級1班,,11.9,差し,,,4,1,14330,坂田　　章
20240602,12,3,2,4,34,大分県,A級1班,１／８車輪,11.8,マーク,,,3,1,14783,魚屋　周成
20240602,12,3,3,5,48,熊本県,A級2班,３／４車身,12.0,,,,2,2,13520,高木　竜司
20240602,12,3,4,3,44,大分県,A級2班,３／４車輪,11.8,,,,3,2,13896,安東　英博
20240602,12,3,5,2,28,佐賀県,A級2班,１／４車輪,12.3,,,B,2,1,15563,久保　光司
20240602,12,3,6,1,43,岩手県,A級2班,３／４車輪,11.6,,S,,1,1,13749,及川　裕奨
20240602,12,3,7,6,47,茨城県,A級2班,１　　車輪,11.6,,,,1,2,13311,根本　雄紀
20240602,12,4,1,2,27,福岡県,A級1班,,11.8,捲くり,,,1,1,15345,浅見　　隼
20240602,12,4,2,7,45,福岡県,A級1班,微差,11.7,マーク,,,1,2,13659,高比良　豪
20240602,12,4,3,1,48,埼玉県,A級1班,３　　車身,12.2,,,,2,2,13556,山信田　学
20240602,12,4,4,3,,,,タイヤ差,12.0,,,,3,1,,丹波　靖貴
20240602,12,4,5,4,47,福岡県,A級2班,１車身１／２,11.9,,,,1,3,13809,杉山　　剛
20240602,12,4,6,6,38,群馬県,A級3班,１　　車輪,12.5,,S,B,2,1,14931,横田　政直
20240602,12,4,7,5,39,熊本県,A級2班,１／４車輪,11.7,,,,1,4,14274,吉成　晃一
20240602,12,5,1,1,30,神奈川県,S級2班,,11.5,捲くり,S,,1,1,15616,齋藤　雄行
20240602,12,5,2,4,36,群馬県,A級1班,４　　車身,11.6,差し,,,2,1,14579,齋藤　一茂
20240602,12,5,3,2,35,大分県,A級1班,１　　車輪,12.0,,,B,3,1,14630,利根　正明
20240602,12,5,4,3,46,埼玉県,A級1班,３／４車身,11.6,,,,2,2,13407,大矢　将大
20240602,12,5,5,7,27,福岡県,A級1班,２　　車身,11.7,,,,4,1,15556,上野　恭哉
20240602,12,5,6,5,50,静岡県,A級1班,１／８車輪,11.9,,,,1,2,12889,丸山　啓一
20240602,12,5,7,6,42,福島県,A級2班,１車身１／２,11.7,,,,1,3,13916,白石　大輔
20240602,12,6,1,3,28,神奈川県,A級1班,,12.2,逃げ,,B,3,1,15618,高本　和也
20240602,12,6,2,2,34,埼玉県,A級1班,１／８車輪,12.0,差し,,,2,2,14731,山崎　輝夫
20240602,12,6,3,7,30,山口県,A級1班,１車身１／２,12.2,,,,1,1,15550,山崎　　航
20240602,12,6,4,5,48,高知県,A級1班,１／２車身,12.1,,,,1,3,13296,林　　明宏
20240602,12,6,5,4,40,千葉県,A級1班,３／４車輪,12.3,,,,3,2,14240,須藤　　誠
20240602,12,6,6,6,25,埼玉県,A級2班,３　　車身,12.6,,S,,2,1,15696,荒川　達郎
20240602,12,6,7,1,41,愛媛県,A級1班,３／４車身,12.6,,,,1,2,14954,日野　博幸
20240602,12,7,1,3,33,埼玉県,S級2班,,12.1,逃げ,,B,3,1,14811,笠松　将太
20240602,12,7,2,1,23,宮城県,S級2班,１　　車輪,11.9,捲くり,,,1,1,15690,斉藤　　樂
20240602,12,7,3,5,49,茨城県,A級1班,１／２車身,12.0,,,,3,2,13307,浦川　尊明
20240602,12,7,4,6,40,千葉県,A級2班,７　　車身,11.8,,,,2,2,14816,齋藤　宗徳
20240602,12,7,5,4,31,福島県,A級1班,２　　車身,12.0,,S,,1,2,15331,宇佐見優介
20240602,12,7,6,7,40,茨城県,A級1班,３　　車身,12.5,,,,3,3,14003,須賀　和彦
20240602,12,7,7,2,38,千葉県,A級1班,大差,13.6,,,,2,1,14459,根藤　浩二
20240602,22,1,1,5,35,福井県,S級2班,,9.7,差し,S,,3,2,15183,小森　貴大
20240602,22,1,2,3,26,福井県,S級2班,１　　車身,9.9,捲くり,,B,3,1,15629,岸田　　剛
20240602,22,1,3,7,46,福岡県,S級2班,１／２車輪,9.7,,,,1,2,13514,山口　貴嗣
20240602,22,1,4,8,41,秋田県,A級1班,３／４車身,9.5,,,,4,2,13994,杉山　悠也
20240602,22,1,5,4,42,宮城県,A級1班,３／４車輪,9.8,,,,4,1,14714,橋本　智昭
20240602,22,1,6,1,46,栃木県,S級2班,１／２車身,9.9,,,,2,1,13679,真崎新太郎
20240602,22,1,7,2,27,宮崎県,S級2班,４　　車身,10.3,,,,1,1,15572,田村　　大
20240602,22,1,8,6,34,栃木県,A級1班,大差,11.0,,,,5,1,15088,神山　　尚
20240602,22,2,1,5,38,愛媛県,A級1班,,9.7,捲くり,S,,3,2,14187,大西　　祐
20240602,22,2,2,1,39,福井県,S級2班,１／２車身,9.6,差し,,,1,2,14249,鷲田　幸司
20240602,22,2,3,7,28,大阪府,S級2班,１　　車身,9.8,,,,1,1,15272,中釜　章成
20240602,22,2,4,4,40,長野県,A級1班,３／４車輪,9.6,,,,4,1,14454,上原　　龍
20240602,22,2,5,2,37,千葉県,A級1班,３／４車身,9.5,,,,2,1,14590,近藤　夏樹
20240602,22,2,6,6,43,香川県,A級1班,３／４車身,9.9,,,,3,3,14104,池田　憲昭
20240602,22,2,7,8,50,神奈川県,A級1班,３／４車輪,9.4,,,,2,2,13471,松坂　英司
20240602,22,2,8,3,36,岡山県,S級2班,３／４車身,10.2,,,B,3,1,14409,山本　　奨
20240602,22,3,1,5,35,宮城県,A級1班,,9.8,差し,,,3,2,14712,泉　　慶輔
20240602,22,3,2,3,30,三重県,S級2班,１　　車輪,10.1,逃げ,,B,4,1,15625,真鍋　顕汰
20240602,22,3,3,2,37,福島県,S級2班,３／４車輪,10.0,,S,,3,1,14361,真船圭一郎
20240602,22,3,4,4,39,栃木県,A級1班,３／４車身,9.9,,,,2,1,14221,古川　尚耶
20240602,22,3,5,1,46,神奈川県,A級1班,３　　車身,10.0,,,,1,2,13855,近藤　俊明
20240602,22,3,6,7,39,埼玉県,S級2班,３／４車輪,9.8,,,,1,3,14230,山田　義彦
20240602,22,3,7,9,28,静岡県,A級1班,３　　車身,10.2,,,,1,1,15441,鈴木　陸来
20240602,22,3,8,8,49,愛知県,A級1班,１車身１／２,10.3,,,,4,3,12972,金子　貴志
20240602,22,3,9,6,32,石川県,A級1班,８　　車身,10.8,,,,4,2,15182,吉川　希望
20240602,22,4,1,1,33,青森県,S級2班,,9.8,逃げ,,B,1,1,14981,磯島　康祐
20240602,22,4,2,4,37,福島県,A級1班,１／２車身,9.7,マーク,,,1,2,14440,渡辺　正光
20240602,22,4,3,8,49,福島県,A級1班,３／４車身,9.7,,S,,1,3,13535,平沼　由充
20240602,22,4,4,5,46,栃木県,S級2班,１／２車身,9.6,,,,3,1,13394,飯嶋　則之
