date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20200331,53,1,1,1,48,大阪府,A級3班,,10.6,捲くり,,,3,2,13795,井上　将志
20200331,53,1,1,1,38,福岡県,A級2班,,10.6,捲くり,,,3,2,14687,井上　将志
20200331,53,1,1,1,40,兵庫県,A級3班,,10.6,捲くり,,,3,2,14841,井上　将志
20200331,53,1,2,2,,,,１／２車身,10.6,マーク,,,3,3,,大河原和彦
20200331,53,1,3,7,,,,１／２車身,10.8,,,,1,2,,松本　昌士
20200331,53,1,4,4,,,,３／４車身,11.0,,S,B,1,1,,古川　　喬
20200331,53,1,5,3,,,,１／２車身,10.8,,,,1,3,,永井　　亮
20200331,53,1,6,5,35,奈良県,A級3班,４　　車身,11.1,,,,3,1,15270,元砂　海人
20200331,53,1,7,6,,,,大差,,,,,2,1,,高森　旭二
20200331,53,2,1,2,,,,,10.0,差し,,,2,1,,伊藤　貴史
20200331,53,2,2,4,,,,１　　車輪,9.9,マーク,,,2,2,,俵　裕一郎
20200331,53,2,3,5,,,,１／８車輪,10.3,,,B,1,1,,鈴木　　浩
20200331,53,2,4,7,,,,１車身１／２,9.9,,,,2,3,,阪本　大志
20200331,53,2,5,3,,,,３／４車身,9.8,,,,2,4,,松尾　　誠
20200331,53,2,6,6,,,,大差,11.0,,,,1,3,,村田　　仁
20200331,53,2,失,1,46,群馬県,A級2班,,,,S,,1,2,13543,内海　雅夫
20200331,53,3,1,4,43,岩手県,A級3班,,10.4,捲くり,,,1,1,14643,菅原　洋輔
20200331,53,3,2,7,54,岡山県,A級2班,１　　車輪,10.7,逃げ,,B,3,1,12299,増成　富夫
20200331,53,3,3,1,,,,１　　車身,10.4,,,,1,2,,村上　輝久
20200331,53,3,4,5,39,福島県,A級2班,２　　車身,10.5,,,,1,3,14575,鈴木　達也
20200331,53,3,5,3,48,徳島県,A級3班,１／８車輪,10.9,,S,,3,2,13220,幸津　　博
20200331,53,3,6,2,,,,１／２車輪,10.2,,,,2,2,,長澤　道雄
20200331,53,3,7,6,,,,１　　車輪,10.4,,,,2,1,,岩井　良平
20200331,53,4,1,5,,,,,10.1,差し,,,1,2,,吉田　尚作
20200331,53,4,2,2,38,大阪府,A級3班,３／４車輪,10.3,逃げ,,B,1,1,14610,山村　慮太
20200331,53,4,3,7,46,熊本県,A級3班,３／４車身,10.1,,,,1,3,13818,赤星　俊光
20200331,53,4,4,1,44,福岡県,A級2班,１／２車身,10.0,,,,1,4,14040,竹内　真一
20200331,53,4,5,3,49,静岡県,A級3班,１／８車輪,9.9,,,,2,1,13037,町田　勝志
20200331,53,4,6,6,,,,１／４車輪,9.6,,,,3,1,,重富　公輔
20200331,53,4,7,4,37,新潟県,A級3班,１　　車身,9.9,,,,4,1,14376,保科　圭太
20200331,53,5,1,2,35,山形県,A級3班,,10.4,逃げ,,B,3,1,15158,猪野　泰介
20200331,53,5,2,5,43,宮城県,A級3班,１／２車身,10.4,マーク,,,3,2,14128,嶋貫　高大
20200331,53,5,3,3,41,静岡県,A級3班,３／４車輪,10.3,,,,3,3,14529,片山　大輔
20200331,53,5,4,6,,,,２　　車身,10.3,,,,2,1,,宮崎　裕也
20200331,53,5,5,4,,,,３／４車身,10.2,,,,1,2,,中塚　記生
20200331,53,5,6,7,,,,２　　車身,10.3,,,,1,3,,大崎世志人
20200331,53,5,7,1,,,,大差,11.9,,,,1,1,,浅井　雄三
