date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20200122,37,1,1,2,45,富山県,A級3班,,10.4,差し,S,,1,2,13867,樋口　奨平
20200122,37,1,2,3,43,青森県,A級3班,３／４車輪,10.2,差し,,,3,2,14124,石田　宏樹
20200122,37,1,3,9,36,岐阜県,A級2班,１／８車輪,10.6,,,B,1,1,14753,山田　純也
20200122,37,1,4,5,47,三重県,A級2班,３／４車身,10.4,,,,1,3,13271,鮒田　博文
20200122,37,1,5,6,50,福島県,A級3班,１　　車身,10.4,,,,3,3,13161,齋藤　和也
20200122,37,1,6,4,41,長野県,A級3班,３／４車身,10.2,,,,2,1,14667,藤本　龍也
20200122,37,1,7,1,52,埼玉県,A級3班,３／４車身,10.1,,,,2,2,13174,古寺　伸洋
20200122,37,1,8,8,,,,１　　車輪,10.0,,,,2,3,,岩田　幸久
20200122,37,1,9,7,44,秋田県,A級2班,６　　車身,11.3,,,,3,1,13828,引地　正人
20200122,37,2,1,3,41,大阪府,A級1班,,10.1,捲くり,S,,1,1,14180,坂本　匡洋
20200122,37,2,2,7,49,山梨県,A級1班,５　　車身,10.8,逃げ,,B,3,2,13560,小佐野文秀
20200122,37,2,3,4,51,静岡県,A級3班,１車身１／２,10.8,,,,2,2,12738,渡邊　一洋
20200122,37,2,4,5,49,福岡県,A級3班,３／４車輪,10.6,,,,1,2,13513,南　　和夫
20200122,37,2,5,6,,,,３／４車輪,10.5,,,,1,3,,中山　匡男
20200122,37,2,6,9,53,神奈川県,A級3班,１／２車輪,10.8,,,,2,3,13186,永山　英司
20200122,37,2,落,1,36,静岡県,A級1班,,,,,,2,1,14938,夏目　新吾
20200122,37,2,落,2,34,東京都,A級2班,,,,,,3,1,15091,樋口　瑛土
20200122,37,2,落,8,,,,,,,,,3,3,,橋本　忠延
20200122,37,3,1,5,27,岡山県,A級1班,,10.5,逃げ,,B,1,1,15279,山崎　駿哉
20200122,37,3,2,7,51,徳島県,A級2班,３／４車輪,10.3,差し,,,1,3,13061,小磯　知也
20200122,37,3,3,1,55,岡山県,A級2班,１／２車輪,10.4,,S,,1,2,12128,山根　泰道
20200122,37,3,4,4,54,愛媛県,A級3班,３／４車輪,10.2,,,,1,4,12618,武智　尚之
20200122,37,3,5,8,,,,１／２車身,10.1,,,,3,3,,小林　　覚
20200122,37,3,6,2,,,,１　　車身,10.1,,,,3,2,,米田　勝洋
20200122,37,3,7,3,51,佐賀県,A級2班,１車身１／２,10.3,,,,2,2,12920,山崎　岳志
20200122,37,3,8,9,46,鹿児島県,A級1班,１　　車身,10.2,,,,2,1,14789,茅野　寛史
20200122,37,3,9,6,40,大阪府,A級1班,３／４車身,10.6,,,,3,1,14098,菊谷　信一
20200122,37,4,1,5,35,宮城県,A級1班,,10.6,差し,,,3,2,14712,泉　　慶輔
20200122,37,4,2,3,29,宮城県,A級1班,３／４車輪,10.8,逃げ,,B,3,1,15237,太田　将成
20200122,37,4,3,9,40,宮城県,A級1班,１　　車輪,10.6,,,,3,3,14132,三澤　康人
20200122,37,4,4,2,44,千葉県,A級1班,１　　車輪,10.3,,,,4,1,14079,江本　博明
20200122,37,4,5,7,37,埼玉県,S級2班,３／４車輪,10.6,,,,1,2,14720,高橋　広大
20200122,37,4,6,6,51,千葉県,A級2班,３／４車身,10.3,,,,4,2,13184,相樂　　修
20200122,37,4,7,8,50,京都府,A級2班,１車身１／２,10.6,,,,2,2,13049,南　　大輔
20200122,37,4,8,4,38,茨城県,A級2班,２　　車身,11.2,,,,1,1,14805,吉田　元輝
20200122,37,4,9,1,38,京都府,A級1班,１／２車身,10.3,,S,,2,1,14313,小谷　　実
20200122,37,5,1,2,45,福岡県,A級1班,,10.4,捲くり,,,2,1,13659,高比良　豪
20200122,37,5,2,3,56,神奈川県,A級1班,１／２車輪,10.4,差し,,,3,2,11800,三住　博昭
20200122,37,5,3,1,29,群馬県,S級1班,１／２車輪,10.4,,S,,1,1,15343,佐々木悠葵
20200122,37,5,4,5,44,群馬県,A級2班,１／２車輪,10.3,,,,1,2,13929,宮内　善光
20200122,37,5,5,7,51,神奈川県,A級2班,１／２車身,10.3,,,,3,3,12882,鈴木　愼二
20200122,37,5,6,6,54,福岡県,A級2班,１　　車身,10.5,,,,2,2,12242,穴井　利久
20200122,37,5,7,9,39,佐賀県,A級1班,３／４車輪,10.4,,,,2,3,14341,松尾　玄太
20200122,37,5,8,8,44,茨城県,A級2班,３／４車身,10.4,,,,1,3,14056,橋本　紀彰
20200122,37,5,9,4,40,神奈川県,A級3班,２　　車身,11.0,,,B,3,1,14463,久保　将史
20200122,37,6,1,9,42,静岡県,A級1班,,10.4,逃げ,,B,1,1,14527,飯田　憲司
20200122,37,6,2,4,41,静岡県,A級2班,１／２車輪,10.2,差し,,,1,3,14388,水野　悟志
20200122,37,6,3,1,50,静岡県,A級1班,３／４車身,10.4,,,,1,2,12823,遠藤　勝行
20200122,37,6,4,5,50,茨城県,A級2班,１　　車輪,10.1,,S,,3,2,12940,小室　貴広
20200122,37,6,5,7,47,栃木県,A級1班,１／２車身,10.2,,,,3,1,13616,渡邉　高志
20200122,37,6,6,2,44,北海道,A級1班,３／４車身,10.1,,,,2,1,13976,明田　春喜
20200122,37,6,7,8,42,青森県,A級3班,１車身１／２,10.1,,,,2,2,13983,大崎　智久
20200122,37,6,8,3,48,徳島県,A級3班,２　　車身,10.2,,,,4,2,13505,住村　　実
20200122,37,6,9,6,36,広島県,A級1班,７　　車身,11.0,,,,4,1,14487,才迫　勇馬
20200122,37,7,1,9,33,広島県,S級2班,,9.9,差し,,,1,1,14883,才迫　　開
20200122,37,7,2,3,45,神奈川県,A級1班,１／８車輪,10.3,差し,,,3,2,13903,川崎　健次
20200122,37,7,3,8,43,千葉県,S級2班,１／２車身,10.4,,,,3,1,14005,山本　健也
20200122,37,7,4,5,50,岡山県,A級1班,１／２車輪,9.8,,,,1,2,13497,藤田　昌宏
20200122,37,7,5,2,40,長野県,A級1班,１車身１／２,9.8,,S,,4,1,14454,上原　　龍
20200122,37,7,6,4,40,埼玉県,S級2班,１　　車身,9.8,,,,4,2,14147,柿沼　信也
20200122,37,7,7,1,28,大阪府,S級2班,５　　車身,11.3,,,B,2,1,15272,中釜　章成
20200122,37,7,8,6,,,,２　　車身,10.2,,,,4,3,,川上　真吾
20200122,37,7,9,7,58,愛知県,A級2班,大差,,,,,2,2,11382,清水　広幸
20200122,37,8,1,1,28,静岡県,A級1班,,9.7,捲くり,,,3,1,15176,望月　一成
20200122,37,8,2,3,49,群馬県,S級2班,２　　車身,9.9,差し,S,,2,2,13400,稲村　好将
20200122,37,8,3,9,54,岡山県,A級2班,３　　車身,10.1,,,,3,3,12298,星島　　太
20200122,37,8,4,5,39,山梨県,S級2班,３／４車身,10.4,,,B,2,1,14077,古屋　琢晶
20200122,37,8,5,8,,,,３／４車輪,10.3,,,,3,2,,松永　晃典
20200122,37,8,6,7,33,福岡県,S級2班,１／２車身,9.9,,,,1,1,14889,津村洸次郎
20200122,37,8,7,2,47,熊本県,A級2班,１／８車輪,10.1,,,,1,2,13451,松本　大地
20200122,37,8,8,4,48,佐賀県,A級2班,６　　車身,10.4,,,,1,3,13370,三槻　智清
20200122,37,8,落,6,32,栃木県,A級1班,,,,,,2,3,14862,坂本将太郎
20200122,37,9,1,2,46,宮城県,S級2班,,10.2,差し,,,2,2,13604,庄子　信弘
20200122,37,9,2,9,31,青森県,S級S班,１／２車輪,10.4,逃げ,,B,2,1,15034,新山　響平
20200122,37,9,3,1,51,静岡県,S級2班,１　　車身,10.2,,,,1,2,12887,新田　康仁
20200122,37,9,4,7,40,岡山県,S級2班,１／４車輪,10.3,,,,2,3,14613,黒田　　淳
20200122,37,9,5,3,37,愛知県,S級1班,２　　車身,10.4,,S,,3,1,14996,岡本　　総
20200122,37,9,6,4,37,岐阜県,S級2班,１　　車輪,10.2,,,,3,2,14246,森川　大輔
20200122,37,9,7,5,39,千葉県,A級1班,１／２車身,10.6,,,,1,1,14081,田中　晴基
20200122,37,9,8,8,46,徳島県,A級2班,６　　車身,10.3,,,,4,1,13507,吉岡　篤志
20200122,37,9,9,6,55,神奈川県,A級2班,大差,,,,,1,3,12092,高木　隆弘
20200122,37,10,1,7,40,茨城県,S級1班,,9.6,捲くり,,B,1,1,14860,吉澤　純平
20200122,37,10,2,9,40,広島県,S級1班,２　　車身,9.6,捲くり,,,3,2,14182,大川　龍二
20200122,37,10,3,4,31,岡山県,S級2班,４　　車身,10.0,,S,,3,1,15202,今野　大輔
20200122,37,10,4,5,35,三重県,S級2班,１／２車輪,10.1,,,,2,1,15002,神田　　龍
20200122,37,10,5,2,39,和歌山県,S級2班,１　　車身,10.0,,,,2,2,14318,椎木尾拓哉
20200122,37,10,6,3,46,神奈川県,A級1班,３／４車輪,10.0,,,,5,1,13855,近藤　俊明
20200122,37,10,7,1,49,福島県,S級1班,１／２車輪,9.9,,,,1,2,12939,伏見　俊昭
20200122,37,10,8,8,50,青森県,A級1班,３／４車輪,9.8,,,,1,3,13230,開坂　秀明
20200122,37,10,9,6,47,神奈川県,A級2班,１　　車身,9.9,,,,4,1,13567,吉原　友彦
20200122,37,11,1,4,41,茨城県,A級1班,,9.9,捲くり,,,3,1,14858,小原　唯志
20200122,37,11,2,2,40,群馬県,S級2班,１／２車輪,9.8,マーク,,,3,2,14143,天田　裕輝
20200122,37,11,3,3,34,大阪府,S級S班,１　　車身,9.9,,,,1,1,14838,古性　優作
20200122,37,11,4,9,45,大阪府,S級1班,３／４車輪,9.8,,,,1,2,13961,松村　友和
20200122,37,11,5,1,37,福岡県,S級1班,１　　車身,9.6,,,,2,2,14624,柳詰　正宏
20200122,37,11,6,6,46,北海道,A級1班,１　　車輪,10.2,,,,4,2,13669,荒澤　貴史
20200122,37,11,7,5,37,福島県,S級2班,１／２車輪,10.4,,S,B,4,1,14361,真船圭一郎
20200122,37,11,8,7,47,長崎県,S級1班,１　　車輪,10.0,,,,2,1,13516,荒井　崇博
20200122,37,11,9,8,47,岐阜県,S級2班,２　　車身,9.9,,,,1,3,13782,原　　真司
20200122,63,1,1,4,38,滋賀県,A級2班,,10.6,捲くり,,,4,2,14476,乾　　庄平
20200122,63,1,2,6,40,千葉県,A級2班,１　　車輪,10.4,差し,,,3,1,14738,櫻川　雅彦
20200122,63,1,3,8,43,大分県,A級2班,１　　車身,10.6,,,,2,1,14269,梶原　恵介
20200122,63,1,4,7,34,高知県,S級2班,１／２車輪,10.7,,,,1,1,14775,小原　周祐
20200122,63,1,5,1,49,神奈川県,A級2班,１／４車輪,10.4,,,,3,2,14385,山本　　淳
20200122,63,1,6,5,54,岡山県,A級3班,１／２車輪,10.5,,,,1,3,12379,小林　　健
20200122,63,1,7,2,45,岡山県,A級1班,１／２車輪,10.8,,S,,1,2,13883,高津　晃治
20200122,63,1,8,9,55,神奈川県,A級3班,５　　車身,10.8,,,,3,3,12005,藤田　和彦
20200122,63,1,9,3,34,石川県,A級3班,３　　車身,11.7,,,B,4,1,15103,吉川　勇気
20200122,63,2,1,8,34,大分県,A級1班,,10.8,逃げ,,B,3,1,14783,魚屋　周成
20200122,63,2,2,5,33,岐阜県,S級2班,５　　車身,10.4,捲くり,,,1,1,14830,大洞　翔平
20200122,63,2,3,1,55,兵庫県,A級3班,３／４車輪,10.0,,,,1,2,12532,西郷　　剛
20200122,63,2,4,7,39,茨城県,A級1班,３／４車輪,10.2,,,,2,2,14364,野間　　司
20200122,63,2,5,6,32,愛媛県,A級2班,３／４車身,10.6,,,,4,1,15126,高山　雄丞
20200122,63,2,6,3,40,埼玉県,S級2班,３／４車輪,10.1,,,,2,3,14582,平原　啓多
20200122,63,2,7,9,48,高知県,A級3班,１／４車輪,10.6,,,,4,2,13441,篠原　英雄
20200122,63,2,8,2,50,福岡県,A級2班,２　　車身,11.1,,,,3,2,12992,吉良　勝信
20200122,63,2,9,4,34,栃木県,A級1班,１／８車輪,10.7,,,,2,1,15088,神山　　尚
20200122,63,3,1,1,49,愛媛県,A級2班,,10.1,差し,,,4,2,13143,鳥生　知八
20200122,63,3,2,7,48,山口県,A級3班,３／４車輪,10.0,マーク,,,4,3,14324,内村　竜也
20200122,63,3,3,8,42,大阪府,A級3班,３／４車身,10.5,,,,2,2,14101,永橋　武司
20200122,63,3,4,9,48,埼玉県,A級1班,１／４車輪,10.4,,,,3,2,13172,金子周一郎
20200122,63,3,5,4,42,福島県,A級3班,１／２車身,9.9,,,,1,2,13919,森田　達也
20200122,63,3,6,2,36,兵庫県,A級2班,１／４車輪,10.7,,,B,2,1,15190,大中　拓磨
20200122,63,3,7,3,41,群馬県,A級3班,１　　車輪,10.6,,,,3,1,14446,菅藤　　智
20200122,63,3,8,6,38,福島県,A級3班,大差,10.9,,,,1,1,14216,田村　純一
20200122,63,3,9,5,36,香川県,A級2班,２　　車身,11.7,,,,4,1,14412,宮崎　康司
20200122,63,4,1,9,27,愛媛県,S級2班,,10.4,逃げ,,B,1,1,15378,今野　有樹
20200122,63,4,2,5,44,山口県,A級1班,１／２車輪,10.3,マーク,,,1,2,14185,隅　　貴史
20200122,63,4,3,1,45,広島県,A級3班,１　　車身,10.3,,,,1,3,13887,沖本　尚織
20200122,63,4,4,2,49,埼玉県,A級2班,１／２車身,10.1,,,,3,2,12955,太田　真一
20200122,63,4,5,7,29,東京都,A級1班,４　　車身,10.5,,,,3,1,15251,柿本　大貴
20200122,63,4,6,6,34,大分県,A級1班,３／４車身,10.3,,,,2,1,15294,小原　亮哉
20200122,63,4,7,3,39,鹿児島県,A級1班,１／２車輪,10.1,,,,2,2,14638,川又　裕樹
20200122,63,4,8,4,,,,６　　車身,10.6,,,,2,3,,中村　光吉
20200122,63,4,9,8,51,栃木県,A級3班,４　　車身,11.3,,,,3,3,12944,渡邊　恭典
20200122,63,5,1,5,43,宮城県,S級2班,,10.1,差し,,,5,2,13827,佐藤　雅彦
20200122,63,5,2,9,37,青森県,A級1班,１／２車身,10.3,逃げ,,B,5,1,14205,日当　泰之
20200122,63,5,3,1,46,福岡県,S級2班,１／２車輪,10.1,,,,1,1,13514,山口　貴嗣
20200122,63,5,4,8,51,熊本県,A級2班,１　　車身,10.0,,,,1,2,12779,田川　辰二
20200122,63,5,5,2,36,茨城県,A級3班,１／２車身,9.9,,,,2,1,14443,堀内　　昇
20200122,63,5,6,7,49,静岡県,A級2班,１／２車輪,9.8,,,,2,2,13192,平田　　徹
20200122,63,5,7,3,39,岐阜県,A級1班,１　　車身,9.8,,,,4,2,14245,後藤　彰仁
20200122,63,5,8,4,46,愛媛県,A級2班,３　　車身,9.8,,,,3,1,13742,葛西雄太郎
20200122,63,5,9,6,36,滋賀県,S級2班,１　　車身,10.2,,,,4,1,14477,白上　　翔
20200122,63,6,1,6,34,愛知県,L級1班,,11.3,逃げ,,B,7,1,15148,中嶋　里美
20200122,63,6,2,1,25,長崎県,L級1班,タイヤ差,11.2,マーク,S,,2,1,15409,山口　伊吹
20200122,63,6,3,3,44,山梨県,L級1班,３／４車身,11.0,,,,1,1,14904,渡辺ゆかり
