date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos
2025-05-31,23,5,5,7,上杉　嘉槻,15539,27,福井,119,Ｓ２,逃,3.92,100.63,7,5,0,15,25.93,44.44,44.44,7,4,1,0,1,10,取手,05/31,,,,,大垣,05/20,予1,準5,特1,,平塚,05/10,一7,抜2,抜2,特4,自力。,4,1
2025-05-31,23,5,6,8,副島　和人,14993,42,神奈,105,Ｓ２,追,3.92,95.86,0,3,5,15,0,13.04,34.78,0,0,1,2,1,0,取手,05/31,,,,,高松,05/21,予3,準7,般3,,福井,05/14,予5,般3,般7,,蒔田君。,2,2
2025-05-31,23,5,6,9,松本秀之介,15480,25,熊本,117,Ｓ１,逃,3.92,108.17,8,2,2,12,33.33,41.67,50,0,5,5,0,0,4,取手,05/31,,,,,青森,05/24,抜1,Ｄ7,,,平塚,05/10,一1,二1,準2,決6,自力。,1,1
2025-05-31,23,6,1,1,橋本　　強,14038,40,愛媛,89,Ｓ１,追,3.92,109.44,5,5,2,13,20,40,48,0,0,6,4,1,0,取手,05/31,,,,,青森,05/24,抜2,Ｄ4,,,岐阜,05/14,初2,準5,特1,,渡口君。,2,2
2025-05-31,23,6,2,2,芦澤　大輔,14055,43,茨城,90,Ｓ１,追,3.92,108.15,4,3,4,10,19.05,33.33,52.38,0,0,4,3,3,0,取手,05/31,,,,,京王閣,05/24,初2,準6,特1,,宇都宮,05/15,一4,二1,準5,秀8,吉田君。,1,2
2025-05-31,23,6,3,3,栗山　俊介,14944,36,奈良,103,Ｓ２,両,3.92,100.95,1,3,4,11,5.26,21.05,42.11,0,0,2,2,1,0,取手,05/31,,,,,岐阜,05/14,予4,抜2,特6,,福井,05/02,予5,般2,特5,,末廣君。,3,2
2025-05-31,23,6,4,4,渡辺　十夢,13724,44,福井,85,Ｓ２,追,3.93,99.63,4,3,3,18,14.29,25,35.71,0,0,6,1,7,0,取手,05/31,,,,,高松,05/21,予2,準3,特1,,福井,05/14,予2,準7,特1,,近畿３番手。,3,3
2025-05-31,23,6,4,5,渡口　勝成,15551,27,山口,119,Ｓ２,逃,3.92,102.79,4,2,4,14,16.67,25,41.67,3,1,1,1,0,8,取手,05/31,,,,,福井,05/14,予3,抜1,特5,,函館,05/02,予4,準1,決4,,自力。,2,1
2025-05-31,23,6,5,6,末廣　快理,15634,26,兵庫,121,Ｓ２,逃,3.92,93.58,1,1,1,21,4.17,8.33,12.5,0,0,1,1,6,6,取手,05/31,,,,,京王閣,05/24,予6,般5,般2,,福井,05/14,予7,般7,般4,,自力。,3,1
2025-05-31,23,6,5,7,吉田　有希,15518,23,茨城,119,Ｓ１,逃,3.92,107.10,6,3,0,12,28.57,42.86,42.86,6,2,1,0,2,9,取手,05/31,,,,,宇都宮,05/15,一2,二1,準7,特2,名古屋,04/29,一5,般9,般5,,自力。,1,1
2025-05-31,23,6,6,8,星野　辰也,14444,39,栃木,95,Ｓ２,追,3.92,94.41,0,1,2,24,0,3.7,11.11,0,0,1,0,0,0,取手,05/31,,,,,京王閣,05/24,予6,般5,般6,,宇都宮,05/15,般4,,,,地元勢。,1,3
2025-05-31,23,6,6,9,山中　貴雄,14108,42,高知,90,Ｓ２,追,3.92,100.48,3,2,1,15,14.29,23.81,28.57,0,0,4,1,4,0,取手,05/31,,,,,高松,05/21,予4,準5,特1,,平塚,05/10,一3,二6,特1,秀6,中四国３番手。,2,3
2025-05-31,23,7,1,1,渡邉　一成,13921,41,福島,88,Ｓ１,逃,3.92,105.75,5,4,1,11,23.81,42.86,47.62,4,4,1,0,3,9,取手,05/31,,,,,奈良,05/23,初7,準5,特2,,岸和田,05/09,初2,準5,特1,,自力。,1,1
2025-05-31,23,7,2,2,中村　圭志,13821,44,熊本,86,Ｓ２,追,3.92,104.40,5,5,3,7,25,50,65,0,0,6,4,3,0,取手,05/31,,,,,宇都宮,05/15,一3,二9,抜5,抜1,青森,05/07,予2,準2,決7,,緒方君。,2,2
2025-05-31,23,7,3,3,佐々木眞也,15439,30,神奈,117,Ｓ１,両,3.92,109.80,3,3,4,11,14.29,28.57,47.62,0,2,3,1,3,2,取手,05/31,,,,,青森,05/24,特7,特4,,,岐阜,05/14,,,,,松坂君。,3,2
2025-05-31,23,7,4,4,江守　　昇,12811,50,千葉,73,Ｓ２,追,3.92,95.57,1,2,2,19,4.17,12.5,20.83,0,0,1,2,1,0,取手,05/31,,,,,弥彦,05/20,予6,般1,特6,,岸和田,05/09,予3,準7,般6,,神奈川勢へ。,3,3
2025-05-31,23,7,4,5,佐藤慎太郎,13162,48,福島,78,Ｓ１,追,3.92,107.62,2,0,3,8,15.38,15.38,38.46,0,0,2,0,1,0,取手,05/31,,,,,青森,05/24,優7,Ｗ5,,,宇都宮,05/15,一1,二9,抜3,特6,渡邉君。,1,2
2025-05-31,23,7,5,6,松坂　侑亮,15353,27,神奈,115,Ｓ２,逃,3.92,91.56,1,3,0,23,3.7,14.81,14.81,2,0,1,1,3,6,取手,05/31,,,,,京王閣,05/24,予7,般7,般6,,宇都宮,05/15,一9,抜6,般9,般8,自力。,3,1
2025-05-31,23,7,5,7,緒方　将樹,15476,26,熊本,117,Ｓ２,逃,3.92,100.96,3,7,2,12,12.5,41.67,50,2,6,0,2,3,9,取手,05/31,,,,,玉野,05/18,予2,準3,特2,,平塚,05/10,一1,二2,準9,特7,自力。,2,1
2025-05-31,23,7,6,8,鹿内　　翔,14428,39,青森,95,Ｓ２,追,3.92,95.48,0,3,2,20,0,12,20,0,0,2,1,2,0,取手,05/31,,,,,大垣,05/20,予5,抜6,般5,,玉野,05/12,予7,般5,般5,,北の３番手。,1,3
2025-05-31,23,7,6,9,松尾　　透,14558,40,福岡,96,Ｓ２,追,3.92,100.06,2,1,4,12,10.53,15.79,36.84,0,0,3,0,2,0,取手,05/31,,,,,高松,05/21,予1,準4,特3,,川崎,05/15,予6,般4,般5,,九州３番手。,2,3
2025-05-31,23,8,1,1,三谷　竜生,14873,37,奈良,101,Ｓ１,両,3.92,109.87,5,4,1,13,21.74,39.13,43.48,1,6,2,0,2,2,取手,05/31,,,,,青森,05/24,特9,特6,,,岐阜,05/14,初3,準1,決5,,自力。,1,1
2025-05-31,23,8,2,2,芦澤　辰弘,14441,36,茨城,95,Ｓ１,追,3.92,106.17,4,9,1,9,17.39,56.52,60.87,0,0,6,7,10,0,取手,05/31,,,,,高松,05/21,初1,準3,決6,,名古屋,04/29,一7,般2,般2,抜8,松崎君。,2,2
2025-05-31,23,8,3,3,真船圭一郎,14361,37,福島,94,Ｓ２,逃,3.93,97.92,2,5,1,16,8.33,29.17,33.33,1,1,1,4,12,4,取手,05/31,,,,,宇都宮,05/15,一7,抜9,,,大垣,05/08,予5,抜5,般1,,自分でやる。,4,1
2025-05-31,23,8,4,4,内山　貴裕,14478,37,京都,95,Ｓ２,追,3.92,96.69,0,2,2,10,0,14.29,28.57,0,1,1,0,0,0,取手,05/31,,,,,京王閣,05/24,予5,般3,般4,,福井,05/14,予4,抜6,般2,,近畿３番手。,1,3
2025-05-31,23,8,4,5,松崎　広太,15692,25,茨城,123,Ｓ２,逃,3.92,103.05,6,2,3,8,31.58,42.11,57.89,6,2,0,0,5,10,取手,05/31,,,,,奈良,05/23,予1,準1,決6,,函館,05/02,予3,準3,特7,,自力。,2,1
2025-05-31,23,8,5,6,山本　浩成,15562,26,福岡,119,Ｓ２,逃,3.92,94.40,1,1,1,13,6.25,12.5,18.75,1,1,0,0,9,5,取手,05/31,,,,,岸和田,05/18,,,,,高松,05/05,予5,般6,般4,,単騎で自力。,3,1
2025-05-31,23,8,5,7,松村　友和,13961,45,大阪,88,Ｓ１,追,3.92,101.84,3,1,3,12,15.79,21.05,36.84,0,0,4,0,4,0,取手,05/31,,,,,岸和田,05/09,予2,準6,特6,,福井,05/02,初7,準4,特6,,三谷君。,1,2
2025-05-31,23,8,6,8,小橋　秀幸,13670,46,青森,85,Ｓ２,追,3.93,95.95,0,1,4,17,0,4.55,22.73,0,0,0,1,5,0,取手,05/31,,,,,京王閣,05/24,予3,抜7,般3,,福井,05/14,予4,抜5,般6,,真船君。,4,2
2025-05-31,23,8,6,9,岡田　泰地,14806,33,栃木,100,Ｓ２,追,3.92,100.20,2,2,1,11,12.5,25,31.25,0,0,3,1,1,0,取手,05/31,,,,,京王閣,05/24,予4,抜2,特3,,平塚,05/10,一5,二9,抜8,般1,地元勢へ。,2,3
2025-05-31,23,9,1,1,木村　皆斗,15516,23,茨城,119,Ｓ２,逃,3.92,107.56,10,3,1,4,55.56,72.22,77.78,7,4,2,0,4,10,取手,05/31,,,,,武雄,05/20,予1,準1,決5,,岸和田,05/09,予1,準1,決1,,自力で。,1,1
2025-05-31,23,9,2,2,宮本　隼輔,15282,30,熊本,113,Ｓ２,両,3.92,101.26,3,1,5,10,15.79,21.05,47.37,2,1,1,0,3,4,取手,05/31,,,,,防府,05/25,予3,準7,特7,,玉野,05/18,予1,準7,般1,,自力勝負。,2,1
2025-05-31,23,9,3,3,伊東　翔貴,14800,34,福島,100,Ｓ２,逃,3.92,97.73,2,3,4,13,9.09,22.73,40.91,2,0,3,0,2,7,取手,05/31,,,,,京王閣,05/24,予7,般4,般2,,川崎,05/15,予5,抜4,般1,,自力。,4,1
2025-05-31,23,9,4,4,吉田　健市,13863,47,愛知,87,Ｓ２,追,3.92,96.00,1,1,8,21,3.23,6.45,32.26,0,0,2,0,2,0,取手,05/31,,,,,京王閣,05/24,予3,抜4,般2,,川崎,05/15,予6,般5,般3,,長屋君。,3,2
2025-05-31,23,9,4,5,小川　勇介,14112,40,福岡,90,Ｓ１,追,3.92,109.22,5,4,3,13,20,36,48,0,0,6,3,3,0,取手,05/31,,,,,防府,05/25,初4,準1,決3,,玉野,05/18,初1,準3,決4,,宮本君。,2,2
2025-05-31,23,9,5,6,長屋　秀明,15448,24,岐阜,117,Ｓ２,逃,3.92,94.47,0,3,1,15,0,15.79,21.05,0,1,1,1,2,2,取手,05/31,,,,,高松,05/21,予6,般4,般3,,福井,05/14,予6,般2,般6,,自力で。,3,1
2025-05-31,23,9,5,7,武田　豊樹,13923,51,茨城,88,Ｓ１,追,3.92,107.26,8,5,4,6,34.78,56.52,73.91,0,0,10,3,0,0,取手,05/31,,,,,京王閣,05/24,,,,,宇都宮,05/15,一1,二1,準7,特1,木村君。,1,2
2025-05-31,23,9,6,8,白岩　大助,13622,45,埼玉,84,Ｓ２,追,3.92,95.79,0,0,4,15,0,0,21.05,0,0,0,0,6,0,取手,05/31,,,,,弥彦,05/20,予4,抜7,般5,,玉野,05/12,予6,般3,般3,,地元勢へ。,1,3
2025-05-31,23,9,6,9,二藤　元太,14466,41,静岡,95,Ｓ２,追,3.92,98.65,1,1,3,13,5.56,11.11,27.78,0,0,2,0,3,0,取手,05/31,,,,,京王閣,05/24,,,,,川崎,05/15,,,,,伊東君。,4,2
2025-05-31,23,10,1,1,山崎　芳仁,13920,45,福島,88,Ｓ１,両,3.92,110.00,5,2,2,10,26.32,36.84,47.37,0,2,5,0,2,1,取手,05/31,,,,,青森,05/24,特9,特7,,,平塚,05/10,,,,,櫻井君。,1,2
2025-05-31,23,10,2,2,上野　優太,15297,28,熊本,113,Ｓ１,追,3.92,104.48,6,5,4,6,28.57,52.38,71.43,0,1,9,1,6,0,取手,05/31,,,,,武雄,05/20,予1,準3,特2,,高松,05/05,初5,準3,決1,,近藤君。,2,2
2025-05-31,23,10,3,3,近藤　翔馬,15554,27,愛媛,119,Ｓ２,逃,3.92,99.16,4,2,5,14,16,24,44,0,2,3,1,1,6,取手,05/31,,,,,弥彦,05/20,予4,抜6,般1,,岸和田,05/09,予3,準2,決6,,自力で。,2,1
2025-05-31,23,10,4,4,鈴木　輝大,15254,30,東京,113,Ｓ２,両,3.92,98.52,1,4,3,15,4.35,21.74,34.78,0,2,3,0,1,0,取手,05/31,,,,,高松,05/21,予7,般6,般1,,福井,05/14,予5,抜2,特6,,片桐君。,3,2
2025-05-31,23,10,4,5,櫻井祐太郎,15417,25,宮城,117,Ｓ２,逃,3.92,106.35,11,5,1,9,42.31,61.54,65.38,14,1,1,0,5,20,取手,05/31,,,,,京王閣,05/24,予1,準2,決5,,玉野,05/12,予6,般1,特1,,自力で。,1,1
2025-05-31,23,10,5,6,片桐　善也,15434,31,新潟,117,Ｓ２,逃,3.92,95.55,1,3,2,16,4.55,18.18,27.27,2,1,0,1,1,2,取手,05/31,,,,,玉野,05/12,予5,般2,般7,,西武園,05/05,予3,準7,般4,,自力勝負。,3,1
2025-05-31,23,10,5,7,本郷　雄三,14786,36,熊本,99,Ｓ２,両,3.92,100.64,5,2,1,17,20,28,32,0,3,3,1,5,0,取手,05/31,,,,,防府,05/25,予5,抜6,般5,,川崎,05/15,予2,準5,特5,,上野君。,2,3
2025-05-31,23,10,6,8,内藤　高裕,14511,36,東京,96,Ｓ２,追,3.92,96.57,1,2,1,10,7.14,21.43,28.57,0,0,1,2,1,0,取手,05/31,,,,,弥彦,05/20,,,,,いわき平,04/28,予5,抜6,般3,,鈴木君。,3,3
2025-05-31,23,10,6,9,内藤　宣彦,12339,54,秋田,67,Ｓ１,追,3.92,105.29,3,4,2,15,12.5,29.17,37.5,0,0,4,3,4,0,取手,05/31,,,,,青森,05/24,抜3,特5,,,福井,05/14,,,,,山崎君へ。,1,3
2025-05-31,23,11,1,1,瓜生　崇智,15132,30,熊本,109,Ｓ１,追,3.92,107.46,3,2,2,6,23.08,38.46,53.85,0,0,4,1,5,0,取手,05/31,,,,,宇都宮,05/15,,,,,名古屋,04/29,一3,二8,,,山口君ジカ。,4,1
2025-05-31,23,11,2,2,山形　一気,14554,36,徳島,96,Ｓ２,追,3.92,104.24,2,5,4,15,7.69,26.92,42.31,0,1,4,2,1,0,取手,05/31,,,,,青森,05/24,抜4,特3,,,川崎,05/15,予1,準2,,,吉武君。,1,2
2025-05-31,23,11,3,3,杉森　輝大,14930,42,茨城,103,Ｓ１,両,3.92,109.55,1,5,6,9,4.76,28.57,57.14,0,4,0,2,1,1,取手,05/31,,,,,奈良,05/23,初2,準6,特2,,名古屋,04/29,般2,般4,抜5,,山口君。,3,2
2025-05-31,23,11,4,4,原口　昌平,15066,32,福岡,107,Ｓ２,逃,3.93,98.31,1,3,2,10,6.25,25,37.5,3,1,0,0,2,7,取手,05/31,,,,,高松,05/21,予3,準4,特6,,福井,05/14,,,,,自力で。,2,1
2025-05-31,23,11,4,5,戸田　洋平,14259,42,岡山,92,Ｓ２,追,3.92,98.55,2,2,1,15,10,20,25,0,1,2,1,2,0,取手,05/31,,,,,宇都宮,05/15,一8,抜2,抜1,特4,武雄,05/05,予5,般1,特7,,四国勢へ。,1,3
2025-05-31,23,11,5,6,北野　良栄,14457,41,茨城,95,Ｓ２,両,3.92,92.07,0,0,4,24,0,0,14.29,0,0,0,0,0,0,取手,05/31,,,,,大垣,05/20,予6,般4,般3,,平塚,05/10,一9,抜9,般3,抜9,関東３番手。,3,3
2025-05-31,23,11,5,7,田中　陽平,14633,35,熊本,97,Ｓ２,追,3.92,103.33,2,4,2,14,9.09,27.27,36.36,0,0,2,4,4,0,取手,05/31,,,,,防府,05/25,予2,準6,特2,,玉野,05/18,,,,,瓜生君。,4,2
2025-05-31,23,11,6,8,吉武信太朗,15064,31,愛媛,107,Ｓ２,逃,3.93,97.17,2,0,4,24,6.67,6.67,20,0,2,0,0,2,5,取手,05/31,,,,,高松,05/21,予3,準7,般4,,玉野,05/12,予3,抜6,般4,,自力で。,1,1
2025-05-31,23,11,6,9,山口　多聞,15608,23,埼玉,121,Ｓ２,逃,3.92,103.00,5,3,5,10,21.74,34.78,56.52,4,3,1,0,0,12,取手,05/31,,,,,岸和田,05/18,予3,準5,特3,,大垣,05/08,予2,準1,決7,,自力勝負。,3,1
2025-05-31,23,12,1,1,吉田　拓矢,15039,30,茨城,107,Ｓ１,両,3.92,116.21,9,3,5,2,47.37,63.16,89.47,1,4,6,1,0,4,取手,05/31,,,,,青森,05/24,優1,Ｐ3,,,川崎,05/15,,,,,眞杉君。,1,2
2025-05-31,23,12,2,2,郡司　浩平,14741,34,神奈,99,ＳＳ,両,3.92,117.91,11,4,0,7,50,68.18,68.18,2,8,5,0,4,5,取手,05/31,,,,,青森,05/24,優8,Ｗ1,,,平塚,05/10,初4,二1,準1,決1,松井君。,4,2
2025-05-31,23,12,3,3,成田　和也,13917,46,福島,88,Ｓ１,追,3.92,114.00,6,5,1,4,37.5,68.75,75,0,0,9,2,2,0,取手,05/31,,,,,青森,05/24,特4,Ｄ2,,,川崎,05/15,初5,準1,決1,,位置決めず。,2,1
2025-05-31,23,12,4,4,藤井　侑吾,15356,30,愛知,115,Ｓ１,逃,3.92,111.53,5,3,4,7,26.32,42.11,63.16,4,4,0,0,0,13,取手,05/31,,,,,青森,05/24,特3,Ｄ5,,,岐阜,05/14,初4,準3,決3,,自力で。,3,1
2025-05-31,23,12,4,5,眞杉　　匠,15242,26,栃木,113,ＳＳ,逃,3.92,115.58,6,6,5,8,24,48,68,4,6,1,1,10,14,取手,05/31,,,,,青森,05/24,優3,Ｐ8,,,宇都宮,05/15,初2,二3,,,自力。,1,1
2025-05-31,23,12,5,6,佐々木悠葵,15343,29,群馬,115,Ｓ１,両,3.92,111.10,0,2,0,8,0,20,20,1,1,0,0,0,3,取手,05/31,,,,,青森,05/24,優7,Ｗ5,,,岐阜,05/14,,,,,関東３番手。,1,3
2025-05-31,23,12,5,7,松井　宏佑,15261,32,神奈,113,Ｓ１,逃,3.92,116.53,5,5,3,5,27.78,55.56,72.22,2,6,2,0,6,5,取手,05/31,,,,,青森,05/24,特4,Ｄ1,,,平塚,05/10,,,,,自力で。,4,1
2025-05-31,23,12,6,8,和田健太郎,13851,44,千葉,87,Ｓ１,追,3.92,111.32,6,3,4,9,27.27,40.91,59.09,0,0,6,3,2,0,取手,05/31,,,,,平塚,05/10,一1,二3,準7,特1,名古屋,04/29,一1,二4,特3,優9,神奈川勢へ。,4,3
2025-05-31,23,12,6,9,岩津　裕介,13880,43,岡山,87,Ｓ１,追,3.92,112.93,6,5,8,8,22.22,40.74,70.37,0,1,6,4,2,0,取手,05/31,,,,,青森,05/24,特2,Ｄ3,,,宇都宮,05/15,初3,二1,準7,特1,藤井君。,3,2
2025-05-31,53,1,1,1,塚本　　諭,13676,48,福島,85,Ａ３,追,3.85,66.88,2,1,2,22,7.41,11.11,18.52,0,0,3,0,2,0,奈良,05/30,予7,,,,佐世保,05/23,予5,抜1,抜7,,伊東,05/04,予7,般5,般4,,鈴木君をマーク。,1,2
2025-05-31,53,1,2,2,葉狩　伸泰,13207,51,大阪,78,Ａ３,両,3.92,67.67,2,2,0,17,9.52,19.05,19.05,1,3,0,0,1,2,奈良,05/30,予4,,,,西武園,05/10,,,,,小倉,05/01,予5,抜7,般5,,位置を決めずに。,3,1
2025-05-31,53,1,3,3,法月　成祐,13110,51,神奈,77,Ａ３,追,3.92,73.22,4,5,6,9,16.67,37.5,62.5,0,0,7,2,0,0,奈良,05/30,予7,,,,川崎,05/23,予1,準4,抜1,,高松,05/15,予4,抜2,抜5,,北日本勢の後ろへ。,1,3
2025-05-31,53,1,4,4,鈴木　裕斗,14713,34,宮城,99,Ａ３,両,3.92,65.50,1,2,2,19,4.17,12.5,20.83,0,2,0,1,5,1,奈良,05/30,予7,,,,函館,05/19,予4,般3,般5,,四日市,05/11,予7,般2,般4,,自力で頑張ります。,1,1
2025-05-31,53,1,5,5,小林　宏年,11142,59,静岡,55,Ａ３,追,3.92,68.85,1,4,6,15,3.85,19.23,42.31,0,0,3,2,2,0,奈良,05/30,予4,,,,函館,05/19,予6,般2,般1,,弥彦,05/11,予5,般2,般2,,法月君の後ろへ。,1,4
2025-05-31,53,1,6,6,井上　将志,14841,48,大阪,86,Ａ３,追,3.92,64.82,0,0,2,15,0,0,11.76,0,0,0,0,0,0,奈良,05/30,予6,,,,大垣,05/14,予5,般5,般4,,奈良,04/28,予6,般6,般3,,位置を決めずに。,4,1
2025-05-31,53,1,6,7,佐野多喜男,13692,46,新潟,85,Ａ３,追,3.92,68.70,2,2,2,21,7.41,14.81,22.22,0,1,1,2,0,1,奈良,05/30,予6,,,,大宮,05/24,予5,抜2,抜5,,函館,05/14,予5,般4,般4,,位置を決めずに。,2,1
2025-05-31,53,2,1,1,柴田　　健,12656,54,神奈,71,Ａ３,追,3.92,69.44,0,3,3,19,0,12,24,0,0,3,0,1,0,奈良,05/30,予5,,,,函館,05/19,予2,準4,決6,,岐阜,05/08,予6,般4,般4,,青森勢の後ろへ。,2,3
2025-05-31,53,2,2,2,小塚　　潤,13776,45,愛知,86,Ａ３,追,3.92,70.84,1,9,4,24,2.63,26.32,36.84,0,1,2,7,6,1,奈良,05/30,予7,,,,松阪,05/20,予4,準7,般5,,大垣,05/14,予2,準2,決5,,自在にやります。,1,1
2025-05-31,53,2,3,3,須々田大昇,13303,52,青森,80,Ａ３,追,3.92,66.62,1,2,1,17,4.76,14.29,19.05,0,0,2,1,0,0,奈良,05/30,予6,,,,弥彦,05/11,予5,般2,般4,,平塚,05/01,予7,般6,般2,,同県の石田君へ。,2,2
2025-05-31,53,2,4,4,吉田　英二,13023,51,東京,76,Ａ３,追,3.92,66.96,1,2,4,17,4.17,12.5,29.17,0,0,2,1,0,0,奈良,05/30,予5,,,,函館,05/19,,,,,弥彦,05/11,予6,般7,般1,,位置を決めずに。,3,1
2025-05-31,53,2,5,5,石田　宏樹,14124,43,青森,91,Ａ３,両,3.92,69.32,7,3,7,21,18.42,26.32,44.74,4,6,0,0,2,13,奈良,05/30,予6,,,,四日市,05/17,予5,般2,抜5,,西武園,05/10,般3,般1,,,自力で頑張ります。,2,1
2025-05-31,53,2,6,6,永原　　徹,13866,46,富山,87,Ａ３,追,3.92,64.52,0,0,2,25,0,0,7.41,0,0,0,0,1,0,奈良,05/30,予5,,,,四日市,05/17,予7,般7,般5,,豊橋,05/05,予7,般3,般6,,小塚君に任せる。,1,2
2025-05-31,53,2,6,7,廣川　貞治,11790,57,東京,61,Ａ３,追,3.92,68.75,3,1,4,15,13.04,17.39,34.78,0,0,4,0,0,0,奈良,05/30,予5,,,,高松,05/15,予6,,,,川崎,05/05,予6,般5,般4,,柴田君の後ろから。,2,4
2025-05-31,53,3,1,1,岡崎　和久,13206,49,奈良,78,Ａ３,追,3.92,73.95,1,8,6,6,4.76,42.86,71.43,0,0,2,7,3,0,奈良,05/30,予3,,,,立川,05/20,,,,,弥彦,05/01,予2,準2,決7,,油谷君へ。,2,2
2025-05-31,53,3,2,2,川越　宏臣,15800,28,東京,125,Ａ３,逃,3.92,75.33,12,5,1,9,44.44,62.96,66.67,7,7,3,0,1,13,奈良,05/30,予2,,,,立川,05/20,予2,準6,抜4,,岐阜,05/08,予1,準4,決7,,自力。,1,1
2025-05-31,53,3,3,3,望月裕一郎,12202,55,静岡,65,Ａ３,追,3.92,72.94,5,5,9,13,15.63,31.25,59.38,0,0,8,2,0,0,奈良,05/30,予2,,,,佐世保,05/23,予1,準3,抜2,,四日市,05/11,予3,準3,決6,,福田君へ。,3,2
2025-05-31,53,3,4,4,堀　　勝政,13549,47,群馬,83,Ａ３,追,3.92,73.38,1,5,2,9,5.88,35.29,47.06,0,0,2,4,11,0,奈良,05/30,予3,,,,大垣,05/14,予3,準3,決7,,伊東,05/04,,,,,川越君へ。,1,2
2025-05-31,53,3,5,5,油谷　　蒼,15829,30,兵庫,125,Ａ３,逃,3.92,74.65,8,6,2,7,34.78,60.87,69.57,9,2,2,1,1,13,奈良,05/30,予1,,,,弥彦,05/11,予2,準1,決7,,平塚,05/01,予1,準6,,,自力。,2,1
2025-05-31,53,3,6,6,古田　義明,13272,52,三重,79,Ａ３,追,3.93,70.84,0,1,8,11,0,5,45,0,0,1,0,1,0,奈良,05/30,予4,,,,西武園,05/10,予3,準5,抜7,,立川,04/26,予4,準4,抜3,,近畿勢の後ろへ。,2,3
2025-05-31,53,3,6,7,福田　健太,15785,24,宮城,125,Ａ３,逃,3.92,74.71,4,8,4,8,16.67,50,66.67,10,2,0,0,12,16,奈良,05/30,予1,,,,西武園,05/10,予1,準3,決1,,福井,04/13,予6,般1,抜2,,自力。,3,1
2025-05-31,53,4,1,1,志田愛希飛,15821,23,富山,125,Ａ３,逃,3.92,76.94,14,10,2,6,43.75,75,81.25,15,8,1,0,4,24,奈良,05/30,予1,,,,高知,05/17,予2,準5,抜1,,豊橋,05/05,予2,準4,,,自力。,4,1
2025-05-31,53,4,2,2,山本　天平,15806,27,千葉,125,Ａ３,逃,3.92,72.24,5,3,3,10,23.81,38.1,52.38,7,1,0,0,4,10,奈良,05/30,予3,,,,函館,05/14,予3,準4,決7,,松戸,04/22,予3,準1,決6,,単騎でも自力で。,2,1
2025-05-31,53,4,3,3,織茂雄一郎,15801,27,山梨,125,Ａ３,逃,3.92,72.67,2,10,7,14,6.06,36.36,57.58,8,0,1,3,31,13,奈良,05/30,予2,,,,川崎,05/23,予2,準6,抜2,,函館,05/14,予2,準2,決4,,自力、自在に。,1,1
2025-05-31,53,4,4,4,山本恵太郎,12649,51,東京,71,Ａ３,追,3.92,74.03,1,11,8,13,3.03,36.36,60.61,0,0,3,9,0,0,奈良,05/30,予1,,,,函館,05/14,予1,準3,決6,,豊橋,05/05,予2,準3,抜2,,織茂君へ。,1,2
2025-05-31,53,4,5,5,陶器　一馬,13796,46,大阪,86,Ａ３,追,3.86,71.17,0,1,2,5,0,12.5,37.5,0,0,0,1,1,0,奈良,05/30,予3,,,,四日市,05/17,,,,,福井,05/08,,,,,武田君へ。,4,3
2025-05-31,53,4,6,6,塚本　勝士,13399,48,栃木,81,Ａ３,両,3.93,70.52,4,1,5,11,19.05,23.81,47.62,2,2,0,1,2,4,奈良,05/30,予4,,,,岐阜,05/08,予5,般3,般1,,大垣,04/16,予7,般1,抜7,,単騎でやります。,3,1
2025-05-31,53,4,6,7,武田　和也,14254,37,奈良,92,Ａ３,両,3.92,72.83,0,6,4,13,0,26.09,43.48,1,0,3,2,16,2,奈良,05/30,予2,,,,弥彦,05/11,予2,準4,抜3,,小倉,05/01,予4,準4,抜4,,志田君へ。,4,2
2025-05-31,53,5,1,1,吉川　美穂,15587,32,和歌,120,Ｌ１,両,3.79,55.71,13,3,0,5,61.9,76.19,76.19,2,8,6,0,3,2,奈良,05/30,予1,,,,大垣,05/14,,,,,岐阜,04/25,ティア5,ガ準決4,ガ特選7,,自力、自在に。,3,1
2025-05-31,53,5,2,2,川嶋　百香,15310,27,三重,114,Ｌ１,両,3.79,48.97,4,4,3,20,12.9,25.81,35.48,0,0,6,2,2,1,奈良,05/30,予6,,,,高松,05/21,予4,予6,般1,,弥彦,05/11,予3,予5,般7,,流れ見て。,4,1
2025-05-31,53,5,3,3,宮西　令奈,15766,23,石川,124,Ｌ１,両,3.77,48.41,1,2,5,19,3.7,11.11,29.63,1,0,1,1,8,3,奈良,05/30,予4,,,,函館,05/19,予5,予4,般3,,宇都宮,04/22,予3,予4,般5,,前、前に。,1,1
2025-05-31,53,5,4,4,元砂七夕美,15076,29,奈良,108,Ｌ１,両,3.79,53.21,0,9,5,6,0,45,70,0,0,3,6,5,0,奈良,05/30,予2,,,,武雄,05/20,予2,予2,決3,,青森,04/19,予2,予2,決5,,自在に。,2,1
