date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20231226,31,1,1,2,35,埼玉県,A級1班,,10.8,差し,,,3,2,14581,佐山　俊樹
20231226,31,1,2,5,55,神奈川県,A級2班,３／４車輪,10.6,差し,,,1,2,12193,井手　尚治
20231226,31,1,3,7,38,群馬県,A級2班,１／４車輪,11.0,,,B,3,1,14369,中川　拓也
20231226,31,1,4,1,40,千葉県,A級2班,３／４車身,10.8,,S,,1,1,14816,齋藤　宗徳
20231226,31,1,5,4,42,福井県,A級2班,１／２車輪,10.5,,,,1,3,13957,堂村　知哉
20231226,31,1,6,6,42,愛知県,A級3班,３／４車身,10.5,,,,2,1,14171,深見　仁哉
20231226,31,1,7,3,55,三重県,A級3班,大差,,,,,3,3,12677,花村　直人
20231226,31,2,1,7,30,千葉県,A級1班,,10.1,差し,,,2,2,15167,小林裕一朗
20231226,31,2,2,2,37,静岡県,A級1班,１　　車輪,10.0,マーク,,,2,3,14532,柴田　竜史
20231226,31,2,3,5,41,新潟県,A級3班,１／４車輪,10.2,,,B,2,1,14295,山崎　寛巳
20231226,31,2,4,4,35,宮城県,A級1班,３／４車身,9.9,,S,,1,1,14984,會澤　　龍
20231226,31,2,5,3,36,岐阜県,A級2班,１車身１／２,9.9,,,,3,1,14598,岡崎　祥伍
20231226,31,2,6,1,60,北海道,A級2班,１／２車身,9.8,,,,1,2,11454,杉浦　康一
20231226,31,2,7,6,42,愛知県,A級2班,１／２車身,9.9,,,,3,2,14596,中村　賢二
20231226,31,3,1,3,47,静岡県,A級2班,,10.2,捲くり,,,2,1,13710,榎本　光男
20231226,31,3,2,4,46,神奈川県,A級2班,３／４車身,10.2,マーク,,,2,2,13705,佐藤　有輝
20231226,31,3,3,7,45,岐阜県,A級1班,１／２車輪,10.4,,,,1,2,13722,宝満　大作
20231226,31,3,4,5,51,石川県,A級2班,２　　車身,10.4,,,,1,3,12681,辻　　　力
20231226,31,3,5,1,33,三重県,A級1班,１／４車輪,10.6,,S,B,1,1,15265,井田　晶之
20231226,31,3,6,6,28,福島県,A級3班,１　　車身,10.6,,,,3,1,15160,牧田　賢也
20231226,31,3,7,2,40,北海道,A級3班,２　　車身,10.5,,,,3,2,14987,門馬　琢麿
20231226,31,4,1,5,30,神奈川県,S級2班,,10.0,逃げ,,B,1,1,15616,齋藤　雄行
20231226,31,4,2,1,39,静岡県,A級1班,１／４車輪,9.9,マーク,S,,1,2,14530,栗田　雄矢
20231226,31,4,3,2,40,埼玉県,A級2班,１　　車身,9.7,,,,2,1,14226,大畑　裕貴
20231226,31,4,4,7,48,千葉県,A級3班,１／２車輪,9.9,,,,1,3,14739,里見　恒平
20231226,31,4,5,3,44,兵庫県,A級2班,２　　車身,9.8,,,,3,2,14102,篠塚　光一
20231226,31,4,6,4,47,茨城県,A級2班,３／４車輪,9.8,,,,2,2,13311,根本　雄紀
20231226,31,4,7,6,30,大阪府,A級3班,大差,,,,,3,1,15368,井坂　泰誓
20231226,31,5,1,7,42,静岡県,A級1班,,10.1,差し,,,1,2,13947,石橋慎太郎
20231226,31,5,2,2,28,静岡県,A級2班,１／２車輪,10.2,逃げ,,B,1,1,15174,菊池竣太朗
20231226,31,5,3,6,38,千葉県,A級1班,３／４車輪,10.0,,,,1,3,14710,花田　将司
20231226,31,5,4,3,34,宮城県,S級2班,１／２車身,9.9,,,,2,1,14645,三浦　翔大
20231226,31,5,5,5,48,埼玉県,A級1班,３／４車身,9.9,,,,3,3,13556,山信田　学
20231226,31,5,6,1,39,埼玉県,S級2班,２　　車身,10.3,,S,,3,2,14292,丸山　直樹
20231226,31,5,7,4,40,茨城県,A級1班,１　　車身,10.0,,,,3,1,14053,鈴木謙太郎
20231226,31,6,1,1,33,山梨県,S級1班,,9.6,捲くり,S,B,1,1,15093,末木　浩二
20231226,31,6,2,2,41,三重県,S級2班,１車身１／２,9.4,差し,,,3,2,14029,上田　国広
20231226,31,6,3,5,40,埼玉県,S級2班,１／８車輪,9.6,,,,1,2,14582,平原　啓多
20231226,31,6,4,4,38,宮城県,S級2班,１　　車身,9.4,,,,2,1,14646,三浦　雄大
20231226,31,6,5,3,39,栃木県,A級1班,２　　車身,9.4,,,,1,3,14221,古川　尚耶
20231226,31,6,6,6,25,福井県,A級1班,５　　車身,10.1,,,,3,1,15361,高田　修汰
20231226,31,7,1,1,31,神奈川県,S級1班,,10.4,逃げ,S,B,1,1,15528,新村　　穣
20231226,31,7,2,5,50,千葉県,S級2班,１／２車身,10.3,マーク,,,1,2,12811,江守　　昇
20231226,31,7,3,6,50,静岡県,A級1班,１／２車身,10.2,,,,1,3,12889,丸山　啓一
20231226,31,7,4,3,44,栃木県,A級1班,１　　車身,10.2,,,,2,3,13924,阿久津　修
20231226,31,7,5,2,49,茨城県,A級1班,３／４車身,10.4,,,,2,2,13538,小林　圭介
20231226,31,7,6,4,26,茨城県,A級1班,５　　車身,11.0,,,,2,1,15420,梁島　邦友
20231226,31,8,1,7,52,群馬県,S級1班,,10.2,差し,,,3,2,12948,小林　潤二
20231226,31,8,2,4,52,宮城県,S級2班,１／４車輪,10.1,マーク,,,1,2,13306,齋藤登志信
20231226,31,8,3,5,27,神奈川県,S級2班,１／２車身,10.6,,,B,2,1,15353,松坂　侑亮
20231226,31,8,4,6,50,静岡県,S級2班,１／２車身,10.0,,,,2,3,12886,中井　達郎
