date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20220903,11,1,1,2,,,,,13.1,逃げ,,B,1,1,,山口　真未
20220903,11,1,2,1,44,東京都,L級1班,１／４車輪,12.9,マーク,,,2,1,14902,中村由香里
20220903,11,1,3,4,37,北海道,L級1班,３／４車身,12.9,,,,5,1,15391,伊藤のぞみ
20220903,11,1,4,5,38,埼玉県,L級1班,１　　車身,12.9,,,,3,1,14961,梶田　　舞
20220903,11,1,5,3,30,山口県,L級1班,１／２車輪,13.0,,,,4,1,15315,渡口まりあ
20220903,11,1,6,7,26,静岡県,L級1班,３／４車身,13.0,,,,7,1,15674,野寺　　楓
20220903,11,1,7,6,31,大阪府,L級1班,４　　車身,12.8,,S,,6,1,15314,向井　　円
20220903,11,2,1,1,39,東京都,L級1班,,12.8,差し,,,1,1,14963,石井　寛子
20220903,11,2,2,4,25,岐阜県,L級1班,１／２車身,12.8,マーク,S,,5,1,15493,増田　夕華
20220903,11,2,3,2,24,富山県,L級1班,１車身１／２,13.1,,,B,4,1,15495,下条　未悠
20220903,11,2,4,5,29,福島県,L級1班,１／８車輪,12.8,,,,3,1,15134,藤巻絵里佳
20220903,11,2,5,3,26,東京都,L級1班,３／４車身,12.8,,,,2,1,15672,松本　詩乃
20220903,11,2,6,6,25,埼玉県,L級1班,３／４車身,12.8,,,,6,1,15397,新井　美菜
20220903,11,2,7,7,44,新潟県,L級1班,１／４車輪,12.7,,,,7,1,14908,藤原亜衣里
20220903,11,3,1,2,42,千葉県,A級1班,,11.9,差し,,,1,2,14296,佐藤　清之
20220903,11,3,2,1,35,神奈川県,A級1班,１　　車身,12.1,捲くり,S,,1,1,14520,伊藤　彰規
20220903,11,3,3,4,40,埼玉県,A級3班,１／２車輪,12.1,,,,2,2,14583,吉田　昌弘
20220903,11,3,4,5,57,福井県,A級3班,１／２車身,11.8,,,,3,1,11821,中川　博文
20220903,11,3,5,6,,,,３／４車身,12.3,,,B,2,1,,安達　隆己
20220903,11,3,6,3,48,兵庫県,A級2班,３／４車身,12.2,,,,2,3,13209,奥谷　広巳
20220903,11,3,7,7,51,静岡県,A級3班,３／４車輪,12.0,,,,1,3,12738,渡邊　一洋
20220903,11,4,1,1,51,青森県,A級1班,,11.8,差し,,,1,2,12785,小橋　明紀
20220903,11,4,2,2,48,滋賀県,A級1班,１車身１／２,12.1,捲くり,,,2,1,13641,竹内　一暢
20220903,11,4,3,3,51,神奈川県,A級2班,１／２車輪,12.1,,,,3,2,12879,石井　　毅
20220903,11,4,4,5,47,静岡県,A級2班,３／４車身,12.2,,,B,3,1,13710,榎本　光男
20220903,11,4,5,6,46,神奈川県,A級2班,１／４車輪,12.0,,,,4,1,13705,佐藤　有輝
20220903,11,4,6,7,53,京都府,A級2班,１／４車輪,12.1,,,,2,2,12602,吉村　文隆
20220903,11,4,7,4,29,北海道,A級2班,３／４車身,12.2,,,,1,1,15293,中里福太郎
20220903,11,5,1,4,42,静岡県,A級1班,,12.1,差し,,,3,2,14087,高橋　隆太
20220903,11,5,2,3,26,福島県,S級2班,１／４車輪,12.0,マーク,,,2,1,15330,伊藤　　奎
20220903,11,5,3,6,32,静岡県,A級1班,１／４車輪,12.3,,,B,3,1,15531,深瀬　泰我
20220903,11,5,4,7,49,群馬県,A級2班,１車身１／２,12.1,,,,1,3,12953,矢内　良和
20220903,11,5,5,2,48,愛知県,A級1班,３／４車身,12.3,,,,1,2,13263,田中　雅史
20220903,11,5,6,1,31,石川県,A級1班,３　　車身,12.7,,,,1,1,15102,奥出　　良
20220903,11,5,7,5,39,山形県,A級2班,２　　車身,12.6,,,,2,2,14572,赤塚　悠人
20220903,11,6,1,1,45,静岡県,A級1班,,12.2,差し,,,1,2,13859,荒木　伸哉
