date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20221020,11,1,1,6,,,,,12.6,捲くり,,,3,1,,相馬　竹伸
20221020,11,1,2,7,,,,３　　車身,12.9,差し,,,1,2,,北村　匡章
20221020,11,1,3,4,50,千葉県,A級3班,３／４車身,12.9,,,,1,3,13415,山崎　明寛
20221020,11,1,4,3,,,,１車身１／２,12.8,,,,1,4,,石井　雅典
20221020,11,1,5,5,44,宮城県,A級3班,１　　車身,13.1,,,,2,2,13753,阿部　　晃
20221020,11,1,6,1,48,静岡県,A級3班,４　　車身,13.7,,S,B,1,1,13324,市川　博章
20221020,11,1,7,2,35,福島県,A級3班,大差,,,,,2,1,14719,佐川　拓也
20221020,11,2,1,5,39,福島県,A級3班,,12.9,差し,,,1,2,14357,佐藤　康恭
20221020,11,2,2,1,,,,タイヤ差,13.0,逃げ,,B,1,1,,善方　政美
20221020,11,2,3,7,,,,３　　車身,12.9,,,,2,2,,松江　健一
20221020,11,2,4,3,,,,３／４車身,13.1,,,,1,3,,佐藤　拓哉
20221020,11,2,5,4,48,栃木県,A級3班,６　　車身,13.1,,S,,3,1,13398,関　　　敬
20221020,11,2,6,6,,,,３　　車身,13.6,,,,1,4,,佐藤　隆二
20221020,11,2,7,2,,,,３／４車輪,13.8,,,,2,1,,北澤　育夫
20221020,11,3,1,2,25,埼玉県,S級2班,,12.3,逃げ,,B,1,1,15607,中山　拓人
20221020,11,3,2,7,38,神奈川県,A級2班,大差,12.4,差し,,,3,2,14866,櫻井　利之
20221020,11,3,3,1,50,福島県,A級3班,３／４車輪,12.3,,,,2,2,13161,齋藤　和也
20221020,11,3,4,3,39,神奈川県,A級3班,１　　車身,12.7,,,,3,1,14932,浦野　慈生
20221020,11,3,5,5,55,東京都,A級3班,１　　車輪,12.4,,S,,1,2,11994,藤光　健一
20221020,11,3,6,6,45,茨城県,A級3班,３／４車身,12.6,,,,1,3,14363,中川　昌久
20221020,11,3,7,4,36,北海道,A級3班,大差,13.7,,,,2,1,14424,大澤　哉太
20221020,11,4,1,2,52,宮城県,A級2班,,13.0,差し,S,,2,2,12710,大内　達也
20221020,11,4,2,5,51,東京都,A級3班,１　　車輪,12.7,差し,,,1,2,12649,山本恵太郎
20221020,11,4,3,4,38,宮城県,A級3班,３／４車身,13.0,,,,2,3,14209,加美山隆行
20221020,11,4,4,7,35,山形県,A級3班,１／４車輪,13.3,,,,2,1,15158,猪野　泰介
20221020,11,4,5,6,,,,１／２車輪,12.6,,,,1,3,,田村　武士
20221020,11,4,6,3,23,東京都,A級1班,３／４車身,13.5,,,B,1,1,15610,永井　哉多
20221020,11,4,7,1,,,,３　　車身,13.3,,,,3,1,,戸邉　裕将
20221020,11,5,1,7,24,神奈川県,A級2班,,12.1,逃げ,,B,1,1,15617,添田　龍児
20221020,11,5,2,1,45,千葉県,A級3班,３／４車身,12.0,マーク,S,,1,2,13847,小林　大能
20221020,11,5,3,3,43,埼玉県,A級2班,３／４車輪,11.9,,,,1,3,14011,細沼　健治
20221020,11,5,4,6,56,埼玉県,A級3班,１／２車輪,11.8,,,,1,4,11990,茂木　和臣
20221020,11,5,5,5,47,群馬県,A級3班,３／４車身,11.8,,,,2,2,13549,堀　　勝政
