date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20220719,12,1,1,4,44,福島県,A級1班,,12.0,差し,,,2,2,14801,山本　恵介
20220719,12,1,2,2,35,福島県,S級2班,１／２車輪,12.2,逃げ,,B,2,1,15514,窪木　一茂
20220719,12,1,3,6,37,青森県,A級2班,３／４車輪,11.9,,,,2,3,14429,千澤　大輔
20220719,12,1,4,1,45,大分県,A級3班,１車身１／２,11.9,,,,1,2,13897,加藤　大輔
20220719,12,1,5,7,47,福岡県,A級2班,１車身１／２,12.1,,,,1,1,13809,杉山　　剛
20220719,12,1,6,3,59,愛媛県,A級3班,１／２車身,12.0,,,,3,2,11431,梶應　弘樹
20220719,12,1,7,5,36,山口県,A級2班,６　　車身,12.7,,,,3,1,14351,田口　　守
20220719,12,2,1,3,35,岡山県,S級2班,,12.0,差し,,,3,1,14881,山崎　泰己
20220719,12,2,2,7,39,岡山県,A級1班,３／４車輪,11.9,マーク,,,3,2,14181,藤原　悠斗
20220719,12,2,3,5,49,埼玉県,A級2班,１／８車輪,12.2,,,,2,2,13176,早川　成矢
20220719,12,2,4,1,49,東京都,A級2班,３／４車輪,12.4,,,B,2,1,13461,市川　健太
20220719,12,2,5,4,,,,２　　車身,12.1,,,,1,2,,大久保　聡
20220719,12,2,6,2,38,福岡県,A級2班,５　　車身,11.7,,S,,1,1,14335,中園　朋亨
20220719,12,2,欠,6,54,群馬県,A級3班,,,,,,2,3,12416,櫻井　紀幸
20220719,12,3,1,1,26,福島県,S級2班,,11.9,差し,S,,1,1,15330,伊藤　　奎
20220719,12,3,2,4,53,岩手県,A級2班,１　　車輪,11.8,マーク,,,1,2,13086,坂本　　毅
20220719,12,3,3,5,48,千葉県,A級3班,１／２車身,12.3,,,B,4,1,13629,福森慎太郎
20220719,12,3,4,6,,,,１／２車身,11.8,,,,1,3,,白川　裕也
20220719,12,3,5,3,53,香川県,A級3班,１車身１／２,11.9,,,,2,1,12472,大山　泰伸
20220719,12,3,6,7,51,徳島県,A級2班,１　　車身,11.8,,,,3,1,13061,小磯　知也
20220719,12,3,7,2,53,神奈川県,A級3班,１　　車身,12.0,,,,4,2,12586,佐藤　和典
20220719,12,4,1,3,46,佐賀県,A級1班,,11.8,差し,,,3,2,13447,坂本　晃輝
20220719,12,4,2,5,37,佐賀県,A級2班,１／４車輪,11.9,捲くり,,B,3,1,14492,飯塚　隼人
