date,venue_id,race_no,rank,car_no,age,pref,grade,diff,last_time,finishing,s,b,line_id,line_pos,snum,name_kanji
20220327,34,1,1,3,36,京都府,A級1班,,12.5,差し,S,,2,1,14604,菱田　浩二
20220327,34,1,2,1,33,愛知県,A級1班,１車身１／２,12.8,逃げ,,B,1,1,15445,内藤　久文
20220327,34,1,3,7,47,三重県,A級2班,３／４車輪,12.7,,,,1,2,13271,鮒田　博文
20220327,34,1,4,5,49,栃木県,A級2班,３／４車身,12.5,,,,3,2,13314,鈴木　宏章
20220327,34,1,5,4,39,神奈川県,A級2班,３／４車身,12.4,,,,4,1,14382,伊藤　　翼
20220327,34,1,6,6,50,群馬県,A級3班,３／４車身,12.6,,,,3,3,13402,沼川　夢久
20220327,34,1,7,2,24,東京都,S級2班,大差,,,,,3,1,15430,岡田　亮太
20220327,34,2,1,2,53,千葉県,A級2班,,12.1,差し,,,2,2,12432,石井　　孝
20220327,34,2,2,3,27,福岡県,A級1班,１／２車身,12.6,捲くり,,B,3,1,15345,浅見　　隼
20220327,34,2,3,4,47,福島県,A級2班,３／４車輪,12.4,,,,3,3,14282,石川　恭規
20220327,34,2,4,7,50,新潟県,A級2班,１／４車輪,12.5,,,,3,2,13408,川村　昭弘
20220327,34,2,5,1,40,大阪府,A級1班,１　　車身,12.6,,,,1,2,14400,志水　祐彦
20220327,34,2,6,6,36,静岡県,A級1班,１／２車輪,12.5,,,,2,1,14938,夏目　新吾
20220327,34,2,7,5,28,京都府,S級2班,１　　車輪,12.8,,S,,1,1,15457,村田　瑞季
20220327,34,3,1,2,46,京都府,A級1班,,11.6,差し,,,2,1,14315,西谷　岳文
20220327,34,3,2,4,58,大阪府,A級2班,１／２車輪,11.5,差し,,,2,2,11712,金田健一郎
20220327,34,3,3,3,40,埼玉県,A級3班,１／２車身,12.2,,,,3,2,14583,吉田　昌弘
20220327,34,3,4,1,51,千葉県,A級2班,１／４車輪,12.1,,,,1,1,13183,坂木田雄介
20220327,34,3,5,5,41,神奈川県,A級2班,１　　車輪,12.0,,,,1,2,14383,河野　　要
20220327,34,3,6,6,56,神奈川県,A級3班,３／４車身,11.9,,,,1,3,12509,岡嵜　浩一
20220327,34,3,7,7,37,東京都,S級2班,１／４車輪,12.4,,S,B,3,1,15250,今井　　聡
20220327,34,4,1,3,36,愛知県,A級1班,,12.3,差し,,,3,1,14869,泉谷　元樹
20220327,34,4,2,1,30,福島県,A級1班,３／４車輪,12.6,逃げ,S,B,1,1,15513,菊池　　翔
20220327,34,4,3,5,56,神奈川県,A級1班,１　　車輪,12.0,,,,1,2,11800,三住　博昭
20220327,34,4,4,2,27,和歌山県,A級2班,１車身１／２,12.5,,,,2,1,15185,布居　大地
20220327,34,4,5,6,53,愛知県,A級3班,１／４車輪,11.9,,,,3,2,12593,山田　圭二
20220327,34,4,6,4,48,福井県,A級2班,２　　車身,12.6,,,,2,2,13788,白崎　芳典
20220327,34,4,7,7,41,千葉県,A級2班,６　　車身,13.0,,,,1,3,14014,須藤　雄太
20220327,34,5,1,7,33,東京都,A級1班,,11.7,差し,,,1,1,15165,寺沼　将彦
20220327,34,5,2,4,29,岩手県,S級2班,１／２車身,11.9,逃げ,,B,3,1,15326,照井　拓成
20220327,34,5,3,2,45,福島県,S級2班,１／２車身,11.7,,,,3,2,13537,谷津田将吾
20220327,34,5,4,6,49,福島県,A級1班,１／２車輪,11.5,,,,3,3,13535,平沼　由充
20220327,34,5,5,5,37,東京都,A級1班,３／４車身,11.5,,,,1,2,14452,長井　優斗
20220327,34,5,6,3,31,千葉県,A級1班,１車身１／２,11.6,,,,2,1,15258,栗本　尚宗
20220327,34,5,7,1,40,茨城県,A級1班,２　　車身,11.6,,S,,1,3,14003,須賀　和彦
20220327,34,6,1,3,35,神奈川県,L級1班,,13.2,差し,,,4,1,14959,奈良岡彩子
20220327,34,6,2,6,32,東京都,L級1班,３／４車輪,13.0,差し,,,5,1,14900,小林　莉子
20220327,34,6,3,7,27,埼玉県,L級1班,１／４車輪,13.3,,,B,6,1,15485,青木　美保
