date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-06,12,青森,7,1,1,秋末　　蓮,2.21
2025-06-06,12,青森,7,2,7,岡部　陸斗,2.75
2025-06-06,12,青森,7,3,5,松本　琢也,3.60
2025-06-06,12,青森,7,4,2,亀井　宏佳,4.06
2025-06-06,12,青森,7,5,3,陶器　一馬,4.39
2025-06-06,12,青森,7,6,4,中野　　良,4.94
2025-06-06,12,青森,7,7,6,齋藤　　明,6.35
2025-06-06,22,前橋,1,1,3,東　　美月,3.77
2025-06-06,22,前橋,1,2,4,杉沢毛伊子,3.78
2025-06-06,22,前橋,1,3,2,小泉　夢菜,3.80
2025-06-06,22,前橋,1,4,1,村田　奈穂,4.03
2025-06-06,22,前橋,1,5,5,中村　美那,5.50
2025-06-06,22,前橋,1,6,7,神澤　瑛菜,6.17
2025-06-06,22,前橋,1,7,6,刈込　奈那,6.87
2025-06-06,22,前橋,2,1,2,高木　萌那,1.67
2025-06-06,22,前橋,2,2,1,畠山ひすい,1.87
2025-06-06,22,前橋,2,3,5,熊谷　碩子,4.44
2025-06-06,22,前橋,2,4,6,中川　諒子,4.99
2025-06-06,22,前橋,2,5,3,高木　佑真,5.11
2025-06-06,22,前橋,2,5,7,川田　ひな,5.11
2025-06-06,22,前橋,2,7,4,佐藤　乃愛,5.17
2025-06-06,22,前橋,3,1,1,佐々木孝司,1.94
2025-06-06,22,前橋,3,2,3,阿部　宏之,3.68
2025-06-06,22,前橋,3,3,4,中野　真吾,3.71
2025-06-06,22,前橋,3,4,2,坂木田雄介,4.44
2025-06-06,22,前橋,3,5,5,葛西雄太郎,4.58
2025-06-06,22,前橋,3,6,6,西巻　秀太,4.62
2025-06-06,22,前橋,4,1,4,井上　公利,2.05
2025-06-06,22,前橋,4,2,5,松田　昂己,2.91
2025-06-06,22,前橋,4,3,3,伊藤　大理,3.98
2025-06-06,22,前橋,4,4,2,坂本　昌宏,4.37
2025-06-06,22,前橋,4,5,7,秋永　昂人,4.39
2025-06-06,22,前橋,4,6,6,佐野　洋継,4.49
2025-06-06,22,前橋,4,7,1,米嶋　恵介,4.73
2025-06-06,22,前橋,5,1,2,工藤　政志,3.69
2025-06-06,22,前橋,5,2,3,鈴木　愼二,4.01
2025-06-06,22,前橋,5,3,6,山田　純也,4.63
2025-06-06,22,前橋,5,4,5,齊藤　健人,4.76
2025-06-06,22,前橋,5,5,4,伊藤　太一,4.90
2025-06-06,22,前橋,5,6,1,明田　春喜,5.01
2025-06-06,22,前橋,6,1,2,佐々木吉徳,1.45
2025-06-06,22,前橋,6,2,3,鈴木　達也,3.13
2025-06-06,22,前橋,6,3,1,山口　聖矢,3.92
2025-06-06,22,前橋,6,4,5,秋山　貴宏,4.04
2025-06-06,22,前橋,6,5,7,藤木　　裕,4.78
2025-06-06,22,前橋,6,6,4,山川　奨太,4.96
2025-06-06,22,前橋,6,7,6,小谷　文康,6.28
2025-06-06,22,前橋,7,1,2,奥井　　迪,1.16
2025-06-06,22,前橋,7,2,1,坂口　楓華,2.62
2025-06-06,22,前橋,7,3,5,鈴木　彩夏,2.76
2025-06-06,22,前橋,7,4,3,日野　未来,2.77
2025-06-06,22,前橋,7,5,6,平子　結菜,5.37
2025-06-06,22,前橋,7,6,4,當銘沙恵美,5.47
2025-06-06,22,前橋,7,7,7,山本さくら,6.61
2025-06-06,22,前橋,8,1,1,熊崎　麻人,2.44
2025-06-06,22,前橋,8,2,5,一ノ瀬貴将,3.83
2025-06-06,22,前橋,8,3,3,鈴木　謙二,4.22
2025-06-06,22,前橋,8,4,4,田中　孝彦,4.24
2025-06-06,22,前橋,8,5,2,佐藤　　亙,4.34
2025-06-06,22,前橋,8,6,6,内山　　拓,4.87
2025-06-06,22,前橋,8,7,7,荻原　寿嗣,5.34
2025-06-06,22,前橋,9,1,2,中釜　健次,2.10
2025-06-06,22,前橋,9,2,3,植原　琢也,2.83
2025-06-06,22,前橋,9,3,1,鈴木　涼介,3.13
2025-06-06,22,前橋,9,4,4,須藤　直道,3.35
2025-06-06,22,前橋,9,5,5,小野　裕次,3.91
2025-06-06,22,前橋,9,6,7,中川　繁樹,4.89
2025-06-06,22,前橋,9,7,6,横内　裕人,5.12
2025-06-06,38,静岡,1,1,3,大関　祐也,3.36
2025-06-06,38,静岡,1,2,5,才迫　勇馬,3.43
2025-06-06,38,静岡,1,3,1,窪田　陽介,3.55
2025-06-06,38,静岡,1,4,6,水野　悟志,3.64
2025-06-06,38,静岡,1,5,4,原田　　隆,3.83
2025-06-06,38,静岡,1,6,2,下野　義城,3.98
2025-06-06,38,静岡,1,7,7,藤井　孝則,4.39
2025-06-06,38,静岡,2,1,1,榎本　光男,1.75
2025-06-06,38,静岡,2,2,4,相笠　翔太,2.96
2025-06-06,38,静岡,2,3,2,飯島　　淳,3.52
2025-06-06,38,静岡,2,4,3,田上　晃也,3.90
2025-06-06,38,静岡,2,5,5,上野　真吾,4.21
2025-06-06,38,静岡,2,6,6,大薗　　宏,4.91
2025-06-06,38,静岡,2,7,7,小川　　巧,4.96
2025-06-06,38,静岡,3,1,5,吉川　希望,1.11
2025-06-06,38,静岡,3,2,1,丸山　啓一,4.00
2025-06-06,38,静岡,3,3,6,渡邉　高志,4.01
2025-06-06,38,静岡,3,4,2,小原　唯志,4.02
2025-06-06,38,静岡,3,5,4,白石　大輔,4.14
2025-06-06,38,静岡,3,6,3,八尋　英輔,5.61
2025-06-06,38,静岡,3,7,7,高橋　優斗,5.69
2025-06-06,38,静岡,4,1,5,能代谷　元,3.16
2025-06-06,38,静岡,4,2,6,板橋　慎治,3.64
2025-06-06,38,静岡,4,3,1,伊藤　歩登,3.82
2025-06-06,38,静岡,4,4,7,枝村　弘樹,4.09
2025-06-06,38,静岡,4,5,4,出口謙一郎,4.13
2025-06-06,38,静岡,4,6,2,高橋　雅之,4.30
2025-06-06,38,静岡,4,7,3,近藤　誠二,4.49
2025-06-06,38,静岡,5,1,1,佐々木亮太,1.21
2025-06-06,38,静岡,5,2,4,川野　　深,4.18
2025-06-06,38,静岡,5,3,3,薦田　将伍,4.32
2025-06-06,38,静岡,5,4,5,柳谷　　崇,4.44
2025-06-06,38,静岡,5,5,7,相澤　政宏,4.72
2025-06-06,38,静岡,5,6,2,梶原　恵介,4.98
2025-06-06,38,静岡,5,7,6,三浦　　靖,5.85
2025-06-06,38,静岡,6,1,2,小林　莉子,3.13
2025-06-06,38,静岡,6,2,5,五味田奈穂,3.71
2025-06-06,38,静岡,6,3,7,黒河内由実,4.12
2025-06-06,38,静岡,6,4,4,中野　　咲,4.43
2025-06-06,38,静岡,6,5,1,又多　風緑,4.86
2025-06-06,38,静岡,6,6,6,溝口　香奈,5.55
2025-06-06,38,静岡,6,7,3,新井　美菜,6.06
2025-06-06,38,静岡,7,1,4,児玉　碧衣,2.71
2025-06-06,38,静岡,7,2,7,吉川　美穂,3.81
2025-06-06,38,静岡,7,3,1,吉村美有紀,3.94
2025-06-06,38,静岡,7,4,3,豊田　美香,4.23
2025-06-06,38,静岡,7,5,2,小林　　諒,4.40
2025-06-06,38,静岡,7,6,6,藤高　千恵,4.96
2025-06-06,38,静岡,7,7,5,保立　沙織,5.54
2025-06-06,38,静岡,8,1,7,佐方　良行,3.51
2025-06-06,38,静岡,8,2,6,武井　大介,4.37
2025-06-06,38,静岡,8,3,3,竹内　雄作,4.44
2025-06-06,38,静岡,8,4,1,丸山　直樹,5.04
2025-06-06,38,静岡,8,5,4,高塩　讓次,5.42
2025-06-06,38,静岡,8,6,2,網谷　竜次,5.73
2025-06-06,38,静岡,8,7,5,太田　龍希,6.75
2025-06-06,38,静岡,9,1,5,加藤　圭一,4.53
2025-06-06,38,静岡,9,2,1,佐藤　龍二,4.79
2025-06-06,38,静岡,9,2,2,白上　　翔,4.79
2025-06-06,38,静岡,9,4,7,岩本　和也,5.28
2025-06-06,38,静岡,9,5,3,佐々木則幸,5.93
2025-06-06,38,静岡,9,6,6,奥村　諭志,5.97
2025-06-06,38,静岡,9,7,4,齋木　翔多,6.14
2025-06-06,38,静岡,10,1,7,小林　泰正,3.32
2025-06-06,38,静岡,10,2,4,竹山　陵太,3.64
2025-06-06,38,静岡,10,3,1,雨谷　一樹,3.78
2025-06-06,38,静岡,10,4,6,土生　敦弘,4.57
2025-06-06,38,静岡,10,5,2,菅原　大也,4.82
2025-06-06,38,静岡,10,6,5,木村　隆弘,4.84
2025-06-06,38,静岡,10,7,3,元砂　勇雪,5.17
2025-06-06,38,静岡,11,1,7,道場　晃規,3.58
2025-06-06,38,静岡,11,2,3,小倉　竜二,4.29
2025-06-06,38,静岡,11,3,5,久田　裕也,4.82
2025-06-06,38,静岡,11,4,2,久島　尚樹,5.12
2025-06-06,38,静岡,11,5,1,簗田　一輝,5.48
2025-06-06,38,静岡,11,6,4,筒井　敦史,6.24
2025-06-06,38,静岡,11,7,6,飯田　辰哉,6.60
2025-06-06,38,静岡,12,1,2,中野　慎詞,4.37
2025-06-06,38,静岡,12,2,1,嶋田　誠也,4.41
2025-06-06,38,静岡,12,3,5,山本　伸一,5.17
2025-06-06,38,静岡,12,4,7,朝倉　佳弘,5.20
2025-06-06,38,静岡,12,5,6,萩原　孝之,5.35
2025-06-06,38,静岡,12,6,4,石塚　孝幸,5.46
2025-06-06,38,静岡,12,7,3,山岸　佳太,5.99
2025-06-06,44,大垣,1,1,1,小浦　　凪,2.66
2025-06-06,44,大垣,1,2,6,本村　隆文,2.94
2025-06-06,44,大垣,1,3,3,山田　祐太,3.02
2025-06-06,44,大垣,1,4,4,四宮　哲郎,3.53
2025-06-06,44,大垣,1,5,2,紫原　政文,4.17
2025-06-06,44,大垣,1,6,7,矢部　駿人,4.28
2025-06-06,44,大垣,1,7,5,坂本　　毅,4.30
2025-06-06,44,大垣,2,1,7,石川　航大,2.75
2025-06-06,44,大垣,2,2,5,三木　健正,3.01
2025-06-06,44,大垣,2,3,1,山田　　武,3.84
2025-06-06,44,大垣,2,4,2,高木　竜司,3.92
2025-06-06,44,大垣,2,5,3,井上　　剛,4.18
2025-06-06,44,大垣,2,6,6,大竹　哲也,4.26
2025-06-06,44,大垣,2,7,4,竹内　真一,4.79
2025-06-06,44,大垣,3,1,1,木村　浩宣,2.64
2025-06-06,44,大垣,3,2,3,佐山　俊樹,3.23
2025-06-06,44,大垣,3,3,6,阿部　　弘,4.16
2025-06-06,44,大垣,3,4,2,三谷　政史,4.22
2025-06-06,44,大垣,3,5,4,鮫島　康治,4.75
2025-06-06,44,大垣,3,6,7,荒川　達郎,5.06
2025-06-06,44,大垣,3,7,5,北川　紋部,5.34
2025-06-06,44,大垣,4,1,2,児玉虎之介,2.08
2025-06-06,44,大垣,4,2,3,増田　利明,2.97
2025-06-06,44,大垣,4,3,4,伊原　弘幸,3.06
2025-06-06,44,大垣,4,4,5,西村　　豊,3.44
2025-06-06,44,大垣,4,5,1,光畑　政志,4.28
2025-06-06,44,大垣,4,6,7,戸田　康平,4.40
2025-06-06,44,大垣,4,7,6,高木　隆弘,5.01
2025-06-06,44,大垣,5,1,3,堀川敬太郎,0.53
2025-06-06,44,大垣,5,2,1,深瀬　泰我,1.50
2025-06-06,44,大垣,5,3,5,永井　哉多,2.83
2025-06-06,44,大垣,5,4,4,常次　勇人,2.86
2025-06-06,44,大垣,5,5,7,田口　勇介,3.14
2025-06-06,44,大垣,5,6,6,石坂　永伍,3.76
2025-06-06,44,大垣,5,7,2,岡部　芳幸,5.06
2025-06-06,44,大垣,6,1,3,児玉慎一郎,4.20
2025-06-06,44,大垣,6,2,1,久米　　良,4.59
2025-06-06,44,大垣,6,3,4,照井　拓成,4.86
2025-06-06,44,大垣,6,4,6,矢島　一弥,4.92
2025-06-06,44,大垣,6,5,5,金成　和幸,4.97
2025-06-06,44,大垣,6,6,7,外田　心斗,5.42
2025-06-06,44,大垣,6,7,2,伊藤　　奎,6.37
2025-06-06,44,大垣,7,1,7,山内　卓也,3.23
2025-06-06,44,大垣,7,2,2,宿口　陽一,4.13
2025-06-06,44,大垣,7,3,4,西田　雅志,4.29
2025-06-06,44,大垣,7,4,5,山本　健也,4.33
2025-06-06,44,大垣,7,5,1,三浦　貴大,4.68
2025-06-06,44,大垣,7,6,3,長田　龍拳,6.71
2025-06-06,44,大垣,7,7,6,中山　拓人,7.62
2025-06-06,44,大垣,8,1,7,松田　治之,3.49
2025-06-06,44,大垣,8,2,1,徳田　　匠,3.86
2025-06-06,44,大垣,8,3,5,渡邉　雅也,4.49
2025-06-06,44,大垣,8,4,2,中村　浩士,4.63
2025-06-06,44,大垣,8,5,3,篠原　　忍,4.89
2025-06-06,44,大垣,8,6,4,西田　大志,5.87
2025-06-06,44,大垣,8,7,6,佐々木省司,6.21
2025-06-06,44,大垣,9,1,3,高橋　広大,3.32
2025-06-06,44,大垣,9,2,5,不破　将登,4.01
2025-06-06,44,大垣,9,3,4,伊藤　世哉,4.15
2025-06-06,44,大垣,9,4,1,高橋　和也,4.29
2025-06-06,44,大垣,9,5,7,佐藤　幸治,4.61
2025-06-06,44,大垣,9,6,2,山口　貴嗣,5.06
2025-06-06,44,大垣,9,7,6,山本　修平,6.60
2025-06-06,44,大垣,10,1,7,渡邉　一成,1.72
2025-06-06,44,大垣,10,2,1,佐々木雄一,3.14
2025-06-06,44,大垣,10,3,2,重倉　高史,4.41
2025-06-06,44,大垣,10,4,5,伊藤　正樹,5.49
2025-06-06,44,大垣,10,5,3,伊代野貴照,5.64
2025-06-06,44,大垣,10,6,4,鷲田　佳史,5.89
2025-06-06,44,大垣,10,7,6,末廣　快理,7.98
2025-06-06,44,大垣,11,1,4,黒瀬浩太郎,3.02
2025-06-06,44,大垣,11,2,1,古屋　琢晶,3.79
2025-06-06,44,大垣,11,3,7,志村　龍己,4.89
2025-06-06,44,大垣,11,4,5,田尾　駿介,5.49
2025-06-06,44,大垣,11,5,3,佐川　翔吾,5.61
2025-06-06,44,大垣,11,6,2,大川　龍二,5.87
2025-06-06,44,大垣,11,7,6,堀　　僚介,7.05
2025-06-06,44,大垣,12,1,2,志田　龍星,2.75
2025-06-06,44,大垣,12,2,7,北津留　翼,3.04
2025-06-06,44,大垣,12,3,4,西村　光太,3.64
2025-06-06,44,大垣,12,4,1,松岡　貴久,4.39
2025-06-06,44,大垣,12,5,5,山田　久徳,4.71
2025-06-06,44,大垣,12,6,3,佐々木　龍,5.83
2025-06-06,44,大垣,12,7,6,山口　富生,6.65
2025-06-06,61,玉野,1,1,1,藤井　準也,2.82
2025-06-06,61,玉野,1,2,5,瀬口　　匠,3.17
2025-06-06,61,玉野,1,3,6,岡田　浩太,3.58
2025-06-06,61,玉野,1,4,2,高谷　雅彦,3.78
2025-06-06,61,玉野,1,5,3,内藤　　敦,3.80
2025-06-06,61,玉野,1,6,7,中澤　孝之,4.06
2025-06-06,61,玉野,1,7,4,藤田　洋平,4.71
2025-06-06,61,玉野,2,1,2,小川　達也,3.34
2025-06-06,61,玉野,2,2,1,林　　明宏,3.74
2025-06-06,61,玉野,2,3,4,倉野隆太郎,3.83
2025-06-06,61,玉野,2,4,5,高嶋　一朗,4.06
2025-06-06,61,玉野,2,5,7,南　　大輔,4.60
2025-06-06,61,玉野,2,6,6,白崎　芳典,4.68
2025-06-06,61,玉野,2,7,3,渡会　啓介,4.85
2025-06-06,61,玉野,3,1,1,新垣　慶晃,1.51
2025-06-06,61,玉野,3,2,2,諸隈健太郎,2.04
2025-06-06,61,玉野,3,3,5,森　　飛龍,3.27
2025-06-06,61,玉野,3,4,6,畑崎　大輝,4.20
2025-06-06,61,玉野,3,5,3,長野　魅切,4.34
2025-06-06,61,玉野,3,6,4,岩原　健馬,4.87
2025-06-06,61,玉野,4,1,2,大塚　　城,1.02
2025-06-06,61,玉野,4,2,3,安達　光伸,1.21
2025-06-06,61,玉野,4,3,1,三澤　優樹,1.43
2025-06-06,61,玉野,4,4,4,真木　寛斗,2.36
2025-06-06,61,玉野,4,5,5,木村　優駿,4.73
2025-06-06,61,玉野,4,6,7,山本　和瑳,5.57
2025-06-06,61,玉野,4,7,6,五輪　拓巳,5.71
2025-06-06,61,玉野,5,1,1,吉野　太晟,2.89
2025-06-06,61,玉野,5,2,2,谷澤　優貴,3.33
2025-06-06,61,玉野,5,3,4,土生　智徳,4.27
2025-06-06,61,玉野,5,4,5,辻田　祥大,4.37
2025-06-06,61,玉野,5,5,3,吉田夢希斗,4.87
2025-06-06,61,玉野,5,6,7,中田　拓也,5.17
2025-06-06,61,玉野,5,7,6,伊藤　涼介,5.36
2025-06-06,61,玉野,6,1,2,加藤　　駿,3.10
2025-06-06,61,玉野,6,2,4,鶴　　淳志,3.15
2025-06-06,61,玉野,6,3,1,川西　康彦,3.18
2025-06-06,61,玉野,6,4,3,三浦　生誠,3.98
2025-06-06,61,玉野,6,5,5,柏野　健吾,4.30
2025-06-06,61,玉野,6,6,7,右近　陸人,5.24
2025-06-06,61,玉野,6,7,6,利川　寛太,5.29
2025-06-06,61,玉野,7,1,3,前田　義和,2.52
2025-06-06,61,玉野,7,2,5,宇佐見裕輝,2.83
2025-06-06,61,玉野,7,3,4,奥原　　亨,3.28
2025-06-06,61,玉野,7,4,7,緑川　修平,3.31
2025-06-06,61,玉野,7,5,1,長井　優斗,3.64
2025-06-06,61,玉野,7,6,6,遠藤　勝行,3.82
2025-06-06,61,玉野,7,7,2,後藤　彰仁,4.43
2025-06-06,61,玉野,8,1,3,浅見　　隼,3.18
2025-06-06,61,玉野,8,2,4,土屋　壮登,3.22
2025-06-06,61,玉野,8,3,5,野村　典嗣,3.46
2025-06-06,61,玉野,8,4,2,村上　竜馬,3.57
2025-06-06,61,玉野,8,5,6,橋本　　陸,3.90
2025-06-06,61,玉野,8,6,1,開坂　秀明,3.93
2025-06-06,61,玉野,8,7,7,福田　　要,5.07
2025-06-06,61,玉野,9,1,1,丸山　留依,2.07
2025-06-06,61,玉野,9,2,4,上杉　有弘,2.71
2025-06-06,61,玉野,9,3,5,藤田　　楓,3.18
2025-06-06,61,玉野,9,4,2,秋山　太洋,3.72
2025-06-06,61,玉野,9,5,3,岩辺　　陸,3.81
2025-06-06,61,玉野,9,6,6,土井　慎二,4.82
2025-06-06,61,玉野,9,7,7,松田　安綱,5.13
2025-06-06,63,防府,1,1,4,松本　一志,2.27
2025-06-06,63,防府,1,2,2,井田　晶之,2.52
2025-06-06,63,防府,1,3,7,有馬　雄二,3.17
2025-06-06,63,防府,1,4,5,金田健一郎,4.33
2025-06-06,63,防府,1,5,3,増田　鉄男,4.53
2025-06-06,63,防府,1,6,1,足達　重満,4.67
2025-06-06,63,防府,1,7,6,丸林　一孝,5.89
2025-06-06,63,防府,2,1,1,在本　直樹,3.26
2025-06-06,63,防府,2,2,6,松丸　裕紀,3.41
2025-06-06,63,防府,2,3,7,田口　　守,3.43
2025-06-06,63,防府,2,4,4,鳥生　知八,4.19
2025-06-06,63,防府,2,5,3,松田　　大,4.51
2025-06-06,63,防府,2,6,2,園田　鉄兵,4.83
2025-06-06,63,防府,2,7,5,坂本　匡洋,5.04
2025-06-06,63,防府,3,1,2,田川　翔琉,2.27
2025-06-06,63,防府,3,2,4,竹元　健竜（取消）,2.78
2025-06-06,63,防府,3,3,1,山崎　　晃,3.02
2025-06-06,63,防府,3,4,7,伊藤　健詞,3.82
2025-06-06,63,防府,3,5,6,米嶋　賢二,4.59
2025-06-06,63,防府,3,6,5,阪本　正和,4.92
2025-06-06,63,防府,3,7,3,辰己　　豊,4.96
2025-06-06,63,防府,4,1,5,松本　卓也,3.11
2025-06-06,63,防府,4,2,6,田中　会心,3.94
2025-06-06,63,防府,4,3,3,岩見　　潤,4.07
2025-06-06,63,防府,4,4,7,坂本　晃輝,4.45
2025-06-06,63,防府,4,5,4,冨尾　享平,4.57
2025-06-06,63,防府,4,6,1,中井　勇介,4.71
2025-06-06,63,防府,4,7,2,原田　　礼,5.46
2025-06-06,63,防府,5,1,2,佐藤　壮志,1.10
2025-06-06,63,防府,5,2,3,小川三士郎,1.89
2025-06-06,63,防府,5,3,1,富　　武大,2.27
2025-06-06,63,防府,5,4,4,木村　幸希,2.69
2025-06-06,63,防府,5,5,7,山本　巨樹,3.13
2025-06-06,63,防府,5,6,5,佐々木翔一,4.43
2025-06-06,63,防府,5,7,6,芳野　　匠,4.96
2025-06-06,63,防府,6,1,2,日野　友葵,2.51
2025-06-06,63,防府,6,2,3,西脇美唯奈,2.63
2025-06-06,63,防府,6,3,7,磯村　光舞,3.69
2025-06-06,63,防府,6,4,1,森内　愛香,3.81
2025-06-06,63,防府,6,5,4,谷元　音羽,4.40
2025-06-06,63,防府,6,6,5,佐藤亜貴子,4.65
2025-06-06,63,防府,6,7,6,池上あかり,6.18
2025-06-06,63,防府,7,1,7,神戸暖稀羽,1.67
2025-06-06,63,防府,7,2,5,那須　萌美,2.27
2025-06-06,63,防府,7,3,4,佐々木恵理,2.75
2025-06-06,63,防府,7,4,1,山原さくら,2.84
2025-06-06,63,防府,7,5,3,中村由香里,3.76
2025-06-06,63,防府,7,6,6,飯田　風音,3.86
2025-06-06,63,防府,7,7,2,加藤　　舞,4.54
2025-06-06,86,別府,1,1,2,内山　雅貴,1.69
2025-06-06,86,別府,1,2,5,佐藤愼太郎,3.01
2025-06-06,86,別府,1,3,1,津村洸次郎,3.58
2025-06-06,86,別府,1,4,7,鈴木　　裕,3.83
2025-06-06,86,別府,1,5,6,名川　　豊,4.09
2025-06-06,86,別府,1,6,4,長松　空吾,4.28
2025-06-06,86,別府,1,7,3,青井　賢治,4.49
2025-06-06,86,別府,1,8,8,畝木　　努,5.21
2025-06-06,86,別府,2,1,1,房州　輝也,3.27
2025-06-06,86,別府,2,2,3,掛水　泰範,3.39
2025-06-06,86,別府,2,3,8,佐藤　雅彦,3.58
2025-06-06,86,別府,2,4,2,近藤　　保,3.62
2025-06-06,86,別府,2,5,4,吉本　哲郎,4.10
2025-06-06,86,別府,2,6,7,久米　康平,4.34
2025-06-06,86,別府,2,7,5,村上　直久,4.66
2025-06-06,86,別府,2,8,6,安部　達也,4.82
2025-06-06,86,別府,3,1,7,松岡　健介,2.81
2025-06-06,86,別府,3,2,4,山田　雄大,3.05
2025-06-06,86,別府,3,3,5,森川　大輔,3.09
2025-06-06,86,別府,3,4,1,古賀　勝大,3.48
2025-06-06,86,別府,3,5,9,福島　武士,3.64
2025-06-06,86,別府,3,6,2,和泉　尚吾,3.85
2025-06-06,86,別府,3,7,6,石丸　寛之,5.07
2025-06-06,86,別府,3,8,3,岡　　光良,5.12
2025-06-06,86,別府,3,9,8,内田　英介,5.74
2025-06-06,86,別府,4,1,1,大野　悟郎,2.45
2025-06-06,86,別府,4,2,2,佐藤　　壮,3.13
2025-06-06,86,別府,4,3,9,青柳　靖起,4.12
2025-06-06,86,別府,4,4,5,伊豆田浩人,4.33
2025-06-06,86,別府,4,5,6,田中　洋輔,4.46
2025-06-06,86,別府,4,6,3,山本　　奨,4.50
2025-06-06,86,別府,4,7,4,藤原　　浩,4.51
2025-06-06,86,別府,4,8,8,磯川　勝裕,4.90
2025-06-06,86,別府,4,9,7,前反祐一郎,5.23
2025-06-06,86,別府,5,1,9,佐々木　豪,2.88
2025-06-06,86,別府,5,2,1,濱田　浩司,3.05
2025-06-06,86,別府,5,3,5,矢野　昌彦,3.51
2025-06-06,86,別府,5,4,4,連佛　康浩,3.98
2025-06-06,86,別府,5,5,2,小林　潤二,4.25
2025-06-06,86,別府,5,6,3,今藤　康裕,4.30
2025-06-06,86,別府,5,7,7,今井　　聡,4.36
2025-06-06,86,別府,5,8,6,高橋　成英,4.89
2025-06-06,86,別府,5,9,8,下岡　将也,5.78
2025-06-06,86,別府,6,1,7,酒井　雄多,1.32
2025-06-06,86,別府,6,2,9,橋本　優己,2.11
2025-06-06,86,別府,6,3,1,皿屋　　豊,2.67
2025-06-06,86,別府,6,4,5,小岩　大介,2.87
2025-06-06,86,別府,6,5,3,菅田　壱道,3.20
2025-06-06,86,別府,6,6,4,柴田　洋輔,3.59
2025-06-06,86,別府,6,7,6,中村　一将,4.73
2025-06-06,86,別府,6,8,2,一丸　尚伍,4.89
2025-06-06,86,別府,6,9,8,黒田　　淳,5.04
2025-06-06,86,別府,7,1,1,坂井　　洋,2.61
2025-06-06,86,別府,7,2,7,佐藤　友和,3.40
2025-06-06,86,別府,7,3,3,村上　博幸,3.74
2025-06-06,86,別府,7,4,8,格清　洋介,3.77
2025-06-06,86,別府,7,5,2,小林　弘和,4.23
2025-06-06,86,別府,7,6,9,池野　健太,4.45
2025-06-06,86,別府,7,7,5,佐藤　康紀,4.62
2025-06-06,86,別府,7,8,4,甲斐　俊祐,4.73
2025-06-06,86,別府,7,9,6,小菅　　誠,4.88
2025-06-06,86,別府,8,1,7,深谷　知広,2.63
2025-06-06,86,別府,8,2,5,瀬戸　晋作,2.85
2025-06-06,86,別府,8,3,9,櫻井　正孝,3.17
2025-06-06,86,別府,8,4,2,市橋司優人,3.45
2025-06-06,86,別府,8,5,1,守澤　太志,3.89
2025-06-06,86,別府,8,6,3,中川　貴徳,4.18
2025-06-06,86,別府,8,7,6,真崎新太郎,5.35
