date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-04,11,函館,9,1,5,三宅　達也,2.47
2025-06-04,11,函館,9,2,3,原田研太朗,3.13
2025-06-04,11,函館,9,3,6,小酒　大勇,4.15
2025-06-04,11,函館,9,4,4,大澤　雄大,4.88
2025-06-04,11,函館,9,5,2,岡田　征陽,4.98
2025-06-04,11,函館,9,6,7,黒沢　征治,5.97
2025-06-04,11,函館,9,7,1,原田　翔真,6.14
2025-06-04,11,函館,10,1,2,岡崎　智哉,4.17
2025-06-04,11,函館,10,2,5,木村　　弘,4.88
2025-06-04,11,函館,10,3,7,角　令央奈,4.89
2025-06-04,11,函館,10,4,1,安部　貴之,5.62
2025-06-04,11,函館,10,5,3,大塚　　玲,5.98
2025-06-04,11,函館,10,6,4,野口　裕史,6.08
2025-06-04,11,函館,10,7,6,中釜　章成,6.30
2025-06-04,11,函館,11,1,5,福田　稔希,2.60
2025-06-04,11,函館,11,2,2,尾崎　　剛,4.41
2025-06-04,11,函館,11,3,6,神山　　尚,4.43
2025-06-04,11,函館,11,4,4,田原　宥明,4.89
2025-06-04,11,函館,11,5,3,鈴木　伸之,5.97
2025-06-04,11,函館,11,6,7,小林　稜武,6.08
2025-06-04,11,函館,11,7,1,荒澤　貴史,6.59
2025-06-04,11,函館,12,1,2,浅井　康太,2.98
2025-06-04,11,函館,12,2,1,嘉永　泰斗,3.40
2025-06-04,11,函館,12,3,3,神山　拓弥,4.23
2025-06-04,11,函館,12,4,7,纐纈　洸翔,4.57
2025-06-04,11,函館,12,5,6,安彦　統賀,5.03
2025-06-04,11,函館,12,6,5,坂本健太郎,5.22
2025-06-04,11,函館,12,7,4,森田　優弥,6.36
2025-06-04,22,前橋,1,1,1,日野　未来,1.64
2025-06-04,22,前橋,1,2,3,高木　萌那,2.93
2025-06-04,22,前橋,1,3,2,小泉　夢菜,3.99
2025-06-04,22,前橋,1,4,5,熊谷　碩子,4.87
2025-06-04,22,前橋,1,5,4,高木　佑真,5.27
2025-06-04,22,前橋,1,6,6,山本さくら,6.43
2025-06-04,22,前橋,1,7,7,川田　ひな,6.71
2025-06-04,22,前橋,2,1,1,奥井　　迪,1.16
2025-06-04,22,前橋,2,2,4,平子　結菜,3.56
2025-06-04,22,前橋,2,3,2,村田　奈穂,3.84
2025-06-04,22,前橋,2,4,5,杉沢毛伊子,4.09
2025-06-04,22,前橋,2,5,3,當銘沙恵美,5.45
2025-06-04,22,前橋,2,6,7,神澤　瑛菜,7.51
2025-06-04,22,前橋,2,7,6,刈込　奈那,7.89
2025-06-04,22,前橋,3,1,1,坂口　楓華,2.07
2025-06-04,22,前橋,3,2,3,鈴木　彩夏,2.22
2025-06-04,22,前橋,3,3,2,畠山ひすい,2.64
2025-06-04,22,前橋,3,4,4,東　　美月,3.58
2025-06-04,22,前橋,3,5,5,佐藤　乃愛,4.80
2025-06-04,22,前橋,3,6,7,中川　諒子,5.76
2025-06-04,22,前橋,3,7,6,中村　美那,6.51
2025-06-04,22,前橋,4,1,2,鈴木　謙二,3.62
2025-06-04,22,前橋,4,2,3,一ノ瀬貴将,3.87
2025-06-04,22,前橋,4,3,1,米嶋　恵介,4.73
2025-06-04,22,前橋,4,4,4,伊藤　温希,4.89
2025-06-04,22,前橋,4,5,5,八嶋　稔真,4.90
2025-06-04,22,前橋,4,6,7,秋永　昂人,5.28
2025-06-04,22,前橋,4,7,6,荻原　寿嗣,5.32
2025-06-04,22,前橋,5,1,5,井上　公利,3.21
2025-06-04,22,前橋,5,2,4,佐々木孝司,3.24
2025-06-04,22,前橋,5,3,3,宮内　善光,3.53
2025-06-04,22,前橋,5,4,6,中野　真吾,4.03
2025-06-04,22,前橋,5,5,1,佐藤　　亙,4.34
2025-06-04,22,前橋,5,6,2,田中　孝彦,4.84
2025-06-04,22,前橋,5,7,7,佐野　洋継,4.89
2025-06-04,22,前橋,6,1,1,熊崎　麻人,2.41
2025-06-04,22,前橋,6,2,2,大谷　靖茂,3.52
2025-06-04,22,前橋,6,3,5,坂木田雄介,4.54
2025-06-04,22,前橋,6,4,3,内山　　拓,4.79
2025-06-04,22,前橋,6,5,7,西巻　秀太,5.04
2025-06-04,22,前橋,6,6,6,葛西雄太郎,5.65
2025-06-04,22,前橋,6,7,4,坂本　昌宏,6.07
2025-06-04,22,前橋,7,1,2,植原　琢也,2.12
2025-06-04,22,前橋,7,2,5,鈴木　達也,3.38
2025-06-04,22,前橋,7,3,3,山口　聖矢,3.42
2025-06-04,22,前橋,7,4,4,中川　繁樹,4.64
2025-06-04,22,前橋,7,5,1,樫山　恭柄,4.88
2025-06-04,22,前橋,7,6,7,齊藤　健人,5.89
2025-06-04,22,前橋,7,7,6,小谷　文康,6.26
2025-06-04,22,前橋,8,1,1,中釜　健次,2.32
2025-06-04,22,前橋,8,2,3,佐々木吉徳,3.79
2025-06-04,22,前橋,8,3,6,秋山　貴宏,3.96
2025-06-04,22,前橋,8,4,2,須藤　直道,4.56
2025-06-04,22,前橋,8,5,4,工藤　政志,4.71
2025-06-04,22,前橋,8,6,5,鈴木　愼二,5.16
2025-06-04,22,前橋,8,7,7,山田　純也,5.29
2025-06-04,22,前橋,9,1,1,鈴木　涼介,3.13
2025-06-04,22,前橋,9,2,2,小野　裕次,4.05
2025-06-04,22,前橋,9,3,7,藤木　　裕,4.96
2025-06-04,22,前橋,9,4,3,明田　春喜,5.16
2025-06-04,22,前橋,9,5,6,伊藤　太一,5.27
2025-06-04,22,前橋,9,6,4,横内　裕人,5.31
2025-06-04,22,前橋,9,7,5,山川　奨太,5.70
2025-06-04,46,富山,1,1,5,廣田　樹里,1.36
2025-06-04,46,富山,1,2,1,大室　　翔,3.65
2025-06-04,46,富山,1,3,6,龍門慎太郎,4.03
2025-06-04,46,富山,1,4,2,田中　孝法,4.11
2025-06-04,46,富山,1,5,4,吉野　　猛,4.47
2025-06-04,46,富山,1,6,3,中村　秀幸,6.55
2025-06-04,46,富山,2,1,2,下田　和美,3.79
2025-06-04,46,富山,2,2,5,梶應　弘樹,4.17
2025-06-04,46,富山,2,3,3,土居　佑次,4.41
2025-06-04,46,富山,2,4,1,滝川　秀嗣,5.39
2025-06-04,46,富山,2,5,4,山田　圭二,5.74
2025-06-04,46,富山,2,6,6,吉川　勇気,6.13
2025-06-04,46,富山,2,7,7,篠田　　樹,6.30
2025-06-04,46,富山,3,1,4,中西　　勇,0.94
2025-06-04,46,富山,3,2,2,高田　真幸,2.54
2025-06-04,46,富山,3,3,5,中野　彰人,3.78
2025-06-04,46,富山,3,4,3,大川　栄二,4.13
2025-06-04,46,富山,3,5,1,関谷　哲平,4.28
2025-06-04,46,富山,3,6,7,大竹　慎吾,4.54
2025-06-04,46,富山,3,7,6,高木　修二,6.43
2025-06-04,46,富山,4,1,5,樫村　伸平,2.18
2025-06-04,46,富山,4,2,7,水谷　亮太,3.03
2025-06-04,46,富山,4,3,2,南　　　蓮,3.52
2025-06-04,46,富山,4,4,3,藤縄　洋介,3.93
2025-06-04,46,富山,4,5,4,樋口　奨平,4.01
2025-06-04,46,富山,4,6,1,臼井　昌巨,4.76
2025-06-04,46,富山,4,7,6,舟元　権造,5.95
2025-06-04,46,富山,5,1,7,石井　貴子,2.06
2025-06-04,46,富山,5,2,5,太田　瑛美,3.55
2025-06-04,46,富山,5,3,6,浜地　晴帆,4.18
2025-06-04,46,富山,5,4,1,國村美留莉,4.25
2025-06-04,46,富山,5,5,2,安東　莉奈,4.41
2025-06-04,46,富山,5,6,3,小林真矢香,4.42
2025-06-04,46,富山,5,7,4,渡辺ゆかり,4.96
2025-06-04,46,富山,6,1,4,熊谷　芽緯,1.75
2025-06-04,46,富山,6,2,3,梅川　風子,2.63
2025-06-04,46,富山,6,3,1,松尾　智佳,3.31
2025-06-04,46,富山,6,3,2,片岡　美奈,3.31
2025-06-04,46,富山,6,5,5,枝光　美奈,3.52
2025-06-04,46,富山,6,6,7,戸田　瑞姫,5.23
2025-06-04,46,富山,6,7,6,吉田りんご,6.87
2025-06-04,46,富山,7,1,5,吉岡伸太郎,3.80
2025-06-04,46,富山,7,2,2,竹澤　雅也,4.10
2025-06-04,46,富山,7,3,4,小野　俊之,4.23
2025-06-04,46,富山,7,4,1,杉山　　剛,4.74
2025-06-04,46,富山,7,5,6,服部　正継,4.87
2025-06-04,46,富山,7,6,3,赤松　秀展,5.13
2025-06-04,46,富山,7,7,7,丸林　駿太,5.27
2025-06-04,46,富山,8,1,4,高橋　紀史,3.36
2025-06-04,46,富山,8,2,3,松田　直也,3.91
2025-06-04,46,富山,8,3,2,小川　将人,4.31
2025-06-04,46,富山,8,4,5,泉谷　元樹,4.32
2025-06-04,46,富山,8,5,1,増成　富夫,5.26
2025-06-04,46,富山,8,6,7,櫻井　宏智,5.79
2025-06-04,46,富山,8,7,6,柳澤　達也,6.43
2025-06-04,46,富山,9,1,5,伊東　佑晟,3.35
2025-06-04,46,富山,9,2,7,村上　翔馬,4.02
2025-06-04,46,富山,9,3,4,高井　流星,4.20
2025-06-04,46,富山,9,4,6,田中　秀治,4.31
2025-06-04,46,富山,9,5,2,富永　益生,4.34
2025-06-04,46,富山,9,6,3,板崎　佑矢,4.58
2025-06-04,46,富山,9,7,1,菊谷　信一,4.79
2025-06-04,46,富山,10,1,3,藤田　昌宏,3.39
2025-06-04,46,富山,10,2,1,櫻木　雄太,3.70
2025-06-04,46,富山,10,3,7,坂田　　章,4.19
2025-06-04,46,富山,10,4,6,堺　　文人,4.53
2025-06-04,46,富山,10,5,4,西浦　仙哉,4.70
2025-06-04,46,富山,10,6,5,松尾　玄太,5.22
2025-06-04,46,富山,10,7,2,三浦　稔希,5.27
2025-06-04,46,富山,11,1,1,内藤　久文,4.13
2025-06-04,46,富山,11,2,7,宮越　孝治,4.39
2025-06-04,46,富山,11,3,5,峰重祐之介,4.60
2025-06-04,46,富山,11,4,4,坂上　忠克,4.72
2025-06-04,46,富山,11,5,2,大利　航平,4.84
2025-06-04,46,富山,11,6,6,丹波　孝佑,5.49
2025-06-04,46,富山,11,7,3,岡崎　景介,5.60
2025-06-04,51,福井,1,1,2,伊藤　拓人,3.42
2025-06-04,51,福井,1,2,6,小泉　俊也,4.07
2025-06-04,51,福井,1,3,3,小竹　洋平,4.41
2025-06-04,51,福井,1,4,4,穴井　利久,4.87
2025-06-04,51,福井,1,5,1,玉村　元気,5.05
2025-06-04,51,福井,1,6,7,吉田　彰久,5.27
2025-06-04,51,福井,1,7,5,宮崎　一彰,5.43
2025-06-04,51,福井,2,1,4,武市　和人,3.81
2025-06-04,51,福井,2,2,7,鈴木　　豪,4.01
2025-06-04,51,福井,2,3,3,濱口　健二,4.37
2025-06-04,51,福井,2,4,1,竹内　一暢,4.62
2025-06-04,51,福井,2,5,5,中村　賢二,4.99
2025-06-04,51,福井,2,6,2,佐藤　政利,5.05
2025-06-04,51,福井,2,7,6,野見　泰要,5.16
2025-06-04,51,福井,3,1,5,田代　　匠,1.96
2025-06-04,51,福井,3,2,2,菊池　　翔,2.79
2025-06-04,51,福井,3,3,7,田中　誇士,3.44
2025-06-04,51,福井,3,4,4,山田　晃久,3.92
2025-06-04,51,福井,3,5,1,宇根　秀俊,4.86
2025-06-04,51,福井,3,6,6,内村　泰三,5.54
2025-06-04,51,福井,3,7,3,志水　祐彦,5.55
2025-06-04,51,福井,4,1,1,中武三四郎,3.42
2025-06-04,51,福井,4,2,3,谷元　奎心,3.43
2025-06-04,51,福井,4,3,4,堂村　知哉,3.44
2025-06-04,51,福井,4,4,7,愛敬　博之,3.95
2025-06-04,51,福井,4,5,2,小松　剛之,4.67
2025-06-04,51,福井,4,6,5,高比良　豪,5.01
2025-06-04,51,福井,4,7,6,吉松　賢二,5.89
2025-06-04,51,福井,5,1,2,小松原正登,3.06
2025-06-04,51,福井,5,2,4,中野　雄喜,3.23
2025-06-04,51,福井,5,3,1,富　　弥昭,4.31
2025-06-04,51,福井,5,4,6,今野　有樹,4.61
2025-06-04,51,福井,5,5,5,岸澤　賢太,4.62
2025-06-04,51,福井,5,6,3,荒木　貴大,4.84
2025-06-04,51,福井,6,1,4,鷲見　逸喜,2.56
2025-06-04,51,福井,6,2,2,真鍋　顕汰,2.63
2025-06-04,51,福井,6,3,7,山崎　泰己,3.31
2025-06-04,51,福井,6,4,5,藤田　大輔,4.49
2025-06-04,51,福井,6,5,3,青木　瑞樹,4.95
2025-06-04,51,福井,6,6,1,原田　泰志,5.40
2025-06-04,51,福井,6,7,6,滝本　幸正,7.15
2025-06-04,51,福井,7,1,5,笠松　将太,1.69
2025-06-04,51,福井,7,2,4,小林　大介,2.39
2025-06-04,51,福井,7,3,1,伊原　克彦,3.54
2025-06-04,51,福井,7,4,2,稲村　好将,4.23
2025-06-04,51,福井,7,5,6,矢口　大樹,4.70
2025-06-04,51,福井,7,6,7,棚瀬　義大,4.94
2025-06-04,51,福井,7,7,3,武田　憲祐,5.48
2025-06-04,51,福井,8,1,5,渡邉　　壘,2.42
2025-06-04,51,福井,8,2,1,高田　修汰,2.62
2025-06-04,51,福井,8,3,2,白戸淳太郎,3.78
2025-06-04,51,福井,8,4,4,竹澤　浩司,4.12
2025-06-04,51,福井,8,5,3,上原　　龍,4.35
2025-06-04,51,福井,8,6,7,牧田　悠生,4.79
2025-06-04,51,福井,8,7,6,中井　　護,5.28
2025-06-04,51,福井,9,1,5,保科　千春,3.54
2025-06-04,51,福井,9,2,2,八日市屋浩,3.71
2025-06-04,51,福井,9,3,4,山根　将太,4.16
2025-06-04,51,福井,9,4,3,福島　武士,5.32
2025-06-04,51,福井,9,5,6,貴志　修己,5.44
2025-06-04,51,福井,9,6,1,恩田　淳平,5.54
2025-06-04,51,福井,9,7,7,蕗澤鴻太郎,5.56
2025-06-04,51,福井,10,1,7,梶原　海斗,2.44
2025-06-04,51,福井,10,2,1,石塚輪太郎,3.36
2025-06-04,51,福井,10,3,2,青森　伸也,3.71
2025-06-04,51,福井,10,4,4,藤井　昭吾,4.07
2025-06-04,51,福井,10,5,3,東矢　昇太,4.22
2025-06-04,51,福井,10,6,5,佐藤　和也,5.95
2025-06-04,51,福井,10,7,6,塩崎　隼秀,7.38
2025-06-04,51,福井,11,1,2,中西　　大,3.78
2025-06-04,51,福井,11,2,1,伊藤　　旭,4.38
2025-06-04,51,福井,11,3,3,武藤　篤弘,4.55
2025-06-04,51,福井,11,4,5,園田　　匠,4.61
2025-06-04,51,福井,11,5,4,川口　聖二,4.88
2025-06-04,51,福井,11,6,7,松尾信太郎,5.05
2025-06-04,51,福井,11,7,6,鈴木　庸之,6.32
2025-06-04,51,福井,12,1,3,石原　　颯,3.99
2025-06-04,51,福井,12,2,4,笠松　信幸,4.10
2025-06-04,51,福井,12,3,1,稲垣　裕之,4.52
2025-06-04,51,福井,12,4,5,末木　浩二,4.65
2025-06-04,51,福井,12,5,6,清水　剛志,5.19
2025-06-04,51,福井,12,6,2,内藤　秀久,5.34
2025-06-04,51,福井,12,7,7,嵯峨昇喜郎,6.46
2025-06-04,61,玉野,1,1,2,前田　義和,2.62
2025-06-04,61,玉野,1,2,3,野村　典嗣,2.74
2025-06-04,61,玉野,1,3,1,村上　竜馬,2.83
2025-06-04,61,玉野,1,4,6,瀬口　　匠,3.10
2025-06-04,61,玉野,1,5,4,遠藤　勝行,4.38
2025-06-04,61,玉野,1,6,5,高谷　雅彦,4.83
2025-06-04,61,玉野,1,7,7,南　　大輔,5.34
2025-06-04,61,玉野,2,1,1,浅見　　隼,2.10
2025-06-04,61,玉野,2,2,2,土屋　壮登,3.19
2025-06-04,61,玉野,2,3,3,福田　　要,4.29
2025-06-04,61,玉野,2,4,5,渡会　啓介,4.68
2025-06-04,61,玉野,2,5,4,林　　明宏,4.88
2025-06-04,61,玉野,2,6,6,藤田　洋平,5.68
2025-06-04,61,玉野,2,7,7,中澤　孝之,5.80
2025-06-04,61,玉野,3,1,4,宇佐見裕輝,3.58
2025-06-04,61,玉野,3,2,6,倉野隆太郎,3.70
2025-06-04,61,玉野,3,3,1,長井　優斗,3.92
2025-06-04,61,玉野,3,4,5,内藤　　敦,4.11
2025-06-04,61,玉野,3,5,2,後藤　彰仁,4.79
2025-06-04,61,玉野,3,6,3,橋本　　陸,4.86
2025-06-04,61,玉野,3,7,7,岡田　浩太,5.15
2025-06-04,61,玉野,4,1,2,藤井　準也,2.32
2025-06-04,61,玉野,4,2,4,緑川　修平,2.73
2025-06-04,61,玉野,4,3,3,奥原　　亨,3.80
2025-06-04,61,玉野,4,4,1,開坂　秀明,3.93
2025-06-04,61,玉野,4,5,5,小川　達也,4.68
2025-06-04,61,玉野,4,6,7,白崎　芳典,5.21
2025-06-04,61,玉野,4,7,6,阿部　　功,5.59
2025-06-04,61,玉野,5,1,1,大塚　　城,1.65
2025-06-04,61,玉野,5,2,3,藤田　　楓,2.71
2025-06-04,61,玉野,5,3,4,吉野　太晟,2.91
2025-06-04,61,玉野,5,4,2,長野　魅切,3.17
2025-06-04,61,玉野,5,5,5,岩原　健馬,4.78
2025-06-04,61,玉野,5,6,6,右近　陸人,5.34
2025-06-04,61,玉野,5,7,7,中田　拓也,5.44
2025-06-04,61,玉野,6,1,1,新垣　慶晃,1.44
2025-06-04,61,玉野,6,2,2,秋山　太洋,3.14
2025-06-04,61,玉野,6,3,4,三浦　生誠,4.08
2025-06-04,61,玉野,6,4,3,加藤　　駿,4.56
2025-06-04,61,玉野,6,5,5,五輪　拓巳,5.18
2025-06-04,61,玉野,6,6,6,吉田夢希斗,5.77
2025-06-04,61,玉野,6,7,7,畑崎　大輝,5.80
2025-06-04,61,玉野,7,1,1,丸山　留依,2.01
2025-06-04,61,玉野,7,2,2,木村　優駿,3.47
2025-06-04,61,玉野,7,3,3,土井　慎二,4.44
2025-06-04,61,玉野,7,4,4,山本　和瑳,4.84
2025-06-04,61,玉野,7,5,6,利川　寛太,5.22
2025-06-04,61,玉野,7,6,5,森　　飛龍,5.33
2025-06-04,61,玉野,7,7,7,伊藤　涼介,5.54
2025-06-04,61,玉野,8,1,2,真木　寛斗,2.58
2025-06-04,61,玉野,8,2,3,上杉　有弘,3.23
2025-06-04,61,玉野,8,3,5,小西　涼太,4.40
2025-06-04,61,玉野,8,4,1,諸隈健太郎,4.46
2025-06-04,61,玉野,8,4,4,松田　安綱,4.46
2025-06-04,61,玉野,8,6,7,柏野　健吾,5.23
2025-06-04,61,玉野,8,7,6,谷澤　優貴,5.24
2025-06-04,61,玉野,9,1,2,安達　光伸,0.91
2025-06-04,61,玉野,9,2,1,三澤　優樹,2.48
2025-06-04,61,玉野,9,3,4,川西　康彦,3.68
2025-06-04,61,玉野,9,4,5,鶴　　淳志,3.97
2025-06-04,61,玉野,9,5,6,土生　智徳,4.30
2025-06-04,61,玉野,9,6,3,岩辺　　陸,4.70
2025-06-04,61,玉野,9,7,7,辻田　祥大,5.41
2025-06-04,63,防府,1,1,5,佐藤　壮志,1.39
2025-06-04,63,防府,1,2,3,山崎　　晃,3.32
2025-06-04,63,防府,1,3,2,冨尾　享平,3.42
2025-06-04,63,防府,1,4,6,丸林　一孝,4.66
2025-06-04,63,防府,1,5,1,坂本　匡洋,4.73
2025-06-04,63,防府,1,6,4,金田健一郎,4.79
2025-06-04,63,防府,1,7,7,岩見　　潤,4.86
2025-06-04,63,防府,2,1,2,在本　直樹,2.72
2025-06-04,63,防府,2,2,1,井田　晶之,2.86
2025-06-04,63,防府,2,3,7,田川　翔琉,3.81
2025-06-04,63,防府,2,4,5,米嶋　賢二,3.98
2025-06-04,63,防府,2,5,3,原田　　礼,4.45
2025-06-04,63,防府,2,6,4,伊藤　健詞,4.46
2025-06-04,63,防府,2,7,6,増田　鉄男,5.13
2025-06-04,63,防府,3,1,5,松本　一志,1.89
2025-06-04,63,防府,3,2,2,足達　重満,2.95
2025-06-04,63,防府,3,3,1,田口　　守,3.10
2025-06-04,63,防府,3,4,7,園田　鉄兵,3.98
2025-06-04,63,防府,3,5,4,辰己　　豊,4.65
2025-06-04,63,防府,3,6,6,鳥生　知八,4.78
2025-06-04,63,防府,3,7,3,中井　勇介,4.82
2025-06-04,63,防府,4,1,2,小川三士郎,1.36
2025-06-04,63,防府,4,2,5,田中　会心,3.58
2025-06-04,63,防府,4,3,4,松田　　大,3.95
2025-06-04,63,防府,4,4,7,芳野　　匠,4.42
2025-06-04,63,防府,4,5,6,松丸　裕紀,5.00
2025-06-04,63,防府,4,6,1,有馬　雄二,5.03
2025-06-04,63,防府,4,7,3,阪本　正和,6.24
2025-06-04,63,防府,5,1,5,竹元　健竜,2.08
2025-06-04,63,防府,5,2,2,木村　幸希,2.37
2025-06-04,63,防府,5,3,4,松本　卓也,3.09
2025-06-04,63,防府,5,4,6,富　　武大,3.29
2025-06-04,63,防府,5,5,3,山本　巨樹,3.62
2025-06-04,63,防府,5,6,7,佐々木翔一,4.21
2025-06-04,63,防府,5,7,1,坂本　晃輝,4.88
2025-06-04,63,防府,6,1,5,神戸暖稀羽,1.53
2025-06-04,63,防府,6,2,4,那須　萌美,1.95
2025-06-04,63,防府,6,3,2,谷元　音羽,2.78
2025-06-04,63,防府,6,4,1,飯田　風音,3.09
2025-06-04,63,防府,6,5,6,日野　友葵,4.87
2025-06-04,63,防府,6,6,3,森内　愛香,5.30
2025-06-04,63,防府,6,7,7,加藤　　舞,5.93
2025-06-04,63,防府,7,1,2,西脇美唯奈,2.47
2025-06-04,63,防府,7,2,1,佐藤亜貴子,2.70
2025-06-04,63,防府,7,3,6,佐々木恵理,3.20
2025-06-04,63,防府,7,4,7,山原さくら,3.47
2025-06-04,63,防府,7,5,3,中村由香里,3.57
2025-06-04,63,防府,7,6,4,磯村　光舞,3.62
2025-06-04,63,防府,7,7,5,池上あかり,6.10
2025-06-04,83,久留米,1,1,3,大林　亮介,2.33
2025-06-04,83,久留米,1,2,4,仙石　　淳,2.50
2025-06-04,83,久留米,1,3,2,坂本　敏也,2.95
2025-06-04,83,久留米,1,4,5,市川　博章,3.29
2025-06-04,83,久留米,1,5,1,荘田　竜斗,3.98
2025-06-04,83,久留米,1,6,7,中山　善仁,5.98
2025-06-04,83,久留米,1,7,6,山口　直樹,6.38
2025-06-04,83,久留米,2,1,5,小田桐義継,2.24
2025-06-04,83,久留米,2,2,1,菱沼　元樹,3.09
2025-06-04,83,久留米,2,3,3,三浦　大輝,3.60
2025-06-04,83,久留米,2,4,2,東　　隆之,4.15
2025-06-04,83,久留米,2,5,4,茂木　和臣,5.00
2025-06-04,83,久留米,2,6,7,戸ノ下太郎,5.28
2025-06-04,83,久留米,2,7,6,幸津　　博,5.39
2025-06-04,83,久留米,3,1,5,田山　　誠,2.38
2025-06-04,83,久留米,3,2,1,大山　泰伸,3.22
2025-06-04,83,久留米,3,3,2,牧田　賢也,3.40
2025-06-04,83,久留米,3,4,7,田村　裕也,4.45
2025-06-04,83,久留米,3,5,3,松本　一成,4.64
2025-06-04,83,久留米,3,6,6,田中　智也,6.00
2025-06-04,83,久留米,3,7,4,岡田　哲夫,6.61
2025-06-04,83,久留米,4,1,1,永田　隼一,2.92
2025-06-04,83,久留米,4,2,5,工藤　考生,3.21
2025-06-04,83,久留米,4,3,3,小川　辰徳,3.95
2025-06-04,83,久留米,4,4,4,秋永　共之,4.15
2025-06-04,83,久留米,4,5,2,水木　裕聡,4.25
2025-06-04,83,久留米,4,6,7,兵動　秀治,5.09
2025-06-04,83,久留米,4,7,6,北沢　勝弘,6.57
2025-06-04,83,久留米,5,1,4,加藤　健一,2.36
2025-06-04,83,久留米,5,2,1,甲斐　康昭,4.33
2025-06-04,83,久留米,5,3,7,内海　雅夫,4.99
2025-06-04,83,久留米,5,4,5,古城　英之,5.43
2025-06-04,83,久留米,5,5,3,杉浦　康一,5.48
2025-06-04,83,久留米,5,6,6,前川　裕希,5.74
2025-06-04,83,久留米,5,7,2,隅田　幸助,6.10
2025-06-04,83,久留米,6,1,5,竹内　優也,3.66
2025-06-04,83,久留米,6,2,4,森川　　剛,4.27
2025-06-04,83,久留米,6,3,1,内田　　淳,4.34
2025-06-04,83,久留米,6,4,3,外崎　一成,4.51
2025-06-04,83,久留米,6,5,6,亀谷　隆一,4.68
2025-06-04,83,久留米,6,6,2,船倉　卓郎,4.87
2025-06-04,83,久留米,6,7,7,大澤　裕之,7.04
2025-06-04,83,久留米,7,1,3,下沖　功児,2.10
2025-06-04,83,久留米,7,2,4,高橋　義秋,3.22
2025-06-04,83,久留米,7,3,5,吉永　和生,3.49
2025-06-04,83,久留米,7,4,1,藤原　悠斗,4.03
