date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-05,22,前橋,5,1,4,宮内　善光,3.06
2025-06-05,22,前橋,5,2,2,大谷　靖茂,3.45
2025-06-05,22,前橋,5,3,3,田中　孝彦,3.57
2025-06-05,22,前橋,5,4,5,内山　　拓,4.20
2025-06-05,22,前橋,5,5,7,八嶋　稔真,4.52
2025-06-05,22,前橋,5,6,1,米嶋　恵介,4.64
2025-06-05,22,前橋,5,7,6,伊藤　温希,5.31
2025-06-05,22,前橋,6,1,1,熊崎　麻人,2.41
2025-06-05,22,前橋,6,2,5,井上　公利,2.48
2025-06-05,22,前橋,6,3,3,佐々木孝司,3.00
2025-06-05,22,前橋,6,4,2,一ノ瀬貴将,3.60
2025-06-05,22,前橋,6,5,7,秋永　昂人,3.98
2025-06-05,22,前橋,6,6,6,西巻　秀太,4.36
2025-06-05,22,前橋,6,7,4,坂木田雄介,4.71
2025-06-05,22,前橋,7,1,2,植原　琢也,2.12
2025-06-05,22,前橋,7,2,5,鈴木　達也,3.22
2025-06-05,22,前橋,7,3,1,樫山　恭柄,4.14
2025-06-05,22,前橋,7,4,4,工藤　政志,4.18
2025-06-05,22,前橋,7,5,7,秋山　貴宏,4.48
2025-06-05,22,前橋,7,6,3,横内　裕人,4.89
2025-06-05,22,前橋,7,7,6,山川　奨太,5.27
2025-06-05,22,前橋,8,1,4,佐々木吉徳,1.91
2025-06-05,22,前橋,8,2,1,中釜　健次,2.32
2025-06-05,22,前橋,8,3,2,小野　裕次,3.53
2025-06-05,22,前橋,8,4,5,鈴木　愼二,4.38
2025-06-05,22,前橋,8,5,3,山口　聖矢,4.49
2025-06-05,22,前橋,8,6,7,藤木　　裕,4.88
2025-06-05,22,前橋,8,7,6,齊藤　健人,5.42
2025-06-05,22,前橋,9,1,1,鈴木　涼介,3.13
2025-06-05,22,前橋,9,2,2,須藤　直道,3.63
2025-06-05,22,前橋,9,3,7,山田　純也,4.53
2025-06-05,22,前橋,9,4,4,中川　繁樹,4.59
2025-06-05,22,前橋,9,5,5,伊藤　太一,5.13
2025-06-05,22,前橋,9,6,3,明田　春喜,5.26
2025-06-05,22,前橋,9,7,6,小谷　文康,6.49
2025-06-05,38,静岡,1,1,1,枝村　弘樹,1.43
2025-06-05,38,静岡,1,2,7,八尋　英輔,2.26
2025-06-05,38,静岡,1,3,6,才迫　勇馬,3.03
2025-06-05,38,静岡,1,4,2,田上　晃也,3.27
2025-06-05,38,静岡,1,5,3,渡邉　高志,4.45
2025-06-05,38,静岡,1,6,4,窪田　陽介,5.03
2025-06-05,38,静岡,1,7,5,小原　唯志,5.10
2025-06-05,38,静岡,2,1,1,相笠　翔太,3.69
2025-06-05,38,静岡,2,1,7,能代谷　元,3.69
2025-06-05,38,静岡,2,3,2,高橋　優斗,4.06
2025-06-05,38,静岡,2,4,5,藤井　孝則,4.20
2025-06-05,38,静岡,2,5,6,大薗　　宏,4.41
2025-06-05,38,静岡,2,6,4,梶原　恵介,4.84
2025-06-05,38,静岡,2,7,3,上野　真吾,5.68
2025-06-05,38,静岡,3,1,2,榎本　光男,1.71
2025-06-05,38,静岡,3,2,4,小川　　巧,3.64
2025-06-05,38,静岡,3,3,7,板橋　慎治,3.73
2025-06-05,38,静岡,3,4,5,水野　悟志,4.29
2025-06-05,38,静岡,3,5,3,出口謙一郎,4.40
2025-06-05,38,静岡,3,6,1,下野　義城,4.49
2025-06-05,38,静岡,3,7,6,三浦　　靖,6.05
2025-06-05,38,静岡,4,1,4,佐々木亮太,0.79
2025-06-05,38,静岡,4,2,2,大関　祐也,3.70
2025-06-05,38,静岡,4,3,3,白石　大輔,3.72
2025-06-05,38,静岡,4,4,1,原田　　隆,4.36
2025-06-05,38,静岡,4,5,5,川野　　深,4.71
2025-06-05,38,静岡,4,6,7,伊藤　歩登,4.72
2025-06-05,38,静岡,4,7,6,飯島　　淳,5.13
2025-06-05,38,静岡,5,1,1,吉川　希望,1.15
2025-06-05,38,静岡,5,2,5,薦田　将伍,3.71
2025-06-05,38,静岡,5,3,2,近藤　誠二,4.22
2025-06-05,38,静岡,5,4,3,高橋　雅之,4.30
2025-06-05,38,静岡,5,5,6,丸山　啓一,4.39
2025-06-05,38,静岡,5,6,7,柳谷　　崇,4.84
2025-06-05,38,静岡,5,7,4,相澤　政宏,4.85
2025-06-05,38,静岡,6,1,6,小林　莉子,3.04
2025-06-05,38,静岡,6,2,1,吉川　美穂,3.25
2025-06-05,38,静岡,6,3,4,五味田奈穂,3.62
2025-06-05,38,静岡,6,4,5,豊田　美香,4.48
2025-06-05,38,静岡,6,5,3,溝口　香奈,4.73
2025-06-05,38,静岡,6,6,2,保立　沙織,4.80
2025-06-05,38,静岡,6,7,7,新井　美菜,7.06
2025-06-05,38,静岡,7,1,7,児玉　碧衣,3.26
2025-06-05,38,静岡,7,2,2,黒河内由実,4.08
2025-06-05,38,静岡,7,3,1,藤高　千恵,4.42
2025-06-05,38,静岡,7,4,3,中野　　咲,4.51
2025-06-05,38,静岡,7,5,4,吉村美有紀,5.06
2025-06-05,38,静岡,7,6,5,又多　風緑,5.33
2025-06-05,38,静岡,7,7,6,小林　　諒,5.84
2025-06-05,38,静岡,8,1,3,土生　敦弘,2.51
2025-06-05,38,静岡,8,2,4,元砂　勇雪,3.57
2025-06-05,38,静岡,8,3,7,石川　裕二,4.01
2025-06-05,38,静岡,8,4,1,簗田　一輝,5.20
2025-06-05,38,静岡,8,5,5,萩原　孝之,5.48
2025-06-05,38,静岡,8,6,6,高塩　讓次,5.87
2025-06-05,38,静岡,8,7,2,太田　龍希,6.16
2025-06-05,38,静岡,9,1,4,久田　裕也,3.81
2025-06-05,38,静岡,9,2,2,佐藤　龍二,4.29
2025-06-05,38,静岡,9,3,7,加藤　圭一,4.57
2025-06-05,38,静岡,9,4,3,菅原　大也,4.80
2025-06-05,38,静岡,9,5,5,佐々木則幸,5.44
2025-06-05,38,静岡,9,6,1,木村　隆弘,5.54
2025-06-05,38,静岡,9,7,6,丸山　直樹,5.58
2025-06-05,38,静岡,10,1,4,佐方　良行,3.27
2025-06-05,38,静岡,10,2,2,山口　泰生,3.78
2025-06-05,38,静岡,10,3,5,山岸　佳太,3.84
2025-06-05,38,静岡,10,4,3,久島　尚樹,4.22
2025-06-05,38,静岡,10,5,1,朝倉　佳弘,4.76
2025-06-05,38,静岡,10,6,7,竹内　雄作,4.88
2025-06-05,38,静岡,10,7,6,岩本　和也,5.39
2025-06-05,38,静岡,11,1,2,竹山　陵太,4.08
2025-06-05,38,静岡,11,2,4,飯田　辰哉,4.94
2025-06-05,38,静岡,11,3,7,中野　慎詞,5.56
2025-06-05,38,静岡,11,4,1,筒井　敦史,5.93
2025-06-05,38,静岡,11,5,3,白上　　翔,6.31
2025-06-05,38,静岡,11,6,5,網谷　竜次,6.38
2025-06-05,38,静岡,11,6,6,奥村　諭志,6.38
2025-06-05,38,静岡,12,1,1,道場　晃規,3.87
2025-06-05,38,静岡,12,2,2,小倉　竜二,3.96
2025-06-05,38,静岡,12,3,5,雨谷　一樹,5.20
2025-06-05,38,静岡,12,4,4,山本　伸一,5.21
2025-06-05,38,静岡,12,5,3,小林　泰正,5.25
2025-06-05,38,静岡,12,6,7,嶋田　誠也,5.61
2025-06-05,38,静岡,12,7,6,石塚　孝幸,5.96
2025-06-05,46,富山,1,1,5,龍門慎太郎,2.82
2025-06-05,46,富山,1,2,2,滝川　秀嗣,3.85
2025-06-05,46,富山,1,3,4,関谷　哲平,4.01
2025-06-05,46,富山,1,4,1,土居　佑次,4.45
2025-06-05,46,富山,1,5,3,田中　孝法,5.03
2025-06-05,46,富山,1,6,6,山田　圭二,5.96
2025-06-05,46,富山,2,1,5,下田　和美,3.27
2025-06-05,46,富山,2,2,4,藤縄　洋介,3.69
2025-06-05,46,富山,2,3,7,梶應　弘樹,3.89
2025-06-05,46,富山,2,4,2,中村　秀幸,4.43
2025-06-05,46,富山,2,5,3,大室　　翔,4.70
2025-06-05,46,富山,2,6,1,吉野　　猛,5.14
2025-06-05,46,富山,2,7,6,吉川　勇気,6.13
2025-06-05,46,富山,3,1,2,中野　彰人,3.37
2025-06-05,46,富山,3,2,5,南　　　蓮,3.92
2025-06-05,46,富山,3,3,1,篠田　　樹,4.12
2025-06-05,46,富山,3,4,7,廣田　樹里,4.32
2025-06-05,46,富山,3,5,4,大竹　慎吾,5.02
2025-06-05,46,富山,3,6,3,高木　修二,5.17
2025-06-05,46,富山,3,7,6,舟元　権造,6.15
2025-06-05,46,富山,4,1,1,浜地　晴帆,3.84
2025-06-05,46,富山,4,2,4,戸田　瑞姫,4.48
2025-06-05,46,富山,4,3,2,吉田りんご,4.78
2025-06-05,46,富山,4,4,5,片岡　美奈,4.97
2025-06-05,46,富山,4,5,3,安東　莉奈,5.29
2025-06-05,46,富山,5,1,5,小川　将人,3.54
2025-06-05,46,富山,5,2,3,高橋　紀史,3.80
2025-06-05,46,富山,5,3,1,西　　　徹,4.18
2025-06-05,46,富山,5,4,2,杉山　　剛,4.28
2025-06-05,46,富山,5,5,7,松田　直也,5.01
2025-06-05,46,富山,5,6,6,柳澤　達也,5.29
2025-06-05,46,富山,5,7,4,赤松　秀展,6.17
2025-06-05,46,富山,6,1,6,服部　正継,4.05
2025-06-05,46,富山,6,2,2,辻　　　力,4.17
2025-06-05,46,富山,6,3,1,小野　俊之,4.71
2025-06-05,46,富山,6,4,5,櫻井　宏智,4.85
2025-06-05,46,富山,6,5,4,丸林　駿太,4.91
2025-06-05,46,富山,6,6,7,松尾　玄太,4.95
2025-06-05,46,富山,6,7,3,増成　富夫,5.39
2025-06-05,46,富山,7,1,4,泉谷　元樹,3.57
2025-06-05,46,富山,7,2,3,丹波　孝佑,4.14
2025-06-05,46,富山,7,3,2,岡崎　景介,4.27
2025-06-05,46,富山,7,4,6,竹澤　雅也,4.67
2025-06-05,46,富山,7,5,1,坂上　忠克,4.77
2025-06-05,46,富山,7,6,7,三浦　稔希,5.40
2025-06-05,46,富山,7,7,5,坂田　　章,5.60
2025-06-05,46,富山,8,1,4,村上　翔馬,2.77
2025-06-05,46,富山,8,2,7,大利　航平,3.07
2025-06-05,46,富山,8,3,3,峰重祐之介,3.43
2025-06-05,46,富山,8,4,5,高井　流星,3.79
2025-06-05,46,富山,8,5,2,堺　　文人,4.60
2025-06-05,46,富山,8,6,1,板崎　佑矢,4.81
2025-06-05,46,富山,8,7,6,吉岡伸太郎,5.63
2025-06-05,46,富山,9,1,3,中西　　勇,1.24
2025-06-05,46,富山,9,2,1,水谷　亮太,1.95
2025-06-05,46,富山,9,3,5,高田　真幸,3.04
2025-06-05,46,富山,9,4,7,樫村　伸平,3.34
2025-06-05,46,富山,9,5,2,大川　栄二,3.99
2025-06-05,46,富山,9,6,6,樋口　奨平,4.71
2025-06-05,46,富山,9,7,4,臼井　昌巨,4.80
2025-06-05,46,富山,10,1,2,梅川　風子,1.87
2025-06-05,46,富山,10,2,3,熊谷　芽緯,2.60
2025-06-05,46,富山,10,3,5,石井　貴子,3.15
2025-06-05,46,富山,10,4,1,小林真矢香,3.71
2025-06-05,46,富山,10,5,7,國村美留莉,4.63
2025-06-05,46,富山,10,6,6,枝光　美奈,4.74
2025-06-05,46,富山,10,7,4,太田　瑛美,4.76
2025-06-05,46,富山,11,1,3,伊東　佑晟,3.48
2025-06-05,46,富山,11,2,2,藤田　昌宏,4.33
2025-06-05,46,富山,11,3,5,櫻木　雄太,4.53
2025-06-05,46,富山,11,4,6,西浦　仙哉,4.66
2025-06-05,46,富山,11,5,7,内藤　久文,5.11
2025-06-05,46,富山,11,6,1,宮越　孝治,5.26
2025-06-05,46,富山,11,7,4,菊谷　信一,5.65
2025-06-05,61,玉野,1,1,4,宇佐見裕輝,2.61
2025-06-05,61,玉野,1,2,1,開坂　秀明,2.94
2025-06-05,61,玉野,1,3,5,小川　達也,3.03
2025-06-05,61,玉野,1,4,6,瀬口　　匠,3.38
2025-06-05,61,玉野,1,5,7,岡田　浩太,3.57
2025-06-05,61,玉野,1,6,2,後藤　彰仁,4.00
2025-06-05,61,玉野,1,7,3,福田　　要,4.57
2025-06-05,61,玉野,2,1,3,前田　義和,1.81
2025-06-05,61,玉野,2,2,2,藤井　準也,2.31
2025-06-05,61,玉野,2,3,5,緑川　修平,2.47
2025-06-05,61,玉野,2,4,4,野村　典嗣,2.96
2025-06-05,61,玉野,2,5,1,長井　優斗,3.69
2025-06-05,61,玉野,2,6,6,渡会　啓介,4.39
2025-06-05,61,玉野,2,7,7,白崎　芳典,4.63
2025-06-05,61,玉野,3,1,1,浅見　　隼,2.10
2025-06-05,61,玉野,3,2,2,土屋　壮登,2.81
2025-06-05,61,玉野,3,3,3,遠藤　勝行,3.03
2025-06-05,61,玉野,3,4,6,阿部　　功,3.52
2025-06-05,61,玉野,3,5,5,倉野隆太郎,3.54
2025-06-05,61,玉野,3,6,4,高谷　雅彦,3.81
2025-06-05,61,玉野,3,7,7,南　　大輔,4.77
2025-06-05,61,玉野,4,1,1,村上　竜馬,3.31
2025-06-05,61,玉野,4,2,2,奥原　　亨,3.36
2025-06-05,61,玉野,4,3,4,林　　明宏,3.54
2025-06-05,61,玉野,4,4,5,内藤　　敦,3.86
2025-06-05,61,玉野,4,5,3,橋本　　陸,4.17
2025-06-05,61,玉野,4,6,7,中澤　孝之,4.66
2025-06-05,61,玉野,4,7,6,藤田　洋平,5.30
2025-06-05,61,玉野,5,1,1,新垣　慶晃,1.46
2025-06-05,61,玉野,5,2,3,真木　寛斗,2.46
2025-06-05,61,玉野,5,3,2,岩辺　　陸,2.67
2025-06-05,61,玉野,5,4,5,吉野　太晟,3.33
2025-06-05,61,玉野,5,5,4,木村　優駿,4.57
2025-06-05,61,玉野,5,6,6,土生　智徳,4.82
2025-06-05,61,玉野,5,7,7,中田　拓也,5.17
2025-06-05,61,玉野,6,1,1,三澤　優樹,1.48
2025-06-05,61,玉野,6,2,2,上杉　有弘,1.49
2025-06-05,61,玉野,6,3,4,岩原　健馬,4.26
2025-06-05,61,玉野,6,4,3,小西　涼太,4.69
2025-06-05,61,玉野,6,4,5,吉田夢希斗,4.69
2025-06-05,61,玉野,6,6,7,辻田　祥大,5.24
2025-06-05,61,玉野,6,7,6,利川　寛太,5.29
2025-06-05,61,玉野,7,1,2,土井　慎二,3.11
2025-06-05,61,玉野,7,2,3,鶴　　淳志,3.38
2025-06-05,61,玉野,7,3,1,秋山　太洋,3.56
2025-06-05,61,玉野,7,4,4,山本　和瑳,3.99
2025-06-05,61,玉野,7,5,5,柏野　健吾,4.22
2025-06-05,61,玉野,7,6,7,畑崎　大輝,4.42
2025-06-05,61,玉野,7,7,6,右近　陸人,5.17
2025-06-05,61,玉野,8,1,1,大塚　　城,2.10
2025-06-05,61,玉野,8,2,3,藤田　　楓,2.77
2025-06-05,61,玉野,8,3,2,諸隈健太郎,3.06
2025-06-05,61,玉野,8,4,4,川西　康彦,4.01
2025-06-05,61,玉野,8,5,7,森　　飛龍,4.43
2025-06-05,61,玉野,8,6,5,加藤　　駿,4.53
2025-06-05,61,玉野,8,7,6,三浦　生誠,4.71
2025-06-05,61,玉野,9,1,2,安達　光伸,0.91
2025-06-05,61,玉野,9,2,1,丸山　留依,2.07
2025-06-05,61,玉野,9,3,4,松田　安綱,4.18
2025-06-05,61,玉野,9,3,5,谷澤　優貴,4.18
2025-06-05,61,玉野,9,5,3,長野　魅切,4.67
2025-06-05,61,玉野,9,6,7,伊藤　涼介,5.33
2025-06-05,61,玉野,9,7,6,五輪　拓巳,5.35
2025-06-05,63,防府,1,1,4,山崎　　晃,2.02
2025-06-05,63,防府,1,2,7,松丸　裕紀,3.76
2025-06-05,63,防府,1,3,5,在本　直樹,4.02
2025-06-05,63,防府,1,4,3,有馬　雄二,4.29
2025-06-05,63,防府,1,5,1,鳥生　知八,4.82
2025-06-05,63,防府,1,6,2,阪本　正和,4.98
2025-06-05,63,防府,1,7,6,増田　鉄男,5.57
2025-06-05,63,防府,2,1,2,田口　　守,2.94
2025-06-05,63,防府,2,2,3,田中　会心,3.57
2025-06-05,63,防府,2,3,4,坂本　匡洋,3.82
2025-06-05,63,防府,2,4,7,井田　晶之,4.00
2025-06-05,63,防府,2,5,1,金田健一郎,5.44
2025-06-05,63,防府,2,6,5,園田　鉄兵,5.69
2025-06-05,63,防府,2,7,6,丸林　一孝,5.94
2025-06-05,63,防府,3,1,4,佐藤　壮志,2.04
2025-06-05,63,防府,3,2,5,松田　　大,3.10
2025-06-05,63,防府,3,3,3,松本　卓也,3.35
2025-06-05,63,防府,3,4,1,伊藤　健詞,4.26
2025-06-05,63,防府,3,5,2,佐々木翔一,4.28
2025-06-05,63,防府,3,6,7,辰己　　豊,4.44
2025-06-05,63,防府,3,7,6,米嶋　賢二,5.77
2025-06-05,63,防府,4,1,1,竹元　健竜,2.13
2025-06-05,63,防府,4,2,6,松本　一志,2.48
2025-06-05,63,防府,4,3,2,富　　武大,2.53
2025-06-05,63,防府,4,4,4,岩見　　潤,3.91
2025-06-05,63,防府,4,5,5,芳野　　匠,4.23
2025-06-05,63,防府,4,6,7,原田　　礼,5.13
2025-06-05,63,防府,4,7,3,冨尾　享平,5.14
2025-06-05,63,防府,5,1,1,小川三士郎,1.76
2025-06-05,63,防府,5,2,7,木村　幸希,2.58
2025-06-05,63,防府,5,3,2,山本　巨樹,3.25
2025-06-05,63,防府,5,4,5,田川　翔琉,4.05
2025-06-05,63,防府,5,5,3,坂本　晃輝,4.95
2025-06-05,63,防府,5,5,4,中井　勇介,4.95
2025-06-05,63,防府,5,7,6,足達　重満,5.59
2025-06-05,63,防府,6,1,2,那須　萌美,2.40
2025-06-05,63,防府,6,2,3,佐々木恵理,2.49
2025-06-05,63,防府,6,3,7,西脇美唯奈,2.67
2025-06-05,63,防府,6,4,1,磯村　光舞,3.24
2025-06-05,63,防府,6,5,5,飯田　風音,3.43
2025-06-05,63,防府,6,6,4,日野　友葵,4.07
2025-06-05,63,防府,6,7,6,佐藤亜貴子,5.32
2025-06-05,63,防府,7,1,1,神戸暖稀羽,1.93
2025-06-05,63,防府,7,2,3,山原さくら,2.78
2025-06-05,63,防府,7,3,6,中村由香里,3.65
2025-06-05,63,防府,7,4,2,池上あかり,3.99
2025-06-05,63,防府,7,5,5,谷元　音羽,4.53
2025-06-05,63,防府,7,6,4,加藤　　舞,5.11
2025-06-05,63,防府,7,7,7,森内　愛香,6.09
2025-06-05,86,別府,1,1,7,市橋司優人,1.60
2025-06-05,86,別府,1,2,9,佐藤　　壮,2.91
2025-06-05,86,別府,1,3,4,今井　　聡,3.25
2025-06-05,86,別府,1,4,2,鈴木　　裕,3.80
2025-06-05,86,別府,1,5,3,吉田　敏洋,3.81
2025-06-05,86,別府,1,6,1,一丸　尚伍,3.88
2025-06-05,86,別府,1,7,5,室井　健一,4.21
2025-06-05,86,別府,1,8,8,溝口　　葵,4.93
2025-06-05,86,別府,1,9,6,安部　達也,5.37
2025-06-05,86,別府,2,1,2,瀬戸　晋作,2.11
2025-06-05,86,別府,2,2,3,古賀　勝大,3.09
2025-06-05,86,別府,2,3,1,松永　　将,3.53
2025-06-05,86,別府,2,4,4,真崎新太郎,3.84
2025-06-05,86,別府,2,5,6,山田　雄大,4.03
2025-06-05,86,別府,2,6,7,池野　健太,4.10
2025-06-05,86,別府,2,7,8,山本　　奨,4.18
2025-06-05,86,別府,2,8,5,掛水　泰範,4.68
2025-06-05,86,別府,2,9,9,甲斐　俊祐,5.19
2025-06-05,86,別府,3,1,1,橋本　優己,1.68
2025-06-05,86,別府,3,2,9,村上　博幸,3.14
2025-06-05,86,別府,3,3,3,原　　誠宏,3.33
2025-06-05,86,別府,3,4,5,久米　康平,3.86
2025-06-05,86,別府,3,5,2,中川　貴徳,4.01
2025-06-05,86,別府,3,6,6,中村　一将,4.21
2025-06-05,86,別府,3,7,4,矢野　昌彦,4.59
2025-06-05,86,別府,3,8,7,黒田　　淳,5.11
2025-06-05,86,別府,3,9,8,平原　啓多,5.37
2025-06-05,86,別府,4,1,7,岩谷　拓磨,1.15
2025-06-05,86,別府,4,2,2,今村麟太郎,1.99
2025-06-05,86,別府,4,3,1,渡邉　豪大,2.89
2025-06-05,86,別府,4,4,5,牧　　剛央,3.92
2025-06-05,86,別府,4,5,3,佐藤　康紀,4.41
2025-06-05,86,別府,4,6,9,濱田　浩司,4.53
2025-06-05,86,別府,4,7,8,村上　直久,4.62
2025-06-05,86,別府,4,8,4,前反祐一郎,5.00
2025-06-05,86,別府,4,9,6,内田　英介,5.71
2025-06-05,86,別府,5,1,9,菊池　岳仁,2.78
2025-06-05,86,別府,5,2,2,諸橋　　愛,3.53
2025-06-05,86,別府,5,3,5,房州　輝也,3.64
2025-06-05,86,別府,5,4,8,佐藤愼太郎,4.02
2025-06-05,86,別府,5,5,4,津村洸次郎,4.05
2025-06-05,86,別府,5,6,1,鷲田　幸司,4.35
2025-06-05,86,別府,5,7,7,木暮　安由,4.56
2025-06-05,86,別府,5,8,3,小林　弘和,4.86
2025-06-05,86,別府,5,9,6,仲野　結音,6.12
2025-06-05,86,別府,6,1,7,阿部　拓真,1.66
2025-06-05,86,別府,6,2,2,大野　悟郎,2.91
2025-06-05,86,別府,6,3,1,佐藤　友和,3.41
2025-06-05,86,別府,6,4,8,今岡　徹二,3.42
2025-06-05,86,別府,6,5,9,近藤　　保,3.54
2025-06-05,86,別府,6,6,3,内山　雅貴,3.59
2025-06-05,86,別府,6,7,5,小島　　歩,5.23
2025-06-05,86,別府,6,8,6,吉本　哲郎,5.43
2025-06-05,86,別府,6,9,4,中川　聖大,5.55
2025-06-05,86,別府,7,1,1,東矢　圭吾,2.28
2025-06-05,86,別府,7,2,2,森川　大輔,3.41
2025-06-05,86,別府,7,3,4,名川　　豊,3.65
2025-06-05,86,別府,7,4,9,格清　洋介,4.00
2025-06-05,86,別府,7,5,3,新田　康仁,4.85
2025-06-05,86,別府,7,6,8,石丸　寛之,4.87
2025-06-05,86,別府,7,7,6,下岡　将也,5.23
2025-06-05,86,別府,7,8,7,阿部　将大,5.30
2025-06-05,86,別府,7,9,5,小林　潤二,6.26
2025-06-05,86,別府,8,1,2,山口　貴弘,3.29
2025-06-05,86,別府,8,2,9,守澤　太志,3.33
2025-06-05,86,別府,8,3,3,酒井　雄多,3.40
2025-06-05,86,別府,8,4,1,高原　仁志,4.10
2025-06-05,86,別府,8,5,8,和泉　尚吾,4.90
2025-06-05,86,別府,8,6,4,青井　賢治,4.96
2025-06-05,86,別府,8,7,7,長松　空吾,5.00
2025-06-05,86,別府,8,8,6,伊豆田浩人,5.18
2025-06-05,86,別府,8,9,5,関　　貴之,5.97
2025-06-05,86,別府,9,1,1,隅田　洋介,3.78
2025-06-05,86,別府,9,2,9,今野　大輔,4.29
2025-06-05,86,別府,9,3,4,川村　晃司,4.33
2025-06-05,86,別府,9,4,3,竹内　智彦,4.46
2025-06-05,86,別府,9,5,6,高橋　成英,4.56
2025-06-05,86,別府,9,6,7,佐々木　豪,4.67
