date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-11,61,玉野,10,7,5,上田　尭弥,5.60
2025-06-11,61,玉野,11,1,1,晝田宗一郎,3.41
2025-06-11,61,玉野,11,2,7,大洞　翔平,4.27
2025-06-11,61,玉野,11,3,2,柴崎　　淳,4.53
2025-06-11,61,玉野,11,4,5,西田　優大,5.06
2025-06-11,61,玉野,11,5,4,武藤　篤弘,5.16
2025-06-11,61,玉野,11,6,6,畝木　　聖,6.12
2025-06-11,61,玉野,11,7,3,武田　　亮,7.29
2025-06-11,61,玉野,12,1,2,後藤　大輝,2.99
2025-06-11,61,玉野,12,2,7,山形　一気,4.28
2025-06-11,61,玉野,12,3,3,太田　竜馬,4.46
2025-06-11,61,玉野,12,4,5,福田　知也,4.73
2025-06-11,61,玉野,12,5,4,田中　　誠,4.96
2025-06-11,61,玉野,12,6,1,松坂　洋平,5.06
2025-06-11,61,玉野,12,7,6,本郷　雄三,6.53
2025-06-11,81,小倉,1,1,1,井上　将志,2.47
2025-06-11,81,小倉,1,2,2,加藤　大輔,3.12
2025-06-11,81,小倉,1,3,3,近藤　直幹,3.41
2025-06-11,81,小倉,1,4,5,滝川　秀嗣,3.55
2025-06-11,81,小倉,1,5,6,吉野　　猛,4.11
2025-06-11,81,小倉,1,6,4,大室　　翔,4.16
2025-06-11,81,小倉,1,7,7,佐々木浩三,4.25
2025-06-11,81,小倉,2,1,1,米原　大輔,1.77
2025-06-11,81,小倉,2,2,3,仙石　　淳,3.06
2025-06-11,81,小倉,2,3,6,森下　忠夫,3.30
2025-06-11,81,小倉,2,4,4,五反田豊和,3.57
2025-06-11,81,小倉,2,5,2,柴田　昌樹,3.98
2025-06-11,81,小倉,2,6,5,土居　佑次,4.02
2025-06-11,81,小倉,2,7,7,長谷　俊昭,4.49
2025-06-11,81,小倉,3,1,1,藤井　優希,1.63
2025-06-11,81,小倉,3,2,6,眞鍋　伸也,2.21
2025-06-11,81,小倉,3,3,2,臼井　昌巨,3.48
2025-06-11,81,小倉,3,4,4,宮本　龍一,3.65
2025-06-11,81,小倉,3,5,5,内村　竜也,3.70
2025-06-11,81,小倉,3,6,3,田中　孝法,4.18
2025-06-11,81,小倉,3,7,7,河元　　茂,5.15
2025-06-11,81,小倉,4,1,1,岩元　叶馬,0.68
2025-06-11,81,小倉,4,2,2,小山　峻汰,0.88
2025-06-11,81,小倉,4,3,4,高田　真幸,2.09
2025-06-11,81,小倉,4,4,3,岡崎　和久,3.02
2025-06-11,81,小倉,4,5,5,富永　昌久,3.08
2025-06-11,81,小倉,4,6,6,大山　泰伸,3.64
2025-06-11,81,小倉,4,7,7,舟元　権造,4.83
2025-06-11,81,小倉,5,1,3,足達　重満,2.81
2025-06-11,81,小倉,5,2,2,峰重祐之介,2.84
2025-06-11,81,小倉,5,3,1,野上　竜太,3.11
2025-06-11,81,小倉,5,4,5,大中　拓磨,3.73
2025-06-11,81,小倉,5,5,4,喜納　隆志,4.04
2025-06-11,81,小倉,5,6,6,川本　恵二,4.72
2025-06-11,81,小倉,5,7,7,武市　和人,4.80
2025-06-11,81,小倉,6,1,2,島野　浩司,3.38
2025-06-11,81,小倉,6,2,7,加藤　正法,3.74
2025-06-11,81,小倉,6,3,3,桜井　雄太,3.83
2025-06-11,81,小倉,6,4,1,篠原　龍馬,3.91
2025-06-11,81,小倉,6,5,4,倉松　　涼,4.19
2025-06-11,81,小倉,6,6,5,安本　昇平,4.34
2025-06-11,81,小倉,6,7,6,高嶋　一朗,5.10
2025-06-11,81,小倉,7,1,1,小柳　智徳,1.20
2025-06-11,81,小倉,7,2,3,山口　龍也,2.37
2025-06-11,81,小倉,7,3,2,都築　　巧,3.08
2025-06-11,81,小倉,7,4,4,福元　啓太,4.02
2025-06-11,81,小倉,7,5,5,中石　昌芳,4.32
2025-06-11,81,小倉,7,6,6,安谷屋将志,4.89
2025-06-11,81,小倉,7,7,7,田川　辰二,5.08
2025-06-11,81,小倉,8,1,2,内藤　久文,2.26
2025-06-11,81,小倉,8,1,4,半田　　誠,2.26
2025-06-11,81,小倉,8,3,6,徳吉　広紀,3.36
2025-06-11,81,小倉,8,4,1,飯田　裕次,3.62
2025-06-11,81,小倉,8,5,5,玉手　　翔,3.64
2025-06-11,81,小倉,8,6,3,宮越　孝治,3.79
2025-06-11,81,小倉,8,7,7,船曳　義之,3.99
2025-06-11,81,小倉,9,1,7,峯口　　司,2.47
2025-06-11,81,小倉,9,2,1,藤田　昌宏,2.64
2025-06-11,81,小倉,9,3,3,中村　雅仁,3.28
2025-06-11,81,小倉,9,4,2,國村　　洋,3.60
2025-06-11,81,小倉,9,5,5,高橋綜一郎,3.63
2025-06-11,81,小倉,9,6,6,高比良　豪,3.80
2025-06-11,81,小倉,9,7,4,吉永　好宏,4.31
2025-06-11,85,佐世保,1,1,1,濱田昭一郎,3.27
2025-06-11,85,佐世保,1,2,4,倉岡慎太郎,3.55
2025-06-11,85,佐世保,1,3,2,渡辺福太郎,3.80
2025-06-11,85,佐世保,1,4,3,岡嶋　　登,4.29
2025-06-11,85,佐世保,1,5,6,幸津　　博,5.09
2025-06-11,85,佐世保,1,6,5,山口　直樹,5.18
2025-06-11,85,佐世保,2,1,3,高橋　明久,2.69
2025-06-11,85,佐世保,2,2,4,田村　裕也,2.99
2025-06-11,85,佐世保,2,3,1,加美山隆行,3.87
2025-06-11,85,佐世保,2,4,2,川添　輝彦,4.08
2025-06-11,85,佐世保,2,5,5,早坂　道義,4.31
2025-06-11,85,佐世保,2,6,6,下田　和美,5.38
2025-06-11,85,佐世保,3,1,2,清水　健次,2.44
2025-06-11,85,佐世保,3,2,5,岡田　大門,3.21
2025-06-11,85,佐世保,3,3,3,真船　拓磨,3.61
2025-06-11,85,佐世保,3,4,1,山村　慮太,3.89
2025-06-11,85,佐世保,3,5,7,山本恵太郎,4.23
2025-06-11,85,佐世保,3,6,4,須々田大昇,4.33
2025-06-11,85,佐世保,3,7,6,北沢　勝弘,5.30
2025-06-11,85,佐世保,4,1,4,松本　昂大,0.70
2025-06-11,85,佐世保,4,2,7,永田　修一,2.06
2025-06-11,85,佐世保,4,3,1,加藤　昌平,3.06
2025-06-11,85,佐世保,4,4,2,岡崎　克政,3.56
2025-06-11,85,佐世保,4,5,5,川本　琢也,3.87
2025-06-11,85,佐世保,4,6,3,藤本　龍也,5.20
2025-06-11,85,佐世保,4,7,6,茂木　和臣,5.47
2025-06-11,85,佐世保,5,1,5,貝原　涼太,1.03
2025-06-11,85,佐世保,5,2,2,関谷　哲平,2.22
2025-06-11,85,佐世保,5,3,1,若林　耕司,2.34
2025-06-11,85,佐世保,5,4,3,鳥海　　創,2.68
2025-06-11,85,佐世保,5,5,7,山田　哲也,3.02
2025-06-11,85,佐世保,5,6,4,小野　祐作,3.53
2025-06-11,85,佐世保,5,7,6,鈴木　裕斗,4.63
2025-06-11,85,佐世保,6,1,2,西岡　利起,1.56
2025-06-11,85,佐世保,6,2,3,角田　　光,2.46
2025-06-11,85,佐世保,6,3,4,大崎龍一郎,2.78
2025-06-11,85,佐世保,6,4,7,土屋　　仁,3.38
2025-06-11,85,佐世保,6,5,5,古川　大輔,3.88
2025-06-11,85,佐世保,6,6,1,梶應　弘樹,5.21
2025-06-11,85,佐世保,6,7,6,竹野　行登,6.96
2025-06-11,85,佐世保,7,1,4,與古田龍門,1.40
2025-06-11,85,佐世保,7,2,2,森　　柾斗,2.12
2025-06-11,85,佐世保,7,3,1,照屋　将貴,2.40
2025-06-11,85,佐世保,7,4,6,永田　秀佑,2.74
2025-06-11,85,佐世保,7,5,5,藤井　　將,3.11
2025-06-11,85,佐世保,7,6,7,瀧川　幸広,3.23
2025-06-11,85,佐世保,7,7,3,長谷川裕一,3.53
